"SOURCE_DATE","ORDER_BRAND_NAME","EVENT_CLASSIFICATION","CUSTOMER_TYPE","CONV_COUNT","AD_SPEND"
"2024-02-15","Caraway","click","returning","1",40
"2024-02-15","Shinesty","click","returning","1",10
"2024-02-15","JACK HENRY","display","returning","1",15
"2024-02-15","ByHeart","display","new","1",30
"2024-02-15","Viori Beauty","display","new","3",45
"2024-02-15","ByHeart","display","returning","1",10
"2024-02-15","True Classic","click","returning","2",0
"2024-02-15","Posh Peanut","display","returning","1",0
"2024-02-15","Glamnetic","display","returning","6",60
"2024-02-15","Monica & Andy Inc.","display","returning","5",50
"2024-02-16","Konny","display","returning","1",5
"2024-02-16","August Uncommon Tea","display","returning","1",15
"2024-02-16","Carve Designs","display","returning","3",30
"2024-02-16","Bodily","display","returning","4",48
"2024-02-16","Glamnetic","display","new","2",60
"2024-02-16","Laura Geller","click","new","14",210
"2024-02-16","Kindra","display","returning","1",5
"2024-02-16","Koio","display","returning","1",50
"2024-02-16","Billy Reid","display","returning","1",70
"2024-02-16","Willow Pumps","click","new","1",40
"2024-02-16","Little Words Project","display","returning","2",20
"2024-02-16","Dollar Shave Club","click","returning","1",5
"2024-02-16","Love in Faith","click","new","2",20
"2024-02-16","Amberjack","click","new","1",60
"2024-02-16","D.S. & Durga","click","returning","2",80
"2024-02-16","M.M.LaFleur","display","returning","1",50
"2024-02-16","Opopop","display","new","1",25
"2024-02-16","Viori Beauty","click","new","1",15
"2024-02-16","Tower 28 Beauty","display","new","1",15
"2024-02-16","Love Your Melon","display","returning","1",19
"2024-02-16","Dermaclara, LLC","click","new","1",15
"2024-02-16","Tubby Todd Bath Co.","click","new","1",10
"2024-02-16","My Medic","display","new","1",80
"2024-02-16","HATCH","display","returning","15",30
"2024-02-16","Dr. Squatch","display","returning","16",16
"2024-02-16","Beginning Boutique","display","new","1",30
"2024-02-16","Carve Designs","display","lapsed","1",50
"2024-02-16","Coterie","display","new","5",82.5
"2024-02-16","Snuggle Me Organic","display","new","11",220
"2024-02-16","Morphe","display","returning","1",25
"2024-02-16","Newton Baby","display","new","12",15
"2024-02-16","Snuggle Me Organic","click","new","1",20
"2024-02-16","Sunday Citizen","click","lapsed","1",70
"2024-02-16","Saranoni Luxury Blankets","display","returning","2",20
"2024-02-16","For Days","display","returning","4",60
"2024-02-16","Once Upon a Farm","display","new","1",40
"2024-02-16","Love in Faith","display","new","3",30
"2024-02-16","Afloral","display","returning","1",20
"2024-02-16","Wolf & Shepherd","display","new","1",50
"2024-02-16","biom","display","returning","1",15
"2024-02-16","ezpz","display","new","2",20
"2024-02-16","jane iredale","display","returning","4",20
"2024-02-16","Vegamour","display","new","2",100
"2024-02-16","Glamnetic","display","returning","4",40
"2024-02-16","Nood","click","new","1",60
"2024-02-16","Nala Care","display","returning","1",20
"2024-02-16","Branch","display","new","1",45
"2024-02-16","Tower 28 Beauty","display","lapsed","1",15
"2024-02-16","Tubby Todd Bath Co.","click","returning","1",0
"2024-02-16","Hedley & Bennett","display","returning","1",24.97
"2024-02-16","Tubby Todd Bath Co.","display","returning","2",0
"2024-02-16","Morphe","display","new","2",90
"2024-02-16","Wondery","click","returning","1",18
"2024-02-16","Dagne Dover","display","returning","3",60
"2024-02-16","NEIWAI","display","returning","1",20
"2024-02-16","Caden Lane","click","new","1",32
"2024-02-16","Curie","display","lapsed","1",10
"2024-02-16","Canopy","display","new","2",30
"2024-02-16","Ursa Major","display","new","1",30
"2024-02-16","Tushbaby","display","returning","2",10
"2024-02-16","Snuggle Me Organic","display","returning","4",40
"2024-02-16","Dame","display","returning","1",35
"2024-02-16","Solly Baby","display","new","2",36
"2024-02-16","Sunday Citizen","display","returning","1",50
"2024-02-16","True Classic","click","returning","4",0
"2024-02-16","UNTUCKit","click","returning","1",20
"2024-02-16","Dropps","display","returning","3",15
"2024-02-16","SeaVees","display","returning","1",10
"2024-02-16","Dieux Skin","display","returning","3",3
"2024-02-16","Sol de Janeiro","click","new","3",60
"2024-02-16","Primally Pure","display","new","2",20
"2024-02-16","Sol de Janeiro","display","returning","13",20
"2024-02-16","Kosterina","display","returning","1",5
"2024-02-16","Siete Foods","display","returning","1",8
"2024-02-16","Cadence","display","lapsed","1",35
"2024-02-16","HATCH","display","new","1",0
"2024-02-16","Liquid I.V.","display","returning","3",0
"2024-02-16","Electric Picks Jewelry","display","returning","1",15
"2024-02-16","Foria","display","new","1",20
"2024-02-16","Dr. Squatch","display","new","12",300
"2024-02-16","Dollar Shave Club","display","returning","5",25
"2024-02-16","Dr. Squatch","click","returning","2",2
"2024-02-16","Curie","display","returning","3",15
"2024-02-16","Siete Foods","click","lapsed","1",20
"2024-02-16","INTO THE AM","click","new","1",20
"2024-02-16","jane iredale","display","lapsed","1",20
"2024-02-16","Caraway","display","returning","4",160
"2024-02-16","Solly Baby","display","returning","2",24
"2024-02-16","Gathre","display","returning","6",120
"2024-02-16","Viori Beauty","display","returning","12",96
"2024-02-16","Aura Bora","display","returning","1",10
"2024-02-16","Coffee Bros.","display","returning","1",10
"2024-02-16","EVER Skincare","click","new","1",25
"2024-02-16","Monica & Andy Inc.","display","returning","2",20
"2024-02-16","My Medic","display","returning","1",10
"2024-02-16","Bad Birdie","display","lapsed","1",50
"2024-02-16","Thorlos","display","lapsed","2",30
"2024-02-16","Bodily","display","new","8",280
"2024-02-16","SPONGELLE","display","returning","1",15
"2024-02-16","Buffbunny Collection","display","returning","3",12
"2024-02-16","True Classic","display","returning","2",0
"2024-02-16","TriLASTIN","display","returning","1",10
"2024-02-16","Glamnetic","display","lapsed","1",30
"2024-02-16","Ursa Major","display","returning","6",59.88
"2024-02-16","MORI","click","returning","1",1
"2024-02-16","Cadence","click","new","1",35
"2024-02-16","Morphe","display","lapsed","1",45
"2024-02-16","Storq","click","returning","1",20
"2024-02-16","Sol de Janeiro","click","returning","1",0
"2024-02-16","Surely Wines","display","returning","1",10
"2024-02-16","Jolie","display","new","1",28
"2024-02-16","Tubby Todd Bath Co.","display","new","29",290
"2024-02-16","woolino","display","returning","1",5
"2024-02-16","SortJoy","display","lapsed","1",70
"2024-02-16","Love in Faith","display","returning","23",69
"2024-02-16","Dagne Dover","display","new","1",30
"2024-02-16","Posh Peanut","display","new","1",20
"2024-02-16","Dieux Skin","display","lapsed","1",2
"2024-02-16","Love Your Melon","display","lapsed","1",30.4
"2024-02-16","SeaVees","display","lapsed","1",10
"2024-02-16","Beekman 1802","display","returning","2",20
"2024-02-16","Caraway","display","lapsed","1",70
"2024-02-16","vitruvi","display","returning","1",40
"2024-02-16","True Classic","click","new","8",360
"2024-02-16","INH Hair","display","returning","2",20
"2024-02-16","MantraBand","display","returning","1",10
"2024-02-16","True Botanicals","click","returning","1",5
"2024-02-16","Snuggle Me Organic","display","lapsed","1",20
"2024-02-16","LIVELY","display","new","2",70
"2024-02-16","Liquid I.V.","click","new","1",35
"2024-02-16","True Classic","display","new","12",540
"2024-02-16","Caden Lane","display","returning","28",560
"2024-02-16","Kopari","display","returning","4",120
"2024-02-16","Lalo","display","returning","2",20
"2024-02-16","MANSCAPED","display","returning","2",0.02
"2024-02-16","MANSCAPED","display","new","4",0.04
"2024-02-16","Tushbaby","display","new","1",18
"2024-02-16","Newton Baby","display","returning","1",0
"2024-02-16","Laura Geller","click","returning","1",0
"2024-02-16","HATCH","display","lapsed","1",40
"2024-02-16","Caraway","display","new","2",140
"2024-02-16","Serenity Kids","click","new","1",30
"2024-02-16","Licorice","click","new","1",25
"2024-02-16","Homesick Candles","display","returning","1",14.87
"2024-02-16","Little Words Project","display","new","2",30
"2024-02-16","INTO THE AM","display","returning","1",10
"2024-02-16","MORI","display","new","1",20
"2024-02-16","Sol de Janeiro","display","lapsed","3",0
"2024-02-16","Tula Skincare","display","new","1",50
"2024-02-16","Tushbaby","click","new","2",36
"2024-02-16","MORI","display","returning","2",2
"2024-02-16","eyebobs","display","new","1",25
"2024-02-16","For Days","display","new","1",30
"2024-02-16","Sol de Janeiro","display","new","9",140
"2024-02-16","Willow Pumps","display","new","1",40
"2024-02-16","Twillory","click","new","1",15
"2024-02-16","DEUX","click","returning","1",15
"2024-02-16","Love in Faith","display","lapsed","1",10
"2024-02-16","Caden Lane","display","new","10",320
"2024-02-16","Nood","display","returning","1",0
"2024-02-16","Viori Beauty","click","lapsed","2",30
"2024-02-16","BlendJet","display","new","1",10
"2024-02-16","SPONGELLE","display","new","1",20
"2024-02-16","Blueland","display","new","4",33
"2024-02-16","Blueland","click","new","1",0
"2024-02-16","Cadence","display","returning","2",30
"2024-02-16","Cadence","display","new","1",0
"2024-02-16","ILIA","display","returning","1",20
"2024-02-16","Liquid I.V.","display","new","2",70
"2024-02-16","Twillory","display","new","2",30
"2024-02-16","MantraBand","display","new","1",35
"2024-02-16","BlendJet","click","new","1",10
"2024-02-16","Nanit","display","returning","3",75
"2024-02-16","LIVELY","display","lapsed","2",70
"2024-02-16","Crown Affair","display","returning","1",12.72
"2024-02-16","Kate Quinn","display","new","1",30
"2024-02-16","Bala","display","returning","1",5
"2024-02-16","True Botanicals","display","lapsed","1",15
"2024-02-16","Dr. Squatch","click","new","1",25
"2024-02-16","True Botanicals","display","returning","4",20
"2024-02-16","Vegamour","click","new","1",50
"2024-02-17","Primally Pure","display","returning","1",0
"2024-02-17","TriLASTIN","display","new","1",40
"2024-02-17","FullWell","click","lapsed","1",50
"2024-02-17","Wolf & Shepherd","click","new","1",50
"2024-02-17","woolino","display","returning","1",5
"2024-02-17","HATCH","display","new","5",0
"2024-02-17","True Botanicals","display","new","1",15
"2024-02-17","Tula Skincare","display","returning","2",0
"2024-02-17","Amberjack","display","new","2",120
"2024-02-17","True Classic","display","returning","5",0
"2024-02-17","Dagne Dover","display","new","8",240
"2024-02-17","Love Your Melon","display","returning","1",19
"2024-02-17","Dollar Shave Club","display","returning","7",35
"2024-02-17","Nanit","click","returning","1",25
"2024-02-17","Frog Hollow Farm","display","returning","2",20
"2024-02-17","Tower 28 Beauty","display","returning","2",10
"2024-02-17","Girlfriend Collective","display","returning","3",15
"2024-02-17","Muslin Comfort","display","returning","1",5
"2024-02-17","Beekman 1802","display","returning","1",10
"2024-02-17","Sol de Janeiro","display","new","9",140
"2024-02-17","Lalo","display","returning","1",10
"2024-02-17","Moonglow","click","returning","1",15
"2024-02-17","August Uncommon Tea","display","returning","2",30
"2024-02-17","Dagne Dover","display","returning","1",20
"2024-02-17","Hedley & Bennett","display","new","1",40
"2024-02-17","Seamless Lingerie","click","new","1",40
"2024-02-17","Coterie","click","new","1",16.5
"2024-02-17","Karma Nuts","click","new","1",10
"2024-02-17","Vegamour","display","new","5",250
"2024-02-17","M.M.LaFleur","display","returning","2",100
"2024-02-17","Solly Baby","display","new","2",36
"2024-02-17","Branch","display","returning","1",45
"2024-02-17","MORI","display","returning","2",2
"2024-02-17","BlendJet","display","lapsed","1",10
"2024-02-17","UNTUCKit","click","new","1",40
"2024-02-17","Cadence","display","returning","1",0
"2024-02-17","Caden Lane","display","lapsed","1",32
"2024-02-17","SPONGELLE","display","returning","3",45
"2024-02-17","Liquid I.V.","display","new","5",175
"2024-02-17","Buffbunny Collection","display","returning","6",24
"2024-02-17","Ursa Major","display","returning","2",19.96
"2024-02-17","Love in Faith","display","lapsed","3",30
"2024-02-17","Saranoni Luxury Blankets","display","returning","1",10
"2024-02-17","Bodily","display","returning","3",36
"2024-02-17","Dieux Skin","display","returning","1",1
"2024-02-17","Dr. Squatch","display","returning","17",17
"2024-02-17","Carve Designs","display","lapsed","2",100
"2024-02-17","Posh Peanut","display","new","2",40
"2024-02-17","Tula Skincare","display","lapsed","1",50
"2024-02-17","True Botanicals","display","returning","11",50
"2024-02-17","True Classic","click","new","10",450
"2024-02-17","Dr. Squatch","click","new","3",75
"2024-02-17","Jolie","display","new","2",56
"2024-02-17","Glamnetic","click","new","1",30
"2024-02-17","QALO","click","lapsed","1",7.1
"2024-02-17","SPONGELLE","click","new","1",20
"2024-02-17","BlendJet","display","returning","6",30
"2024-02-17","Moonglow","click","new","1",20
"2024-02-17","Monica & Andy Inc.","display","returning","4",40
"2024-02-17","Nanit","display","returning","2",50
"2024-02-17","Vegamour","display","lapsed","1",50
"2024-02-17","Love Your Melon","display","lapsed","1",30.4
"2024-02-17","Gathre","display","returning","1",20
"2024-02-17","good light","display","returning","1",20
"2024-02-17","Newton Baby","display","new","8",18
"2024-02-17","FullWell","display","returning","2",30
"2024-02-17","UNTUCKit","display","new","1",40
"2024-02-17","MANSCAPED","display","returning","4",0.04
"2024-02-17","Bodily","display","new","8",280
"2024-02-17","biom","display","returning","1",15
"2024-02-17","Volcom","click","new","1",15
"2024-02-17","MANSCAPED","display","new","3",0.03
"2024-02-17","Willow Pumps","display","new","2",80
"2024-02-17","Little Words Project","display","lapsed","1",15
"2024-02-17","Carve Designs","display","returning","1",10
"2024-02-17","Sol de Janeiro","click","new","5",100
"2024-02-17","Caden Lane","display","returning","14",280
"2024-02-17","Liquid I.V.","display","returning","3",0
"2024-02-17","HATCH","display","returning","19",50
"2024-02-17","Glamnetic","click","returning","1",10
"2024-02-17","BlendJet","click","lapsed","1",10
"2024-02-17","Green Paper Products","display","returning","1",20.72
"2024-02-17","Tubby Todd Bath Co.","display","new","18",180
"2024-02-17","Dr. Squatch","display","new","9",225
"2024-02-17","Cadence","click","returning","1",15
"2024-02-17","Curie","click","returning","1",5
"2024-02-17","Dermaclara, LLC","display","returning","1",10
"2024-02-17","Gibsonlook","display","lapsed","1",38
