PUBLISHER_NAME,BRAND_NAME,BRAND_IMPRESSIONS,AVG_CPA,AVG_CPO,CONV_COUNT,TOTAL_AD_SPEND,RPM
Sol de Janeiro,Spärkel Beverage Systems,3,,,0,0.00,
Sol de Janeiro,Paperclip,3,,,0,0.00,
Sol de Janeiro,Estella,3,,,0,0.00,
Sol de Janeiro,Fasteak,3,,,0,0.00,
Sol de Janeiro,Faherty Brand,3,,,0,0.00,
Sol de Janeiro,Fresh Clean Threads,3,,,0,0.00,
Sol de Janeiro,ETOILE,3,,,0,0.00,
Sol de Janeiro,Dope Dog,3,,,0,0.00,
Sol de Janeiro,Kabrita,2,,,0,0.00,
Sol de Janeiro,Coromega,2,,,0,0.00,
Sol de Janeiro,Leath,2,,,0,0.00,
Sol de Janeiro,Level Select CBD,2,,,0,0.00,
Sol de Janeiro,Kijibae,2,,,0,0.00,
Sol de Janeiro,July A/C,2,,,0,0.00,
Sol de Janeiro,Kahlmi,2,,,0,0.00,
Sol de Janeiro,Legends,2,,,0,0.00,
Sol de Janeiro,kencko,2,,,0,0.00,
Sol de Janeiro,neoNutritions,2,,,0,0.00,
Sol de Janeiro,Natemia,2,,,0,0.00,
Sol de Janeiro,La V'rose Skincare,2,,,0,0.00,
Sol de Janeiro,Homefield,2,,,0,0.00,
Sol de Janeiro,Just Human,2,,,0,0.00,
Sol de Janeiro,NOT!CE Hair Co,1,,,0,0.00,
Sol de Janeiro,Carbon38,1,,,0,0.00,
Sol de Janeiro,Les Belles,1,,,0,0.00,
Sol de Janeiro,Sonic Power,1,,,0,0.00,
Sol de Janeiro,Lillebaby,1,,,0,0.00,
