disco_event_time,disco_order_time,DAYS_TO_ATTRIBUTION,EVENT_TYPE,CUSTOMER_TYPE,ATTRIBUTION_METHOD,BILLABLE_AMOUNT,event_sec_dist,order_sec_dist,avg_sec_dist,cl_order_num_count,claim?,cl_order_num,northbeam_platform,cl_source,cl_order_time,cl_event_time,cl_attribution_days
2024-01-25 11:57:31.177000+00:00,2024-01-25 12:02:47+00:00,0,click,returning,device_identifier_hash,20,2,26,14,1,yes,2387020,Disco,utm medium - disco_paid,2024-01-25 12:03:13+00:00,2024-01-25 11:57:32.817000+00:00,0
2024-01-26 02:57:44.203000+00:00,2024-01-26 03:15:31+00:00,0,click,new,device_identifier_hash,32,2,26,14,1,yes,2388682,Disco,utm medium - disco_paid,2024-01-26 03:15:57+00:00,2024-01-26 02:57:46.010000+00:00,0
2024-01-03 14:49:46.904000+00:00,2024-01-03 14:52:50+00:00,0,click,new,device_identifier_hash,32,2,26,14,1,yes,2341313,Disco,utm medium - disco_paid,2024-01-03 14:53:16+00:00,2024-01-03 14:49:48.813000+00:00,0
2024-01-14 22:07:59.026000+00:00,2024-01-14 22:16:16+00:00,0,click,returning,device_identifier_hash,20,2,26,14,1,yes,2364918,Disco,utm medium - disco_paid,2024-01-14 22:16:42+00:00,2024-01-14 22:08:00.999000+00:00,0
2024-01-17 18:50:50.385000+00:00,2024-01-19 15:09:52+00:00,2,click,new,direct_email_match,32,2,26,14,2,yes,2374248,Disco,utm medium - disco_paid,2024-01-19 15:10:18+00:00,2024-01-17 18:50:52.372000+00:00,1
2024-01-31 05:48:25.199000+00:00,2024-01-31 05:56:02+00:00,0,click,new,device_identifier_hash,32,3,25,14,1,yes,2400046,Disco,utm medium - disco_paid,2024-01-31 05:56:27+00:00,2024-01-31 05:48:28.245000+00:00,0
2024-01-21 07:32:37.865000+00:00,2024-01-21 07:41:13+00:00,0,click,new,device_identifier_hash,32,2,26,14,1,yes,2378703,Disco,utm medium - disco_paid,2024-01-21 07:41:39+00:00,2024-01-21 07:32:40.195000+00:00,0
2024-01-10 18:24:29.059000+00:00,2024-01-10 18:31:31+00:00,0,click,new,device_identifier_hash,32,4,25,14,1,yes,2356046,Disco,utm medium - disco_paid,2024-01-10 18:31:56+00:00,2024-01-10 18:24:32.748000+00:00,0
2024-01-25 01:06:58.411000+00:00,2024-01-25 02:07:43+00:00,0,click,new,device_identifier_hash,32,4,25,14,1,yes,2386566,Disco,utm medium - disco_paid,2024-01-25 02:08:08+00:00,2024-01-25 01:07:02.148000+00:00,0
2024-01-20 21:05:03.176000+00:00,2024-01-21 14:45:30+00:00,1,click,returning,direct_email_match,20,2,28,15,1,yes,2378970,Disco,utm medium - disco_paid,2024-01-21 14:45:58+00:00,2024-01-20 21:05:04.969000+00:00,0
2024-01-09 22:51:43.862000+00:00,2024-01-09 23:00:24+00:00,0,click,new,direct_email_match,32,2,28,15,1,yes,2354801,Disco,utm medium - disco_paid,2024-01-09 23:00:52+00:00,2024-01-09 22:51:45.690000+00:00,0
2024-01-08 03:32:50.928000+00:00,2024-01-08 03:44:39+00:00,0,click,new,device_identifier_hash,32,4,26,15,2,yes,2351742,Disco,utm medium - disco_paid,2024-01-08 03:45:05+00:00,2024-01-08 03:32:54.784000+00:00,0
2024-01-20 14:45:26.986000+00:00,2024-01-20 15:14:32+00:00,0,click,returning,device_identifier_hash,20,4,26,15,1,yes,2376482,Disco,utm medium - disco_paid,2024-01-20 15:14:58+00:00,2024-01-20 14:45:30.893000+00:00,0
2024-01-04 22:25:20.029000+00:00,2024-01-06 19:53:50+00:00,2,click,new,consumer_hash,32,1,29,15,1,yes,2348539,Disco,utm medium - disco_paid,2024-01-06 19:54:19+00:00,2024-01-04 22:25:21.216000+00:00,1
2024-01-07 02:34:05.413000+00:00,2024-01-07 03:00:37+00:00,0,click,new,consumer_hash,32,2,28,15,1,yes,2349486,Disco,utm medium - disco_paid,2024-01-07 03:01:05+00:00,2024-01-07 02:34:07.611000+00:00,0
2024-01-26 11:55:16.337000+00:00,2024-01-26 12:11:20+00:00,0,click,new,device_identifier_hash,32,5,26,15,1,yes,2388953,Disco,utm medium - disco_paid,2024-01-26 12:11:46+00:00,2024-01-26 11:55:20.921000+00:00,0
2024-01-25 20:17:43.698000+00:00,2024-01-25 21:05:27+00:00,0,click,new,device_identifier_hash,32,7,25,16,1,yes,2388017,Disco,utm medium - disco_paid,2024-01-25 21:05:52+00:00,2024-01-25 20:17:50.329000+00:00,0
2024-01-08 19:23:13.147000+00:00,2024-01-08 19:26:34+00:00,0,click,new,consumer_hash,32,2,30,16,1,yes,2352652,Disco,utm medium - disco_paid,2024-01-08 19:27:04+00:00,2024-01-08 19:23:14.857000+00:00,0
2024-01-30 21:05:13.798000+00:00,2024-01-30 21:06:57+00:00,0,click,returning,device_identifier_hash,20,6,26,16,1,yes,2399149,Disco,utm medium - disco_paid,2024-01-30 21:07:23+00:00,2024-01-30 21:05:19.719000+00:00,0
2024-01-08 21:31:03.879000+00:00,2024-01-08 23:43:43+00:00,0,click,returning,device_identifier_hash,20,6,27,17,1,yes,2353036,Disco,utm medium - disco_paid,2024-01-08 23:44:10+00:00,2024-01-08 21:31:10.127000+00:00,0
2024-01-03 18:16:01.281000+00:00,2024-01-03 18:23:59+00:00,0,click,new,device_identifier_hash,32,7,29,18,1,yes,2341847,Disco,utm medium - disco_paid,2024-01-03 18:24:28+00:00,2024-01-03 18:16:08.679000+00:00,0
2024-01-05 13:28:17.531000+00:00,2024-01-05 13:33:44+00:00,0,display,returning,consumer_hash,20,8,29,18,1,yes,2345705,Disco,utm medium - disco_paid,2024-01-05 13:34:13+00:00,2024-01-05 13:28:25.266000+00:00,0
2024-01-25 20:54:02.895000+00:00,2024-01-25 21:02:50+00:00,0,display,returning,device_identifier_hash,20,12,26,19,5,yes,2388014,Organic,direct,2024-01-25 21:03:16+00:00,2024-01-25 20:54:15.374000+00:00,0
2024-01-02 20:15:56.578000+00:00,2024-01-03 18:28:40+00:00,1,display,lapsed,direct_email_match,32,15,26,20,3,yes,2341863,Organic,direct,2024-01-03 18:29:06+00:00,2024-01-02 20:16:11.099000+00:00,0
2024-01-01 15:06:23.902000+00:00,2024-01-01 15:11:07+00:00,0,display,returning,consumer_hash,20,18,29,23,2,yes,2336815,Organic,direct,2024-01-01 15:11:36+00:00,2024-01-01 15:06:41.502000+00:00,0
2024-01-03 05:15:21.576000+00:00,2024-01-03 05:21:37+00:00,0,click,new,consumer_hash,32,19,28,24,1,yes,2340969,Other,referral,2024-01-03 05:22:05+00:00,2024-01-03 05:15:41.059000+00:00,0
2024-01-13 23:29:02.888000+00:00,2024-01-13 23:44:22+00:00,0,click,new,device_identifier_hash,32,33,24,29,1,yes,2362900,Disco,utm medium - disco_paid,2024-01-13 23:44:46+00:00,2024-01-13 23:28:29.791000+00:00,0
2024-01-23 21:34:37.230000+00:00,2024-01-24 00:19:02+00:00,1,display,new,device_identifier_hash,32,36,23,29,6,yes,2384446,Organic,direct,2024-01-24 00:19:25+00:00,2024-01-23 21:35:12.904000+00:00,0
2024-01-04 21:50:55.595000+00:00,2024-01-04 22:00:52+00:00,0,display,returning,device_identifier_hash,20,30,29,29,5,yes,2344683,Organic,direct,2024-01-04 22:01:21+00:00,2024-01-04 21:51:25.560000+00:00,0
2024-01-03 22:27:15.028000+00:00,2024-01-03 22:29:42+00:00,0,click,new,consumer_hash,32,34,26,30,1,yes,2342315,Disco,utm medium - disco_paid,2024-01-03 22:30:08+00:00,2024-01-03 22:26:40.742000+00:00,0
2024-01-02 16:17:41.030000+00:00,2024-01-02 17:59:08+00:00,0,click,returning,consumer_hash,20,32,29,30,1,yes,2339663,Disco,utm medium - disco_paid,2024-01-02 17:59:37+00:00,2024-01-02 16:17:09.208000+00:00,0
2024-01-14 00:10:05.452000+00:00,2024-01-15 00:38:21+00:00,1,display,returning,direct_email_match,20,38,25,31,1,yes,2365224,Organic,direct,2024-01-15 00:38:46+00:00,2024-01-14 00:09:27.805000+00:00,1
2024-01-07 23:06:38.693000+00:00,2024-01-08 15:43:33+00:00,1,click,new,consumer_hash,32,60,28,44,1,yes,2352226,Disco,utm medium - disco_paid,2024-01-08 15:44:01+00:00,2024-01-07 23:05:39.090000+00:00,0
2024-01-02 06:30:53.420000+00:00,2024-01-04 08:36:44+00:00,2,display,returning,consumer_hash,20,62,26,44,1,yes,2343337,MNTN,mntn,2024-01-04 08:37:10+00:00,2024-01-02 06:31:55.526000+00:00,2
2024-01-05 18:31:40.854000+00:00,2024-01-09 22:09:48+00:00,4,display,returning,direct_email_match,20,64,25,44,2,yes,2354735,Klaviyo,utm medium - email,2024-01-09 22:10:13+00:00,2024-01-05 18:30:36.945000+00:00,4
2024-01-14 22:07:59.026000+00:00,2024-01-14 22:13:31+00:00,0,click,new,direct_email_match,32,65,25,45,1,yes,2364909,Organic,direct,2024-01-14 22:13:56+00:00,2024-01-14 22:09:03.683000+00:00,0
2024-01-16 19:18:17.354000+00:00,2024-01-16 19:24:34+00:00,0,display,new,device_identifier_hash,32,77,27,52,2,yes,2369005,Klaviyo,utm medium - email,2024-01-16 19:25:01+00:00,2024-01-16 19:19:34.098000+00:00,0
2024-01-25 00:33:30.394000+00:00,2024-01-25 01:00:40+00:00,0,display,new,device_identifier_hash,32,78,26,52,2,yes,2386373,Microsoft Ads,microsoft,2024-01-25 01:01:06+00:00,2024-01-25 00:34:48.607000+00:00,0
2024-01-15 18:56:10.208000+00:00,2024-01-19 19:32:47+00:00,4,display,returning,direct_email_match,20,79,26,52,4,yes,2374887,Klaviyo,utm medium - email,2024-01-19 19:33:13+00:00,2024-01-15 18:54:51.329000+00:00,4
2023-12-29 14:40:57.451000+00:00,2024-01-01 20:19:48+00:00,3,display,returning,consumer_hash,20,100,26,63,10,yes,2337609,Klaviyo,utm medium - email,2024-01-01 20:20:14+00:00,2023-12-29 14:42:37.744000+00:00,3
2024-01-21 15:46:10.892000+00:00,2024-01-21 15:47:54+00:00,0,display,new,device_identifier_hash,32,109,25,67,3,yes,2379110,Organic,direct,2024-01-21 15:48:19+00:00,2024-01-21 15:48:00.352000+00:00,0
2024-01-19 19:20:40.511000+00:00,2024-01-19 19:25:29+00:00,0,display,new,device_identifier_hash,32,124,26,75,1,,2374872,Organic,direct,2024-01-19 19:25:55+00:00,2024-01-19 19:22:44.536000+00:00,0
2024-01-12 03:06:01.474000+00:00,2024-01-12 22:41:59+00:00,0,display,returning,direct_email_match,20,130,26,78,1,,2360329,Organic,direct,2024-01-12 22:42:25+00:00,2024-01-12 03:08:11.144000+00:00,0
2024-01-24 23:04:37.501000+00:00,2024-01-25 21:04:25+00:00,1,display,returning,direct_email_match,20,131,25,78,2,,2388016,Organic,direct,2024-01-25 21:04:50+00:00,2024-01-24 23:02:26.765000+00:00,0
2024-01-06 17:40:19.589000+00:00,2024-01-06 19:30:04+00:00,0,display,returning,direct_email_match,20,151,5,78,1,,2348478,Organic,direct,2024-01-06 19:29:59+00:00,2024-01-06 17:42:50.529000+00:00,0
2024-01-24 00:01:20.521000+00:00,2024-01-24 00:19:34+00:00,0,display,new,direct_email_match,32,150,28,89,1,,2384449,Microsoft Ads,microsoft,2024-01-24 00:20:02+00:00,2024-01-23 23:58:50.502000+00:00,0
2024-01-16 04:07:03.470000+00:00,2024-01-16 04:13:00+00:00,0,display,lapsed,device_identifier_hash,32,112,82,97,1,,2367967,Organic,direct,2024-01-16 04:11:38+00:00,2024-01-16 04:05:11.063000+00:00,0
2024-01-31 12:55:00.115000+00:00,2024-01-31 13:14:41+00:00,0,display,new,consumer_hash,32,189,26,108,1,,2400204,Facebook Ads,fb,2024-01-31 13:15:07+00:00,2024-01-31 12:58:09.157000+00:00,0
2024-01-22 20:05:26.418000+00:00,2024-01-22 20:30:02+00:00,0,display,new,direct_email_match,32,201,24,112,3,,2382167,Organic,direct,2024-01-22 20:30:26+00:00,2024-01-22 20:08:47.330000+00:00,0
2024-01-10 01:18:47.200000+00:00,2024-01-10 01:36:48+00:00,0,click,returning,device_identifier_hash,20,204,25,115,1,,2355058,Disco,utm medium - disco_paid,2024-01-10 01:37:13+00:00,2024-01-10 01:15:22.771000+00:00,0
2024-01-10 01:18:47.200000+00:00,2024-01-10 01:27:19+00:00,0,click,new,device_identifier_hash,32,204,26,115,1,,2355038,Disco,utm medium - disco_paid,2024-01-10 01:27:45+00:00,2024-01-10 01:15:22.771000+00:00,0
2024-01-27 16:30:58.236000+00:00,2024-01-28 14:19:15+00:00,1,display,new,direct_email_match,32,220,26,123,3,,2393418,Google Ads,adwords,2024-01-28 14:19:41+00:00,2024-01-27 16:34:38.312000+00:00,0
2024-01-28 16:07:07.169000+00:00,2024-01-28 20:10:04+00:00,0,display,new,direct_email_match,32,35,212,124,1,,2394279,Google Ads,adwords,2024-01-28 20:13:36+00:00,2024-01-28 16:07:42.241000+00:00,0
2024-01-13 18:55:46.221000+00:00,2024-01-13 19:00:07+00:00,0,display,new,device_identifier_hash,32,158,103,130,1,,2362212,Unattributed,unattributed,2024-01-13 18:58:24+00:00,2024-01-13 18:58:24+00:00,0
2024-01-20 15:09:59.100000+00:00,2024-01-20 15:24:51+00:00,0,display,new,device_identifier_hash,32,88,183,135,1,,2376506,Klaviyo,utm medium - email,2024-01-20 15:21:48+00:00,2024-01-20 15:11:27.091000+00:00,0
2024-01-21 04:08:57.847000+00:00,2024-01-27 13:20:45+00:00,6,display,returning,direct_email_match,20,247,27,137,5,,2391332,MNTN,mntn,2024-01-27 13:21:12+00:00,2024-01-21 04:13:04.668000+00:00,6
2024-01-02 18:27:53.541000+00:00,2024-01-02 19:05:19+00:00,0,display,returning,consumer_hash,20,251,26,138,1,,2339821,Organic,direct,2024-01-02 19:05:45+00:00,2024-01-02 18:32:04.160000+00:00,0
2024-01-08 03:34:11.421000+00:00,2024-01-08 03:41:13+00:00,0,display,new,consumer_hash,32,77,232,154,2,,2351742,Disco,utm medium - disco_paid,2024-01-08 03:45:05+00:00,2024-01-08 03:32:54.784000+00:00,0
2024-01-29 14:40:24.619000+00:00,2024-01-30 23:13:19+00:00,1,display,returning,direct_email_match,20,289,26,157,5,,2399368,Organic,direct,2024-01-30 23:13:45+00:00,2024-01-29 14:35:35.764000+00:00,1
2024-01-17 20:47:19.179000+00:00,2024-01-17 20:52:35+00:00,0,display,returning,direct_email_match,20,316,0,158,1,,2371122,Unattributed,unattributed,2024-01-17 20:52:35+00:00,2024-01-17 20:52:35+00:00,0
2024-01-25 15:06:11.445000+00:00,2024-01-31 19:23:07+00:00,6,display,lapsed,direct_email_match,32,105,214,160,10,,2400958,MNTN,mntn,2024-01-31 19:26:41+00:00,2024-01-25 15:07:56.629000+00:00,6
2024-01-23 12:19:29.280000+00:00,2024-01-23 12:26:51+00:00,0,display,new,device_identifier_hash,32,265,57,161,1,,2383205,Rakuten,utm medium -,2024-01-23 12:25:54+00:00,2024-01-23 12:15:04.463000+00:00,0
2024-01-22 19:55:46.070000+00:00,2024-01-22 19:58:09+00:00,0,display,returning,device_identifier_hash,20,108,251,180,4,,2382100,Unattributed,unattributed,2024-01-22 19:53:58+00:00,2024-01-22 19:53:58+00:00,0
2024-01-10 20:38:39.205000+00:00,2024-01-10 20:47:34+00:00,0,display,returning,device_identifier_hash,20,326,61,194,2,,2356294,Organic,direct,2024-01-10 20:46:33+00:00,2024-01-10 20:33:12.886000+00:00,0
2024-01-01 18:32:57.955000+00:00,2024-01-01 18:45:24+00:00,0,display,new,device_identifier_hash,32,60,341,201,2,yes,2337401,Organic,direct,2024-01-01 18:51:05+00:00,2024-01-01 18:33:58.094000+00:00,0
2024-01-04 15:40:01.874000+00:00,2024-01-04 15:47:10+00:00,0,display,new,consumer_hash,32,376,27,201,1,,2343838,Rakuten,utm medium -,2024-01-04 15:47:37+00:00,2024-01-04 15:46:17.829000+00:00,0
2024-01-01 20:54:54.287000+00:00,2024-01-01 21:01:40+00:00,0,click,new,consumer_hash,32,127,279,203,3,no,2337697,Unattributed,unattributed,2024-01-01 20:57:01+00:00,2024-01-01 20:57:01+00:00,0
2024-01-09 17:48:15.263000+00:00,2024-01-12 03:48:21+00:00,3,display,returning,direct_email_match,20,385,26,205,1,,2358802,Organic,direct,2024-01-12 03:48:47+00:00,2024-01-09 17:54:39.810000+00:00,2
2024-01-13 06:35:09.541000+00:00,2024-01-13 06:46:18+00:00,0,click,returning,device_identifier_hash,20,392,26,209,1,,2361079,Disco,utm medium - disco_paid,2024-01-13 06:46:44+00:00,2024-01-13 06:28:37.156000+00:00,0
2024-01-19 17:57:03.373000+00:00,2024-01-19 18:04:20+00:00,0,display,new,device_identifier_hash,32,11,448,230,2,,2374651,Unattributed,unattributed,2024-01-19 17:56:52+00:00,2024-01-19 17:56:52+00:00,0
2024-01-05 13:11:14.171000+00:00,2024-01-05 13:23:46+00:00,0,display,new,consumer_hash,32,438,29,233,2,,2345687,Organic,direct,2024-01-05 13:24:15+00:00,2024-01-05 13:18:31.963000+00:00,0
2024-01-10 18:48:37.945000+00:00,2024-01-10 19:15:27+00:00,0,display,returning,direct_email_match,20,308,165,236,1,,2356130,Facebook Ads,fb,2024-01-10 19:12:42+00:00,2024-01-10 18:43:30.335000+00:00,0
2024-01-10 17:45:47.170000+00:00,2024-01-10 17:53:49+00:00,0,display,new,device_identifier_hash,32,152,330,241,1,,2355981,Unattributed,unattributed,2024-01-10 17:48:19+00:00,2024-01-10 17:48:19+00:00,0
2024-01-07 17:49:34.335000+00:00,2024-01-07 17:57:45+00:00,0,click,new,consumer_hash,32,119,372,245,5,,2350451,Unattributed,unattributed,2024-01-07 17:51:33+00:00,2024-01-07 17:51:33+00:00,0
2024-01-07 14:11:52.624000+00:00,2024-01-07 14:39:13+00:00,0,display,returning,consumer_hash,20,502,0,251,1,,2350046,Organic,direct,2024-01-07 14:39:13+00:00,2024-01-07 14:03:30.498000+00:00,0
2024-01-08 21:13:30.657000+00:00,2024-01-08 21:59:17+00:00,0,click,new,direct_email_match,32,422,128,275,2,,2352879,Organic,direct,2024-01-08 22:01:25+00:00,2024-01-08 21:06:28.721000+00:00,0
2024-01-22 18:09:06.425000+00:00,2024-01-22 18:48:35+00:00,0,display,new,direct_email_match,32,545,22,283,1,,2381956,Klaviyo,utm medium - email,2024-01-22 18:48:13+00:00,2024-01-22 18:18:11.115000+00:00,0
2024-01-05 20:13:31.862000+00:00,2024-01-08 21:11:51+00:00,3,display,returning,direct_email_match,20,551,24,287,5,,2352805,Klaviyo,utm medium - email,2024-01-08 21:12:15+00:00,2024-01-05 20:22:42.560000+00:00,3
2024-01-01 22:01:09.397000+00:00,2024-01-01 23:46:51+00:00,0,display,new,consumer_hash,32,560,28,294,2,yes,2338081,Organic,direct,2024-01-01 23:47:19+00:00,2024-01-01 22:10:29.395000+00:00,0
2024-01-26 20:58:05.093000+00:00,2024-01-26 22:51:57+00:00,0,display,returning,device_identifier_hash,20,380,218,299,2,,2390503,Organic,direct,2024-01-26 22:55:35+00:00,2024-01-26 20:51:45.099000+00:00,0
2024-01-13 00:21:54.585000+00:00,2024-01-13 00:32:22+00:00,0,display,new,device_identifier_hash,32,457,170,314,2,,2360537,Facebook Ads,fb,2024-01-13 00:35:12+00:00,2024-01-13 00:29:31.751000+00:00,0
2024-01-27 15:02:35.782000+00:00,2024-01-27 15:20:03+00:00,0,display,new,device_identifier_hash,32,244,385,314,1,,2391555,Organic,direct,2024-01-27 15:13:38+00:00,2024-01-27 15:06:39.284000+00:00,0
2024-01-01 19:19:13.451000+00:00,2024-01-02 02:58:31+00:00,1,display,new,consumer_hash,32,240,399,319,1,,2338660,Organic,direct,2024-01-02 02:51:52+00:00,2024-01-01 19:23:13.308000+00:00,0
2024-01-30 23:54:37.196000+00:00,2024-01-31 06:23:50+00:00,1,display,new,consumer_hash,32,619,25,322,4,,2400054,Organic,direct,2024-01-31 06:24:15+00:00,2024-01-31 00:04:55.918000+00:00,0
2024-01-04 17:04:03.472000+00:00,2024-01-04 17:12:42+00:00,0,click,returning,consumer_hash,20,283,370,327,2,,2344061,Rakuten,utm medium -,2024-01-04 17:18:52+00:00,2024-01-04 17:08:46.791000+00:00,0
2024-01-07 18:28:42.969000+00:00,2024-01-14 21:50:13+00:00,7,display,returning,direct_email_match,20,399,273,336,3,,2364838,MNTN,mntn,2024-01-14 21:45:40+00:00,2024-01-07 18:35:22.043000+00:00,7
2024-01-26 03:24:03.524000+00:00,2024-01-26 03:46:26+00:00,0,display,returning,device_identifier_hash,20,222,455,339,1,,2388725,Facebook Ads,fb,2024-01-26 03:38:51+00:00,2024-01-26 03:27:45.689000+00:00,0
2024-01-30 00:18:05.608000+00:00,2024-01-30 01:04:49+00:00,0,display,returning,device_identifier_hash,20,677,7,342,1,,2397415,Google Ads,adwords,2024-01-30 01:04:42+00:00,2024-01-30 00:06:48.614000+00:00,0
2024-01-13 01:52:59.216000+00:00,2024-01-13 02:03:40+00:00,0,display,returning,direct_email_match,20,450,253,351,1,,2360703,Organic,direct,2024-01-13 02:07:53+00:00,2024-01-13 01:45:29.266000+00:00,0
2024-01-13 18:25:18.072000+00:00,2024-01-13 18:37:05+00:00,0,display,new,device_identifier_hash,32,57,650,353,5,,2362132,Unattributed,unattributed,2024-01-13 18:26:15+00:00,2024-01-13 18:26:15+00:00,0
2023-12-29 18:50:25.540000+00:00,2024-01-01 03:34:33+00:00,3,display,returning,order_mapping_hash,20,445,273,359,4,yes,2336170,Organic,direct,2024-01-01 03:39:06+00:00,2023-12-29 18:57:50.139000+00:00,2
2024-01-08 15:30:28.833000+00:00,2024-01-08 16:05:13+00:00,0,display,new,cookie_hash,32,100,624,362,1,,2352249,Organic Search,referral,2024-01-08 15:54:49+00:00,2024-01-08 15:32:08.358000+00:00,0
2024-01-22 23:15:10.404000+00:00,2024-01-27 04:13:55+00:00,5,display,new,direct_email_match,32,480,257,369,1,,2391070,Google Ads,adwords,2024-01-27 04:09:38+00:00,2024-01-22 23:07:10.182000+00:00,4
2024-01-23 01:13:13.345000+00:00,2024-01-30 01:26:13+00:00,7,display,returning,direct_email_match,20,714,26,370,4,,2397487,Klaviyo,utm medium - email,2024-01-30 01:26:39+00:00,2024-01-23 01:25:06.996000+00:00,7
2024-01-10 22:08:18.465000+00:00,2024-01-10 22:46:48+00:00,0,display,returning,device_identifier_hash,20,720,25,373,1,,2356458,Organic,direct,2024-01-10 22:47:13+00:00,2024-01-10 22:20:18.631000+00:00,0
2024-01-11 11:40:53.830000+00:00,2024-01-11 11:54:42+00:00,0,display,new,device_identifier_hash,32,730,26,378,1,,2357229,Organic,direct,2024-01-11 11:55:08+00:00,2024-01-11 11:53:04.123000+00:00,0
2024-01-24 19:26:13.746000+00:00,2024-01-29 01:05:20+00:00,5,display,returning,direct_email_match,20,58,699,379,10,,2395130,Facebook Ads,fb,2024-01-29 01:16:59+00:00,2024-01-24 19:25:15.290000+00:00,4
2024-01-27 01:11:34.567000+00:00,2024-01-31 13:30:24+00:00,4,display,new,direct_email_match,32,299,488,394,2,,2400211,Google Ads,adwords,2024-01-31 13:22:16+00:00,2024-01-27 01:16:33.839000+00:00,4
2024-01-04 02:34:07.847000+00:00,2024-01-04 03:02:14+00:00,0,display,new,device_identifier_hash,32,560,232,396,1,,2342994,Facebook Ads,fb,2024-01-04 02:58:22+00:00,2024-01-04 02:43:27.727000+00:00,0
2024-01-24 15:06:12.603000+00:00,2024-01-24 19:03:27+00:00,0,display,returning,device_identifier_hash,20,776,19,397,4,,2385726,Organic,direct,2024-01-24 19:03:08+00:00,2024-01-24 15:19:08.363000+00:00,0
2024-01-15 02:27:55.049000+00:00,2024-01-15 03:21:24+00:00,0,display,returning,direct_email_match,20,782,26,404,1,,2365646,Organic,direct,2024-01-15 03:21:50+00:00,2024-01-15 02:14:53.117000+00:00,0
2023-12-30 00:50:27.886000+00:00,2024-01-05 01:49:41+00:00,6,display,returning,direct_email_match,20,717,94,406,4,,2345117,Klaviyo,utm medium - email,2024-01-05 01:48:07+00:00,2023-12-30 01:02:24.926000+00:00,6
2024-01-31 17:02:08.021000+00:00,2024-01-31 17:30:06+00:00,0,display,new,device_identifier_hash,32,820,6,413,1,,2400686,Facebook Ads,fb,2024-01-31 17:30:12+00:00,2024-01-31 17:15:47.992000+00:00,0
2024-01-22 18:21:56.924000+00:00,2024-01-22 19:40:18+00:00,0,display,returning,device_identifier_hash,20,23,820,422,4,,2382100,Organic,direct,2024-01-22 19:53:58+00:00,2024-01-22 18:22:20.300000+00:00,0
2024-01-18 15:26:24.020000+00:00,2024-01-18 15:44:58+00:00,0,display,returning,device_identifier_hash,20,830,26,428,1,,2372337,Organic,direct,2024-01-18 15:45:24+00:00,2024-01-18 15:40:14.036000+00:00,0
2024-01-01 17:04:32.630000+00:00,2024-01-01 17:23:15+00:00,0,display,new,consumer_hash,32,828,29,428,8,yes,2337173,Organic,direct,2024-01-01 17:23:44+00:00,2024-01-01 17:18:20.544000+00:00,0
2024-01-10 02:34:49.765000+00:00,2024-01-10 03:35:28+00:00,0,display,new,device_identifier_hash,32,661,204,433,3,,2355285,Klaviyo,utm medium - email,2024-01-10 03:38:52+00:00,2024-01-10 02:23:48.320000+00:00,0
2024-01-16 16:57:45.512000+00:00,2024-01-16 18:34:31+00:00,0,display,new,direct_email_match,32,757,112,434,2,,2368920,Google Ads,adwords,2024-01-16 18:36:23+00:00,2024-01-16 16:45:08.739000+00:00,0
2024-01-03 15:08:59.639000+00:00,2024-01-03 15:23:40+00:00,0,display,new,device_identifier_hash,32,475,405,440,1,,2341361,Unattributed,unattributed,2024-01-03 15:16:55+00:00,2024-01-03 15:16:55+00:00,0
2024-01-14 20:29:07.610000+00:00,2024-01-14 20:45:20+00:00,0,display,new,device_identifier_hash,32,864,26,445,1,,2364712,Rakuten,utm medium -,2024-01-14 20:45:46+00:00,2024-01-14 20:14:43.307000+00:00,0
2024-01-18 01:23:06.080000+00:00,2024-01-18 02:10:47+00:00,0,click,new,direct_email_match,32,722,173,448,1,,2371683,Organic,direct,2024-01-18 02:13:40+00:00,2024-01-18 01:35:08.093000+00:00,0
2024-01-03 14:25:57.674000+00:00,2024-01-03 15:33:42+00:00,0,display,returning,direct_email_match,20,928,1,464,1,,2341415,Klaviyo,utm medium - email,2024-01-03 15:33:41+00:00,2024-01-03 14:10:29.905000+00:00,0
2024-01-08 03:33:38.635000+00:00,2024-01-13 02:14:49+00:00,5,display,new,direct_email_match,32,951,0,475,4,,2360716,Facebook Ads,fb,2024-01-13 02:14:49+00:00,2024-01-08 03:17:47.867000+00:00,4
2024-01-13 03:37:08.347000+00:00,2024-01-13 03:43:17+00:00,0,display,returning,device_identifier_hash,20,304,673,489,1,,2360893,Unattributed,unattributed,2024-01-13 03:32:04+00:00,2024-01-13 03:32:04+00:00,0
2023-12-31 21:26:22.706000+00:00,2024-01-07 16:11:43+00:00,7,display,returning,consumer_hash,20,973,29,501,1,,2350225,Organic Search,referral,2024-01-07 16:12:12+00:00,2023-12-31 21:42:35.495000+00:00,6
2023-12-31 15:05:27.760000+00:00,2024-01-01 15:11:37+00:00,1,display,returning,direct_email_match,20,467,536,502,3,yes,2336795,OneText,referral,2024-01-01 15:02:41+00:00,2023-12-31 15:13:15.129000+00:00,0
2024-01-26 17:21:54.262000+00:00,2024-01-26 23:04:46+00:00,0,display,returning,device_identifier_hash,20,644,368,506,2,,2390510,Organic Search,referral,2024-01-26 22:58:38+00:00,2024-01-26 17:32:37.930000+00:00,0
2024-01-26 21:30:07.445000+00:00,2024-01-26 21:47:52+00:00,0,display,new,device_identifier_hash,32,993,26,510,3,,2390390,Organic,direct,2024-01-26 21:48:18+00:00,2024-01-26 21:46:40.838000+00:00,0
