event_time,order_time,EVENT_CLASSIFICATION,CONVERSION_TYPE,CUSTOMER_TYPE,ATTRIBUTION_METHOD,DAYS_TO_ATTRIBUTION,BILLABLE_AMOUNT,event_date,order_date,event_hour,order_hour,event_minute,order_minute,event_second,order_second
2024-01-13 14:21:54.934000+00:00,2024-01-13 17:17:00+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,2024-01-13,2024-01-13,14,17,21,17,54,0
2024-01-13 14:34:24.247000+00:00,2024-01-15 19:26:26+00:00,display,cross-sell,new,direct_email_match,2,32.0,2024-01-13,2024-01-15,14,19,34,26,24,26
2024-01-14 05:55:40.665000+00:00,2024-01-21 21:38:44+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2024-01-14,2024-01-21,5,21,55,38,40,44
2024-01-14 07:28:04.654000+00:00,2024-01-21 20:10:07+00:00,display,cross-sell,new,direct_email_match,7,32.0,2024-01-14,2024-01-21,7,20,28,10,4,7
2024-01-14 08:38:21.529000+00:00,2024-01-16 13:25:08+00:00,display,cross-sell,new,direct_email_match,2,32.0,2024-01-14,2024-01-16,8,13,38,25,21,8
2024-01-14 10:46:40.959000+00:00,2024-01-15 06:58:23+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2024-01-14,2024-01-15,10,6,46,58,40,23
2024-01-14 16:02:55.206000+00:00,2024-01-17 19:27:43+00:00,display,cross-sell,new,direct_email_match,3,32.0,2024-01-14,2024-01-17,16,19,2,27,55,43
2024-01-14 16:34:05.740000+00:00,2024-01-21 16:32:14+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2024-01-14,2024-01-21,16,16,34,32,5,14
2024-01-14 16:41:08.988000+00:00,2024-01-21 00:20:36+00:00,display,cross-sell,new,direct_email_match,7,32.0,2024-01-14,2024-01-21,16,0,41,20,8,36
2024-01-26 02:36:02.865000+00:00,2024-01-27 04:27:36+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2024-01-26,2024-01-27,2,4,36,27,2,36
2024-01-26 02:39:15.541000+00:00,2024-01-29 02:32:49+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-26,2024-01-29,2,2,39,32,15,49
2024-01-26 02:57:44.203000+00:00,2024-01-26 03:15:31+00:00,click,cross-sell,new,device_identifier_hash,0,32.0,2024-01-26,2024-01-26,2,3,57,15,44,31
2024-01-26 03:09:06.576000+00:00,2024-01-29 00:54:22+00:00,display,cross-sell,new,direct_email_match,3,32.0,2024-01-26,2024-01-29,3,0,9,54,6,22
2024-01-26 03:24:03.524000+00:00,2024-01-26 03:46:26+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,2024-01-26,2024-01-26,3,3,24,46,3,26
2024-01-03 00:24:29.301000+00:00,2024-01-05 04:41:43+00:00,display,cross-sell,new,consumer_hash,2,32.0,2024-01-03,2024-01-05,0,4,24,41,29,43
2024-01-03 00:41:40.123000+00:00,2024-01-05 18:19:05+00:00,display,cross-sell,returning,consumer_hash,2,20.0,2024-01-03,2024-01-05,0,18,41,19,40,5
2024-01-03 00:47:59.624000+00:00,2024-01-03 20:11:56+00:00,display,cross-sell,returning,consumer_hash,0,20.0,2024-01-03,2024-01-03,0,20,47,11,59,56
2024-01-03 01:04:49.177000+00:00,2024-01-04 00:25:20+00:00,display,cross-sell,lapsed,order_mapping_hash,1,32.0,2024-01-03,2024-01-04,1,0,4,25,49,20
2024-01-03 01:13:37.398000+00:00,2024-01-03 17:41:05+00:00,display,cross-sell,returning,consumer_hash,0,20.0,2024-01-03,2024-01-03,1,17,13,41,37,5
2023-12-25 02:45:17.876000+00:00,2024-01-01 21:16:32+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2023-12-25,2024-01-01,2,21,45,16,17,32
2024-01-15 18:56:10.208000+00:00,2024-01-19 19:32:47+00:00,display,cross-sell,returning,direct_email_match,4,20.0,2024-01-15,2024-01-19,18,19,56,32,10,47
2024-01-15 19:28:40.539000+00:00,2024-01-17 20:54:20+00:00,display,cross-sell,lapsed,direct_email_match,2,32.0,2024-01-15,2024-01-17,19,20,28,54,40,20
2023-12-26 02:41:31.101000+00:00,2024-01-01 17:11:23+00:00,display,cross-sell,returning,order_mapping_hash,6,20.0,2023-12-26,2024-01-01,2,17,41,11,31,23
2023-12-27 00:33:48.772000+00:00,2024-01-01 02:45:32+00:00,display,cross-sell,new,consumer_hash,5,32.0,2023-12-27,2024-01-01,0,2,33,45,48,32
2023-12-27 12:11:31.914000+00:00,2024-01-01 17:00:30+00:00,display,cross-sell,returning,order_mapping_hash,5,20.0,2023-12-27,2024-01-01,12,17,11,0,31,30
2023-12-27 12:56:03.652000+00:00,2024-01-03 23:01:06+00:00,display,cross-sell,lapsed,consumer_hash,7,32.0,2023-12-27,2024-01-03,12,23,56,1,3,6
2023-12-27 17:13:54.543000+00:00,2024-01-03 16:55:26+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2023-12-27,2024-01-03,17,16,13,55,54,26
2024-01-18 01:14:49.184000+00:00,2024-01-23 10:56:12+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-18,2024-01-23,1,10,14,56,49,12
2024-01-18 01:23:06.080000+00:00,2024-01-18 02:10:47+00:00,click,cross-sell,new,direct_email_match,0,32.0,2024-01-18,2024-01-18,1,2,23,10,6,47
2024-01-18 01:28:59.948000+00:00,2024-01-24 03:26:39+00:00,display,cross-sell,new,direct_email_match,6,32.0,2024-01-18,2024-01-24,1,3,28,26,59,39
2024-01-18 01:40:27.481000+00:00,2024-01-20 22:26:56+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2024-01-18,2024-01-20,1,22,40,26,27,56
2024-01-18 01:42:51.103000+00:00,2024-01-24 02:45:34+00:00,display,cross-sell,new,direct_email_match,6,32.0,2024-01-18,2024-01-24,1,2,42,45,51,34
2024-01-18 02:01:23.485000+00:00,2024-01-23 05:32:36+00:00,display,cross-sell,new,direct_email_match,5,32.0,2024-01-18,2024-01-23,2,5,1,32,23,36
2024-01-18 02:08:14.510000+00:00,2024-01-25 15:35:45+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2024-01-18,2024-01-25,2,15,8,35,14,45
2023-12-28 04:02:41.030000+00:00,2024-01-04 21:39:12+00:00,display,cross-sell,new,consumer_hash,7,32.0,2023-12-28,2024-01-04,4,21,2,39,41,12
2023-12-28 04:22:14.631000+00:00,2024-01-01 15:10:08+00:00,display,cross-sell,returning,order_mapping_hash,4,20.0,2023-12-28,2024-01-01,4,15,22,10,14,8
2023-12-28 05:23:33.872000+00:00,2024-01-04 04:08:15+00:00,display,cross-sell,new,direct_email_match,7,32.0,2023-12-28,2024-01-04,5,4,23,8,33,15
2023-12-28 05:30:51.069000+00:00,2024-01-02 17:39:36+00:00,display,cross-sell,returning,consumer_hash,5,20.0,2023-12-28,2024-01-02,5,17,30,39,51,36
2024-01-18 15:26:24.020000+00:00,2024-01-18 15:44:58+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,2024-01-18,2024-01-18,15,15,26,44,24,58
2024-01-18 15:48:35.049000+00:00,2024-01-24 22:45:21+00:00,display,cross-sell,returning,direct_email_match,6,20.0,2024-01-18,2024-01-24,15,22,48,45,35,21
2024-01-18 15:54:12.922000+00:00,2024-01-19 17:14:12+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2024-01-18,2024-01-19,15,17,54,14,12,12
2024-01-18 15:58:42.054000+00:00,2024-01-21 20:18:45+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-18,2024-01-21,15,20,58,18,42,45
2024-01-18 18:43:00.884000+00:00,2024-01-25 04:57:12+00:00,display,cross-sell,new,direct_email_match,7,32.0,2024-01-18,2024-01-25,18,4,43,57,0,12
2024-01-18 18:52:01.522000+00:00,2024-01-25 15:31:18+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2024-01-18,2024-01-25,18,15,52,31,1,18
2023-12-29 13:45:10.529000+00:00,2024-01-01 03:48:26+00:00,display,cross-sell,returning,order_mapping_hash,3,20.0,2023-12-29,2024-01-01,13,3,45,48,10,26
2023-12-29 13:51:31.596000+00:00,2024-01-04 02:22:49+00:00,display,cross-sell,returning,consumer_hash,6,20.0,2023-12-29,2024-01-04,13,2,51,22,31,49
2023-12-29 14:08:59.844000+00:00,2024-01-05 23:07:27+00:00,display,cross-sell,returning,consumer_hash,7,20.0,2023-12-29,2024-01-05,14,23,8,7,59,27
2023-12-29 14:40:57.451000+00:00,2024-01-01 20:19:48+00:00,display,cross-sell,returning,consumer_hash,3,20.0,2023-12-29,2024-01-01,14,20,40,19,57,48
2024-01-20 01:40:13.121000+00:00,2024-01-27 14:42:11+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2024-01-20,2024-01-27,1,14,40,42,13,11
2024-01-20 01:58:39.034000+00:00,2024-01-21 21:15:25+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2024-01-20,2024-01-21,1,21,58,15,39,25
2024-01-20 02:35:52.080000+00:00,2024-01-27 15:06:48+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2024-01-20,2024-01-27,2,15,35,6,52,48
2023-12-30 00:31:38.710000+00:00,2024-01-02 01:16:46+00:00,display,cross-sell,returning,consumer_hash,3,20.0,2023-12-30,2024-01-02,0,1,31,16,38,46
2023-12-30 00:50:27.886000+00:00,2024-01-05 01:49:41+00:00,display,cross-sell,returning,direct_email_match,6,20.0,2023-12-30,2024-01-05,0,1,50,49,27,41
2023-12-30 00:53:29.631000+00:00,2024-01-02 02:55:55+00:00,display,cross-sell,returning,order_mapping_hash,3,20.0,2023-12-30,2024-01-02,0,2,53,55,29,55
2024-01-20 20:47:40.845000+00:00,2024-01-20 23:54:37+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-20,2024-01-20,20,23,47,54,40,37
2024-01-20 21:05:03.176000+00:00,2024-01-21 14:45:30+00:00,click,cross-sell,returning,direct_email_match,1,20.0,2024-01-20,2024-01-21,21,14,5,45,3,30
2024-01-20 21:19:36.097000+00:00,2024-01-22 15:28:48+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2024-01-20,2024-01-22,21,15,19,28,36,48
2024-01-20 21:21:22.184000+00:00,2024-01-23 20:39:33+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-20,2024-01-23,21,20,21,39,22,33
2024-01-20 21:45:30.009000+00:00,2024-01-24 11:59:33+00:00,display,cross-sell,new,direct_email_match,4,32.0,2024-01-20,2024-01-24,21,11,45,59,30,33
2023-12-31 14:09:33.234000+00:00,2024-01-01 17:41:02+00:00,display,cross-sell,returning,order_mapping_hash,1,20.0,2023-12-31,2024-01-01,14,17,9,41,33,2
2023-12-31 14:16:31.148000+00:00,2024-01-07 14:02:04+00:00,display,cross-sell,new,consumer_hash,7,32.0,2023-12-31,2024-01-07,14,14,16,2,31,4
2023-12-31 14:44:45.675000+00:00,2024-01-03 10:27:47+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2023-12-31,2024-01-03,14,10,44,27,45,47
2023-12-31 14:50:16.841000+00:00,2024-01-06 06:18:22+00:00,display,cross-sell,returning,consumer_hash,6,20.0,2023-12-31,2024-01-06,14,6,50,18,16,22
2023-12-31 14:53:03.583000+00:00,2024-01-02 17:23:32+00:00,display,cross-sell,new,consumer_hash,2,32.0,2023-12-31,2024-01-02,14,17,53,23,3,32
2023-12-31 15:00:47.371000+00:00,2024-01-04 01:31:21+00:00,display,cross-sell,new,consumer_hash,4,32.0,2023-12-31,2024-01-04,15,1,0,31,47,21
2023-12-31 15:05:27.760000+00:00,2024-01-01 15:11:37+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2023-12-31,2024-01-01,15,15,5,11,27,37
2023-12-31 15:19:50.457000+00:00,2024-01-02 19:01:27+00:00,display,cross-sell,returning,order_mapping_hash,2,20.0,2023-12-31,2024-01-02,15,19,19,1,50,27
2024-01-26 22:12:44.704000+00:00,2024-01-27 04:28:58+00:00,display,cross-sell,new,direct_email_match,1,32.0,2024-01-26,2024-01-27,22,4,12,28,44,58
2024-01-26 22:27:06.109000+00:00,2024-01-31 15:52:32+00:00,display,cross-sell,returning,consumer_hash,5,20.0,2024-01-26,2024-01-31,22,15,27,52,6,32
2024-01-26 22:54:04.111000+00:00,2024-01-27 02:26:20+00:00,display,cross-sell,returning,device_identifier_hash,1,20.0,2024-01-26,2024-01-27,22,2,54,26,4,20
2024-01-26 23:09:00.863000+00:00,2024-01-27 01:53:31+00:00,display,cross-sell,returning,device_identifier_hash,1,20.0,2024-01-26,2024-01-27,23,1,9,53,0,31
2023-12-31 18:49:24.896000+00:00,2024-01-02 15:44:21+00:00,display,cross-sell,returning,consumer_hash,2,20.0,2023-12-31,2024-01-02,18,15,49,44,24,21
2023-12-31 18:50:26.319000+00:00,2024-01-02 02:17:22+00:00,display,cross-sell,returning,order_mapping_hash,2,20.0,2023-12-31,2024-01-02,18,2,50,17,26,22
2023-12-31 19:16:45.178000+00:00,2024-01-03 14:22:04+00:00,display,cross-sell,returning,order_mapping_hash,3,20.0,2023-12-31,2024-01-03,19,14,16,22,45,4
2023-12-31 19:19:03.698000+00:00,2024-01-02 15:48:23+00:00,display,cross-sell,new,consumer_hash,2,32.0,2023-12-31,2024-01-02,19,15,19,48,3,23
2023-12-31 19:48:26.978000+00:00,2024-01-03 20:09:17+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2023-12-31,2024-01-03,19,20,48,9,26,17
2023-12-31 22:03:26.138000+00:00,2024-01-03 23:14:56+00:00,display,cross-sell,returning,order_mapping_hash,3,20.0,2023-12-31,2024-01-03,22,23,3,14,26,56
2023-12-31 22:21:19.637000+00:00,2024-01-02 14:58:57+00:00,display,cross-sell,new,direct_email_match,2,32.0,2023-12-31,2024-01-02,22,14,21,58,19,57
2023-12-31 22:26:44.120000+00:00,2024-01-03 21:59:01+00:00,click,cross-sell,lapsed,direct_email_match,3,32.0,2023-12-31,2024-01-03,22,21,26,59,44,1
2023-12-31 22:58:37.318000+00:00,2024-01-06 22:04:36+00:00,display,cross-sell,lapsed,consumer_hash,6,32.0,2023-12-31,2024-01-06,22,22,58,4,37,36
2023-12-31 23:01:45.113000+00:00,2024-01-02 16:07:31+00:00,display,cross-sell,new,order_mapping_hash,2,32.0,2023-12-31,2024-01-02,23,16,1,7,45,31
2024-01-22 17:30:42.464000+00:00,2024-01-23 07:08:49+00:00,display,cross-sell,new,direct_email_match,1,32.0,2024-01-22,2024-01-23,17,7,30,8,42,49
2024-01-22 18:08:12.036000+00:00,2024-01-25 21:05:53+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-22,2024-01-25,18,21,8,5,12,53
2024-01-22 18:09:06.425000+00:00,2024-01-22 18:48:35+00:00,display,cross-sell,new,direct_email_match,0,32.0,2024-01-22,2024-01-22,18,18,9,48,6,35
2024-01-01 20:33:40.704000+00:00,2024-01-02 00:31:39+00:00,display,cross-sell,returning,device_identifier_hash,1,20.0,2024-01-01,2024-01-02,20,0,33,31,40,39
2024-01-01 20:37:14.041000+00:00,2024-01-06 17:26:30+00:00,display,cross-sell,new,consumer_hash,5,32.0,2024-01-01,2024-01-06,20,17,37,26,14,30
2024-01-01 20:54:54.287000+00:00,2024-01-01 21:01:40+00:00,click,cross-sell,new,consumer_hash,0,32.0,2024-01-01,2024-01-01,20,21,54,1,54,40
2024-01-01 21:10:09.127000+00:00,2024-01-05 18:39:45+00:00,display,cross-sell,returning,consumer_hash,4,20.0,2024-01-01,2024-01-05,21,18,10,39,9,45
2024-01-01 21:32:17.794000+00:00,2024-01-02 14:03:58+00:00,display,cross-sell,returning,order_mapping_hash,1,20.0,2024-01-01,2024-01-02,21,14,32,3,17,58
2024-01-01 21:40:34.297000+00:00,2024-01-03 17:25:14+00:00,display,cross-sell,returning,consumer_hash,2,20.0,2024-01-01,2024-01-03,21,17,40,25,34,14
2024-01-01 22:01:09.397000+00:00,2024-01-01 23:46:51+00:00,display,cross-sell,new,consumer_hash,0,32.0,2024-01-01,2024-01-01,22,23,1,46,9,51
2024-01-23 05:49:51.209000+00:00,2024-01-29 05:19:16+00:00,display,cross-sell,new,consumer_hash,6,32.0,2024-01-23,2024-01-29,5,5,49,19,51,16
2024-01-23 08:10:13.791000+00:00,2024-01-23 15:46:25+00:00,display,cross-sell,returning,direct_email_match,0,20.0,2024-01-23,2024-01-23,8,15,10,46,13,25
2024-01-24 03:18:20.660000+00:00,2024-01-27 04:05:24+00:00,display,cross-sell,new,direct_email_match,3,32.0,2024-01-24,2024-01-27,3,4,18,5,20,24
2024-01-24 17:38:33.991000+00:00,2024-01-30 18:16:22+00:00,display,cross-sell,returning,direct_email_match,6,20.0,2024-01-24,2024-01-30,17,18,38,16,33,22
2024-01-24 17:59:02.689000+00:00,2024-01-29 17:02:58+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-24,2024-01-29,17,17,59,2,2,58
2024-01-24 18:17:46.245000+00:00,2024-01-28 19:07:04+00:00,display,cross-sell,new,direct_email_match,4,32.0,2024-01-24,2024-01-28,18,19,17,7,46,4
2024-01-24 18:35:34.648000+00:00,2024-01-29 14:35:27+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-24,2024-01-29,18,14,35,35,34,27
2024-01-24 18:52:56.717000+00:00,2024-01-29 16:19:22+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-24,2024-01-29,18,16,52,19,56,22
2024-01-24 18:58:37.350000+00:00,2024-01-27 19:16:12+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-24,2024-01-27,18,19,58,16,37,12
2024-01-04 11:08:56.087000+00:00,2024-01-09 17:57:20+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-04,2024-01-09,11,17,8,57,56,20
2024-01-04 11:36:59.196000+00:00,2024-01-07 01:30:23+00:00,display,cross-sell,new,consumer_hash,3,32.0,2024-01-04,2024-01-07,11,1,36,30,59,23
2024-01-28 08:43:04.530000+00:00,2024-01-28 20:13:12+00:00,display,cross-sell,new,direct_email_match,0,32.0,2024-01-28,2024-01-28,8,20,43,13,4,12
2024-01-04 23:36:24.557000+00:00,2024-01-06 00:29:28+00:00,display,cross-sell,returning,consumer_hash,2,20.0,2024-01-04,2024-01-06,23,0,36,29,24,28
2024-01-04 23:40:50.120000+00:00,2024-01-05 04:42:55+00:00,display,cross-sell,lapsed,device_identifier_hash,1,32.0,2024-01-04,2024-01-05,23,4,40,42,50,55
2024-01-04 23:46:28.995000+00:00,2024-01-05 01:35:43+00:00,display,cross-sell,new,direct_email_match,1,32.0,2024-01-04,2024-01-05,23,1,46,35,28,43
2024-01-05 00:07:27.921000+00:00,2024-01-08 18:35:04+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-05,2024-01-08,0,18,7,35,27,4
2024-01-05 00:09:13.803000+00:00,2024-01-06 23:15:00+00:00,display,cross-sell,returning,order_mapping_hash,1,20.0,2024-01-05,2024-01-06,0,23,9,15,13,0
2024-01-05 14:37:35.730000+00:00,2024-01-05 16:36:35+00:00,display,cross-sell,new,consumer_hash,0,32.0,2024-01-05,2024-01-05,14,16,37,36,35,35
2024-01-29 12:54:23.939000+00:00,2024-01-29 17:49:03+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,2024-01-29,2024-01-29,12,17,54,49,23,3
2024-01-29 13:05:25.711000+00:00,2024-01-30 03:45:06+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2024-01-29,2024-01-30,13,3,5,45,25,6
2024-01-29 13:06:57.899000+00:00,2024-01-30 23:26:23+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2024-01-29,2024-01-30,13,23,6,26,57,23
2024-01-29 16:48:27.409000+00:00,2024-01-29 18:26:00+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-29,2024-01-29,16,18,48,26,27,0
2024-01-06 14:03:36.865000+00:00,2024-01-06 16:20:24+00:00,display,cross-sell,returning,order_mapping_hash,0,20.0,2024-01-06,2024-01-06,14,16,3,20,36,24
2024-01-06 14:40:26.105000+00:00,2024-01-06 16:37:06+00:00,display,cross-sell,returning,consumer_hash,0,20.0,2024-01-06,2024-01-06,14,16,40,37,26,6
2024-01-06 14:56:15.339000+00:00,2024-01-07 16:31:35+00:00,display,cross-sell,new,consumer_hash,1,32.0,2024-01-06,2024-01-07,14,16,56,31,15,35
2024-01-06 16:44:32.557000+00:00,2024-01-11 14:00:26+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-06,2024-01-11,16,14,44,0,32,26
2024-01-06 17:26:41.492000+00:00,2024-01-12 06:36:12+00:00,display,cross-sell,returning,direct_email_match,6,20.0,2024-01-06,2024-01-12,17,6,26,36,41,12
2024-01-06 17:29:46.861000+00:00,2024-01-08 04:28:22+00:00,display,cross-sell,new,consumer_hash,2,32.0,2024-01-06,2024-01-08,17,4,29,28,46,22
2024-01-06 17:39:19.326000+00:00,2024-01-09 16:26:43+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-06,2024-01-09,17,16,39,26,19,43
2024-01-06 17:40:19.589000+00:00,2024-01-06 19:30:04+00:00,display,cross-sell,returning,direct_email_match,0,20.0,2024-01-06,2024-01-06,17,19,40,30,19,4
2024-01-06 17:43:27.881000+00:00,2024-01-08 14:56:47+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2024-01-06,2024-01-08,17,14,43,56,27,47
2024-01-06 20:13:07.748000+00:00,2024-01-07 19:12:47+00:00,display,cross-sell,returning,consumer_hash,1,20.0,2024-01-06,2024-01-07,20,19,13,12,7,47
2024-01-06 20:14:58.944000+00:00,2024-01-07 02:42:48+00:00,display,cross-sell,returning,order_mapping_hash,1,20.0,2024-01-06,2024-01-07,20,2,14,42,58,48
2024-01-06 20:19:50.431000+00:00,2024-01-09 03:44:28+00:00,display,cross-sell,new,direct_email_match,3,32.0,2024-01-06,2024-01-09,20,3,19,44,50,28
2024-01-07 18:13:43.820000+00:00,2024-01-13 18:46:42+00:00,display,cross-sell,new,direct_email_match,6,32.0,2024-01-07,2024-01-13,18,18,13,46,43,42
2024-01-07 18:15:11.043000+00:00,2024-01-09 11:44:20+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2024-01-07,2024-01-09,18,11,15,44,11,20
2024-01-07 18:28:42.969000+00:00,2024-01-14 21:50:13+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2024-01-07,2024-01-14,18,21,28,50,42,13
2024-01-07 18:29:12.003000+00:00,2024-01-07 19:30:57+00:00,display,cross-sell,returning,order_mapping_hash,0,20.0,2024-01-07,2024-01-07,18,19,29,30,12,57
2024-01-07 18:54:15.396000+00:00,2024-01-12 22:12:25+00:00,display,cross-sell,new,direct_email_match,5,32.0,2024-01-07,2024-01-12,18,22,54,12,15,25
2024-01-08 09:04:01.608000+00:00,2024-01-09 07:46:02+00:00,display,cross-sell,new,direct_email_match,1,32.0,2024-01-08,2024-01-09,9,7,4,46,1,2
2024-01-08 09:23:57.513000+00:00,2024-01-13 06:14:12+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-08,2024-01-13,9,6,23,14,57,12
2024-01-08 23:12:31.066000+00:00,2024-01-10 07:22:20+00:00,display,cross-sell,new,direct_email_match,2,32.0,2024-01-08,2024-01-10,23,7,12,22,31,20
2024-01-09 00:01:49.928000+00:00,2024-01-16 16:40:46+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2024-01-09,2024-01-16,0,16,1,40,49,46
2024-01-09 00:04:04.545000+00:00,2024-01-16 22:46:50+00:00,display,cross-sell,new,direct_email_match,7,32.0,2024-01-09,2024-01-16,0,22,4,46,4,50
2024-01-09 00:04:53.424000+00:00,2024-01-09 02:29:03+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,2024-01-09,2024-01-09,0,2,4,29,53,3
2024-01-09 00:06:01.625000+00:00,2024-01-11 14:24:39+00:00,display,cross-sell,lapsed,direct_email_match,2,32.0,2024-01-09,2024-01-11,0,14,6,24,1,39
2024-01-09 16:37:28.750000+00:00,2024-01-10 22:50:18+00:00,display,cross-sell,new,direct_email_match,1,32.0,2024-01-09,2024-01-10,16,22,37,50,28,18
2024-01-09 17:11:59.024000+00:00,2024-01-09 22:40:33+00:00,display,cross-sell,new,order_mapping_hash,0,32.0,2024-01-09,2024-01-09,17,22,11,40,59,33
2024-01-10 01:18:47.200000+00:00,2024-01-10 01:27:19+00:00,click,cross-sell,new,device_identifier_hash,0,32.0,2024-01-10,2024-01-10,1,1,18,27,47,19
2024-01-10 01:18:47.200000+00:00,2024-01-10 01:36:48+00:00,click,cross-sell,returning,device_identifier_hash,0,20.0,2024-01-10,2024-01-10,1,1,18,36,47,48
2024-01-11 11:40:53.830000+00:00,2024-01-11 11:54:42+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-11,2024-01-11,11,11,40,54,53,42
