client_event_time,client_order_time,EVENT_CLASSIFICATION,CONVERSION_TYPE,CUSTOMER_TYPE,ATTRIBUTION_METHOD,DAYS_TO_ATTRIBUTION,BILLABLE_AMOUNT,event_distance,order_distance,avg_distance,cadenlane_order_number,cadenlane_northbeam_platform,cadenlane_source,cadenlane_order_time,cadenlane_event_time,cadenlane_attribution_days
2024-01-22 14:07:46.829000+00:00,2024-01-23 17:14:25+00:00,display,cross-sell,returning,direct_email_match,1,20.0,6452.692,11212.0,8832.346,2383319,Facebook Ads,fb,2024-01-23 14:07:33+00:00,2024-01-22 15:55:19.521000+00:00,0
2024-01-22 14:17:18.062000+00:00,2024-01-25 22:37:27+00:00,display,cross-sell,returning,direct_email_match,3,20.0,1309.017,5651.0,3480.0085,2388014,Organic,direct,2024-01-25 21:03:16+00:00,2024-01-22 14:39:07.079000+00:00,3
2024-01-22 14:33:35.266000+00:00,2024-01-29 23:14:20+00:00,display,cross-sell,new,consumer_hash,7,32.0,883.032,7529.0,4206.016,2397467,Klaviyo,utm medium - email,2024-01-30 01:19:49+00:00,2024-01-22 14:18:52.234000+00:00,7
2024-01-22 15:35:08.245000+00:00,2024-01-27 16:14:20+00:00,display,cross-sell,returning,direct_email_match,5,20.0,456.847,7750.0,4103.4235,2391979,Facebook Ads,fb,2024-01-27 18:23:30+00:00,2024-01-22 15:27:31.398000+00:00,5
2023-12-31 23:51:03.978000+00:00,2024-01-05 23:29:52+00:00,display,cross-sell,returning,consumer_hash,5,20.0,774.278,5467.0,3120.639,2347159,Organic,direct,2024-01-06 01:00:59+00:00,2024-01-01 00:03:58.256000+00:00,5
2024-01-01 00:13:12.451000+00:00,2024-01-03 17:21:03+00:00,display,cross-sell,returning,order_mapping_hash,2,20.0,4762.258,1048.0,2905.129,2341721,Facebook Ads,fb,2024-01-03 17:38:31+00:00,2024-01-01 01:32:34.709000+00:00,2
2024-01-01 01:22:22.783000+00:00,2024-01-02 19:16:34+00:00,display,cross-sell,returning,consumer_hash,1,20.0,915.064,511.0,713.0319999999999,2339833,Facebook Ads,fb,2024-01-02 19:08:03+00:00,2024-01-01 01:07:07.719000+00:00,1
2024-01-22 20:45:40.359000+00:00,2024-01-23 03:11:53+00:00,display,cross-sell,new,direct_email_match,1,32.0,11725.168,220.0,5972.584,2382887,Facebook Ads,fb,2024-01-23 03:08:13+00:00,2024-01-22 17:30:15.191000+00:00,0
2024-01-22 20:45:49.937000+00:00,2024-01-22 22:30:05+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,897.011,3741.0,2319.0055,2382264,Klaviyo,utm medium - email,2024-01-22 21:27:44+00:00,2024-01-22 20:30:52.926000+00:00,0
2024-01-22 21:07:04.052000+00:00,2024-01-27 17:00:11+00:00,display,cross-sell,returning,direct_email_match,5,20.0,5123.815,563.0,2843.4075,2391830,Disco,utm medium - disco_paid,2024-01-27 17:09:34+00:00,2024-01-22 22:32:27.867000+00:00,4
2024-01-22 21:11:20.668000+00:00,2024-01-29 18:57:04+00:00,display,cross-sell,returning,direct_email_match,7,20.0,1752.252,6820.0,4286.126,2396515,Organic,direct,2024-01-29 17:03:24+00:00,2024-01-22 20:42:08.416000+00:00,6
2024-01-22 21:16:33.513000+00:00,2024-01-22 22:38:14+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,317.862,4230.0,2273.931,2382264,Organic,direct,2024-01-22 21:27:44+00:00,2024-01-22 21:21:51.375000+00:00,0
2024-01-22 21:49:42.114000+00:00,2024-01-22 22:50:38+00:00,display,cross-sell,returning,direct_email_match,0,20.0,2160.213,1207.0,1683.6065,2382352,Rakuten,utm medium -,2024-01-22 22:30:31+00:00,2024-01-22 22:25:42.327000+00:00,0
2024-01-23 21:34:37.230000+00:00,2024-01-24 00:19:02+00:00,display,cross-sell,new,device_identifier_hash,1,32.0,35.674,23.0,29.337,2384446,Organic,direct,2024-01-24 00:19:25+00:00,2024-01-23 21:35:12.904000+00:00,0
2024-01-23 22:02:17.957000+00:00,2024-01-24 00:41:42+00:00,display,cross-sell,returning,device_identifier_hash,1,20.0,1625.053,1337.0,1481.0265,2384446,Organic,direct,2024-01-24 00:19:25+00:00,2024-01-23 21:35:12.904000+00:00,0
2024-01-23 22:15:06.775000+00:00,2024-01-27 17:56:34+00:00,display,cross-sell,new,direct_email_match,4,32.0,12434.754,6138.0,9286.377,2391702,Klaviyo,utm medium - email,2024-01-27 16:14:16+00:00,2024-01-23 18:47:52.021000+00:00,3
2024-01-23 18:26:53.544000+00:00,2024-01-28 19:19:54+00:00,display,cross-sell,new,direct_email_match,5,32.0,9374.708,4349.0,6861.854,2394333,Klaviyo,utm medium - email,2024-01-28 20:32:23+00:00,2024-01-23 15:50:38.836000+00:00,5
2024-01-23 18:31:09.596000+00:00,2024-01-25 16:11:36+00:00,display,cross-sell,new,direct_email_match,2,32.0,20433.789,13728.0,17080.894500000002,2387047,Facebook Ads,fb,2024-01-25 12:22:48+00:00,2024-01-24 00:11:43.385000+00:00,1
2024-01-24 09:52:51.574000+00:00,2024-01-30 09:36:41+00:00,display,cross-sell,returning,direct_email_match,6,20.0,12366.669,1984.0,7175.3345,2398119,Organic,direct,2024-01-30 09:03:37+00:00,2024-01-24 06:26:44.905000+00:00,6
2024-01-24 11:34:24.797000+00:00,2024-01-27 01:18:04+00:00,display,cross-sell,returning,order_mapping_hash,3,20.0,15056.682,2622.0,8839.341,2390854,Organic Search,referral,2024-01-27 02:01:46+00:00,2024-01-24 15:45:21.479000+00:00,2
2024-01-24 11:37:02.356000+00:00,2024-01-24 15:15:18+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,7487.485,2196.0,4841.7425,2385255,Rakuten,utm medium -,2024-01-24 14:38:42+00:00,2024-01-24 13:41:49.841000+00:00,0
2024-01-24 12:03:01.445000+00:00,2024-01-30 13:43:00+00:00,display,cross-sell,new,direct_email_match,6,32.0,1732.464,28.0,880.232,2398262,Organic Search,referral,2024-01-30 13:43:28+00:00,2024-01-24 12:31:53.909000+00:00,6
2024-01-23 16:59:28.451000+00:00,2024-01-28 14:17:13+00:00,display,cross-sell,new,direct_email_match,5,32.0,4129.615,22510.0,13319.807499999999,2394333,Klaviyo,utm medium - email,2024-01-28 20:32:23+00:00,2024-01-23 15:50:38.836000+00:00,5
2024-01-23 17:14:16.217000+00:00,2024-01-24 17:16:12+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2433.454,1284.0,1858.727,2385493,Klaviyo,utm medium - email,2024-01-24 16:54:48+00:00,2024-01-23 16:33:42.763000+00:00,1
2024-01-23 17:30:06.669000+00:00,2024-01-23 18:50:37+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,3866.089,636.0,2251.0445,2383869,Facebook Ads,fb,2024-01-23 18:40:01+00:00,2024-01-23 18:34:32.758000+00:00,0
2024-01-23 17:39:09.284000+00:00,2024-01-28 00:05:13+00:00,display,cross-sell,returning,direct_email_match,5,20.0,10894.967,2869.0,6881.9835,2392729,Google Ads,adwords,2024-01-28 00:53:02+00:00,2024-01-23 20:40:44.251000+00:00,4
2024-01-03 19:52:10.385000+00:00,2024-01-04 13:31:17+00:00,display,cross-sell,returning,consumer_hash,1,20.0,9972.545,6719.0,8345.7725,2343761,Google Ads,adwords,2024-01-04 15:23:16+00:00,2024-01-03 17:05:57.840000+00:00,0
2024-01-03 20:15:08.224000+00:00,2024-01-08 04:29:29+00:00,display,cross-sell,returning,consumer_hash,5,20.0,1023.052,7952.0,4487.526,2351527,Organic,direct,2024-01-08 02:16:57+00:00,2024-01-03 19:58:05.172000+00:00,4
2024-01-03 23:15:03.461000+00:00,2024-01-04 05:01:34+00:00,display,cross-sell,returning,order_mapping_hash,1,20.0,3343.658,7609.0,5476.329,2342986,Google Ads,adwords,2024-01-04 02:54:45+00:00,2024-01-03 22:19:19.803000+00:00,0
2024-01-03 23:32:13.618000+00:00,2024-01-04 03:27:30+00:00,display,cross-sell,returning,device_identifier_hash,1,20.0,4373.815,1965.0,3169.4075,2342986,Google Ads,adwords,2024-01-04 02:54:45+00:00,2024-01-03 22:19:19.803000+00:00,0
2024-01-04 00:02:31.068000+00:00,2024-01-05 02:24:48+00:00,display,cross-sell,new,consumer_hash,1,32.0,995.292,2201.0,1598.146,2345117,MNTN,mntn,2024-01-05 01:48:07+00:00,2024-01-04 00:19:06.360000+00:00,1
2024-01-27 17:52:32.649000+00:00,2024-01-28 12:39:25+00:00,display,cross-sell,new,direct_email_match,1,32.0,4674.337,6016.0,5345.1685,2393418,Google Ads,adwords,2024-01-28 14:19:41+00:00,2024-01-27 16:34:38.312000+00:00,0
2024-01-27 18:04:13.977000+00:00,2024-01-27 19:12:53+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,1669.963,845.0,1257.4814999999999,2392058,Organic,direct,2024-01-27 18:58:48+00:00,2024-01-27 17:36:24.014000+00:00,0
2024-01-04 05:01:35.460000+00:00,2024-01-04 15:52:54+00:00,display,cross-sell,returning,order_mapping_hash,0,20.0,353.416,3894.0,2123.708,2343671,Organic,direct,2024-01-04 14:48:00+00:00,2024-01-04 05:07:28.876000+00:00,0
2024-01-04 05:22:25.845000+00:00,2024-01-07 16:42:31+00:00,display,cross-sell,returning,consumer_hash,3,20.0,15116.61,11210.0,13163.305,2350712,Organic,direct,2024-01-07 19:49:21+00:00,2024-01-04 01:10:29.235000+00:00,3
2024-01-04 05:26:27.401000+00:00,2024-01-07 22:38:35+00:00,display,cross-sell,returning,order_mapping_hash,3,20.0,1781.411,14031.0,7906.2055,2351572,Organic,direct,2024-01-08 02:32:26+00:00,2024-01-04 05:56:08.812000+00:00,3
2024-01-04 06:24:18.528000+00:00,2024-01-04 20:44:50+00:00,display,cross-sell,returning,consumer_hash,0,20.0,2761.416,4591.0,3676.208,2344683,Organic,direct,2024-01-04 22:01:21+00:00,2024-01-04 05:38:17.112000+00:00,0
2024-01-04 06:25:34.321000+00:00,2024-01-10 15:32:12+00:00,display,cross-sell,new,direct_email_match,6,32.0,1189.671,4078.0,2633.8355,2355605,MNTN,mntn,2024-01-10 14:24:14+00:00,2024-01-04 06:45:23.992000+00:00,6
2024-01-04 07:59:13.358000+00:00,2024-01-07 02:44:50+00:00,display,cross-sell,new,order_mapping_hash,3,32.0,17032.783,4438.0,10735.3915,2349209,Google Ads,adwords,2024-01-07 01:30:52+00:00,2024-01-04 03:15:20.575000+00:00,2
2024-01-04 09:02:07.770000+00:00,2024-01-06 13:55:28+00:00,display,cross-sell,returning,consumer_hash,2,20.0,11104.267,1040.0,6072.1335,2347848,Microsoft Ads,microsoft,2024-01-06 14:12:48+00:00,2024-01-04 12:07:12.037000+00:00,2
2024-01-28 03:44:01.271000+00:00,2024-01-29 00:08:11+00:00,display,cross-sell,returning,consumer_hash,1,20.0,2914.929,5603.0,4258.9645,2395232,Klaviyo,utm medium - email,2024-01-29 01:41:34+00:00,2024-01-28 02:55:26.342000+00:00,0
2024-01-28 04:34:15.149000+00:00,2024-01-30 04:47:30+00:00,display,cross-sell,new,direct_email_match,2,32.0,5241.949,26.0,2633.9745,2398005,Organic,direct,2024-01-30 04:47:56+00:00,2024-01-28 06:01:37.098000+00:00,1
2024-01-28 05:29:08.516000+00:00,2024-01-29 10:38:51+00:00,display,cross-sell,returning,direct_email_match,1,20.0,3303.786,23318.0,13310.893,2395762,Klaviyo,utm medium - email,2024-01-29 04:10:13+00:00,2024-01-28 04:34:04.730000+00:00,0
2024-01-29 05:11:43.874000+00:00,2024-01-29 07:22:32+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,4410.723,2425.0,3417.8615,2395923,Facebook Organic,referral,2024-01-29 06:42:07+00:00,2024-01-29 06:25:14.597000+00:00,0
2024-01-05 13:11:14.171000+00:00,2024-01-05 13:23:46+00:00,display,cross-sell,new,consumer_hash,0,32.0,437.792,29.0,233.396,2345687,Organic,direct,2024-01-05 13:24:15+00:00,2024-01-05 13:18:31.963000+00:00,0
2024-01-05 13:24:26.161000+00:00,2024-01-05 20:52:16+00:00,display,cross-sell,returning,consumer_hash,0,20.0,1093.635,25.0,559.3175,2346700,Organic,direct,2024-01-05 20:52:41+00:00,2024-01-05 13:42:39.796000+00:00,0
2024-01-05 13:28:17.531000+00:00,2024-01-05 13:33:44+00:00,display,cross-sell,returning,consumer_hash,0,20.0,7.735,29.0,18.3675,2345705,Disco,utm medium - disco_paid,2024-01-05 13:34:13+00:00,2024-01-05 13:28:25.266000+00:00,0
2024-01-05 21:07:22.485000+00:00,2024-01-08 18:18:28+00:00,display,cross-sell,returning,order_mapping_hash,3,20.0,236.902,10427.0,5331.951,2352805,Organic,direct,2024-01-08 21:12:15+00:00,2024-01-05 21:03:25.583000+00:00,3
2024-01-05 21:10:36.728000+00:00,2024-01-07 15:40:20+00:00,display,cross-sell,new,consumer_hash,2,32.0,21503.717,7873.0,14688.3585,2350451,Klaviyo,utm medium - email,2024-01-07 17:51:33+00:00,2024-01-06 03:09:00.445000+00:00,1
2024-01-05 21:20:53.376000+00:00,2024-01-06 18:11:53+00:00,display,cross-sell,returning,consumer_hash,1,20.0,1342.14,4.0,673.07,2348326,Organic,direct,2024-01-06 18:11:49+00:00,2024-01-05 20:58:31.236000+00:00,0
2024-01-30 00:18:05.608000+00:00,2024-01-30 01:04:49+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,676.994,7.0,341.997,2397415,Google Ads,adwords,2024-01-30 01:04:42+00:00,2024-01-30 00:06:48.614000+00:00,0
2024-01-30 00:18:42.277000+00:00,2024-01-30 18:52:09+00:00,display,cross-sell,returning,direct_email_match,0,20.0,6399.58,25.0,3212.29,2398877,Organic,direct,2024-01-30 18:52:34+00:00,2024-01-29 22:32:02.697000+00:00,0
2024-01-30 00:36:41.325000+00:00,2024-01-30 00:48:05+00:00,click,cross-sell,new,device_identifier_hash,0,32.0,611.325,1295.0,953.1625,2397351,Unattributed,unattributed,2024-01-30 00:26:30+00:00,2024-01-30 00:26:30+00:00,0
2024-01-30 00:50:36.318000+00:00,2024-01-31 00:05:42+00:00,display,cross-sell,new,direct_email_match,1,32.0,3663.183,6320.0,4991.5915,2399658,Organic,direct,2024-01-31 01:51:02+00:00,2024-01-30 01:51:39.501000+00:00,0
2024-01-06 19:02:29.554000+00:00,2024-01-07 05:33:32+00:00,display,cross-sell,returning,consumer_hash,1,20.0,674.36,10562.0,5618.18,2349429,Organic Search,referral,2024-01-07 02:37:30+00:00,2024-01-06 18:51:15.194000+00:00,0
2024-01-06 19:15:25.813000+00:00,2024-01-10 20:27:10+00:00,display,cross-sell,new,direct_email_match,4,32.0,751.839,1818.0,1284.9195,2356208,MNTN,mntn,2024-01-10 19:56:52+00:00,2024-01-06 19:02:53.974000+00:00,4
2024-01-31 05:48:25.199000+00:00,2024-01-31 05:56:02+00:00,click,cross-sell,new,device_identifier_hash,0,32.0,3.046,25.0,14.023,2400046,Disco,utm medium - disco_paid,2024-01-31 05:56:27+00:00,2024-01-31 05:48:28.245000+00:00,0
2024-01-07 05:36:43.920000+00:00,2024-01-07 13:38:21+00:00,display,cross-sell,new,order_mapping_hash,0,32.0,2049.465,7157.0,4603.2325,2350150,Klaviyo,utm medium - email,2024-01-07 15:37:38+00:00,2024-01-07 05:02:34.455000+00:00,0
2024-01-07 06:25:32.904000+00:00,2024-01-13 18:57:59+00:00,display,cross-sell,new,direct_email_match,6,32.0,9440.57,2716.0,6078.285,2362340,Organic,direct,2024-01-13 19:43:15+00:00,2024-01-07 03:48:12.334000+00:00,6
2024-01-07 10:14:04.952000+00:00,2024-01-08 04:43:49+00:00,display,cross-sell,new,consumer_hash,1,32.0,2218.239,26.0,1122.1195,2351834,Organic,direct,2024-01-08 04:44:15+00:00,2024-01-07 09:37:06.713000+00:00,0
2024-01-31 22:23:43.011000+00:00,2024-01-31 22:24:15+00:00,click,cross-sell,new,device_identifier_hash,0,32.0,3.224,24.0,13.612,2401301,Disco,utm medium - disco_paid,2024-01-31 22:24:39+00:00,2024-01-31 22:23:46.235000+00:00,0
2024-01-08 05:16:50.483000+00:00,2024-01-08 18:01:28+00:00,display,cross-sell,returning,order_mapping_hash,0,20.0,7273.516,4354.0,5813.758,2352630,Organic,direct,2024-01-08 19:14:02+00:00,2024-01-08 07:18:03.999000+00:00,0
2024-01-08 05:53:26.610000+00:00,2024-01-15 04:55:04+00:00,display,cross-sell,lapsed,direct_email_match,7,32.0,7871.667,4624.0,6247.833500000001,2365680,Organic,direct,2024-01-15 03:38:00+00:00,2024-01-08 03:42:14.943000+00:00,6
2024-01-08 06:17:28.417000+00:00,2024-01-11 17:00:45+00:00,display,cross-sell,new,direct_email_match,3,32.0,1592.602,25.0,808.801,2357693,Organic,direct,2024-01-11 17:01:10+00:00,2024-01-08 06:44:01.019000+00:00,3
2024-01-09 01:29:21.597000+00:00,2024-01-15 03:10:08+00:00,display,cross-sell,new,direct_email_match,6,32.0,2556.428,13720.0,8138.214,2365861,Klaviyo,utm medium - email,2024-01-15 06:58:48+00:00,2024-01-09 02:11:58.025000+00:00,6
2024-01-09 02:00:05.245000+00:00,2024-01-09 23:10:24+00:00,display,cross-sell,returning,direct_email_match,0,20.0,3088.898,25.0,1556.949,2354811,Organic,direct,2024-01-09 23:10:49+00:00,2024-01-09 01:08:36.347000+00:00,0
2024-01-09 02:01:32.984000+00:00,2024-01-13 12:31:10+00:00,display,cross-sell,returning,direct_email_match,4,20.0,5517.85,8465.0,6991.425,2361402,Organic,direct,2024-01-13 14:52:15+00:00,2024-01-09 00:29:35.134000+00:00,4
2024-01-09 02:02:17.741000+00:00,2024-01-14 08:27:27+00:00,display,cross-sell,new,direct_email_match,5,32.0,11843.985,1199.0,6521.4925,2363636,Facebook Ads,fb,2024-01-14 08:47:26+00:00,2024-01-09 05:19:41.726000+00:00,5
2024-01-09 02:41:21.402000+00:00,2024-01-10 17:55:08+00:00,display,cross-sell,new,direct_email_match,1,32.0,1194.726,12958.0,7076.363,2355596,MNTN,mntn,2024-01-10 14:19:10+00:00,2024-01-09 03:01:16.128000+00:00,1
2024-01-09 07:40:15.412000+00:00,2024-01-09 18:09:09+00:00,display,cross-sell,returning,direct_email_match,0,20.0,17073.187,6121.0,11597.0935,2354009,Organic,direct,2024-01-09 16:27:08+00:00,2024-01-09 12:24:48.599000+00:00,0
2024-01-09 09:20:29.333000+00:00,2024-01-10 19:12:17+00:00,display,cross-sell,new,direct_email_match,1,32.0,1754.807,887.0,1320.9035,2356098,Google Ads,adwords,2024-01-10 18:57:30+00:00,2024-01-09 09:49:44.140000+00:00,1
2024-01-09 13:05:43.223000+00:00,2024-01-16 14:31:05+00:00,display,cross-sell,new,direct_email_match,7,32.0,3473.22,12123.0,7798.11,2368823,MNTN,mntn,2024-01-16 17:53:08+00:00,2024-01-09 12:07:50.003000+00:00,7
2024-01-09 17:48:15.263000+00:00,2024-01-12 03:48:21+00:00,display,cross-sell,returning,direct_email_match,3,20.0,384.547,26.0,205.2735,2358802,Organic,direct,2024-01-12 03:48:47+00:00,2024-01-09 17:54:39.810000+00:00,2
2024-01-09 18:43:35.194000+00:00,2024-01-09 20:59:22+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,2620.019,3217.0,2918.5095,2354700,Organic,direct,2024-01-09 21:52:59+00:00,2024-01-09 17:59:55.175000+00:00,0
2024-01-09 15:20:53.626000+00:00,2024-01-09 17:55:22+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,2352.208,5294.0,3823.1040000000003,2354009,Facebook Ads,fb,2024-01-09 16:27:08+00:00,2024-01-09 16:00:05.834000+00:00,0
2024-01-09 21:51:24.533000+00:00,2024-01-11 16:02:58+00:00,display,cross-sell,new,direct_email_match,2,32.0,11091.577,3492.0,7291.7885,2357693,Organic,direct,2024-01-11 17:01:10+00:00,2024-01-10 00:56:16.110000+00:00,1
2024-01-09 22:30:04.037000+00:00,2024-01-10 00:42:58+00:00,display,cross-sell,returning,device_identifier_hash,1,20.0,2515.162,3343.0,2929.081,2355062,Organic,direct,2024-01-10 01:38:41+00:00,2024-01-09 23:11:59.199000+00:00,0
2024-01-09 22:44:49.216000+00:00,2024-01-15 00:03:01+00:00,display,cross-sell,returning,direct_email_match,6,20.0,6691.825,5211.0,5951.4125,2365355,Organic,direct,2024-01-15 01:29:52+00:00,2024-01-10 00:36:21.041000+00:00,5
2024-01-09 22:51:43.862000+00:00,2024-01-09 23:00:24+00:00,click,cross-sell,new,direct_email_match,0,32.0,1.828,28.0,14.914,2354801,Disco,utm medium - disco_paid,2024-01-09 23:00:52+00:00,2024-01-09 22:51:45.690000+00:00,0
2024-01-09 23:44:14.527000+00:00,2024-01-11 16:41:14+00:00,display,cross-sell,new,direct_email_match,2,32.0,4321.583,1196.0,2758.7915,2357693,Organic,direct,2024-01-11 17:01:10+00:00,2024-01-10 00:56:16.110000+00:00,1
2024-01-10 00:33:10.065000+00:00,2024-01-17 17:47:15+00:00,display,cross-sell,new,order_mapping_hash,7,32.0,25833.762,2912.0,14372.881,2370857,Facebook Ads,fb,2024-01-17 18:35:47+00:00,2024-01-10 07:43:43.827000+00:00,7
2024-01-10 17:18:17.145000+00:00,2024-01-11 14:06:15+00:00,display,cross-sell,returning,direct_email_match,1,20.0,12340.278,1261.0,6800.639,2357313,Organic,direct,2024-01-11 13:45:14+00:00,2024-01-10 20:43:57.423000+00:00,0
2024-01-10 17:45:47.170000+00:00,2024-01-10 17:53:49+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,151.83,330.0,240.91500000000002,2355981,Unattributed,unattributed,2024-01-10 17:48:19+00:00,2024-01-10 17:48:19+00:00,0
2024-01-11 03:03:28.636000+00:00,2024-01-16 13:28:36+00:00,display,cross-sell,returning,direct_email_match,5,20.0,5936.554,14305.0,10120.777,2368774,Organic,direct,2024-01-16 17:27:01+00:00,2024-01-11 01:24:32.082000+00:00,5
2024-01-11 00:46:15.564000+00:00,2024-01-12 16:19:54+00:00,display,cross-sell,new,direct_email_match,1,32.0,11047.269,6.0,5526.6345,2359517,Klaviyo,utm medium - email,2024-01-12 16:20:00+00:00,2024-01-10 21:42:08.295000+00:00,1
2024-01-11 01:03:25.820000+00:00,2024-01-14 22:33:49+00:00,display,cross-sell,new,direct_email_match,3,32.0,3917.943,8636.0,6276.9715,2364642,Organic,direct,2024-01-14 20:09:53+00:00,2024-01-10 23:58:07.877000+00:00,3
2024-01-11 02:00:35.695000+00:00,2024-01-11 02:03:49+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,518.335,533.0,525.6675,2356825,Facebook Ads,fb,2024-01-11 02:12:42+00:00,2024-01-11 01:51:57.360000+00:00,0
2024-01-02 05:27:29.149000+00:00,2024-01-02 18:29:26+00:00,display,cross-sell,new,consumer_hash,0,32.0,3120.055,2317.0,2718.5275,2339833,MNTN,mntn,2024-01-02 19:08:03+00:00,2024-01-02 04:35:29.094000+00:00,0
2024-01-02 05:41:23.177000+00:00,2024-01-08 04:13:09+00:00,display,cross-sell,new,direct_email_match,6,32.0,3189.677,600.0,1894.8385,2351802,MNTN,mntn,2024-01-08 04:23:09+00:00,2024-01-02 06:34:32.854000+00:00,5
2024-01-02 06:30:53.420000+00:00,2024-01-04 08:36:44+00:00,display,cross-sell,returning,consumer_hash,2,20.0,62.106,26.0,44.053,2343337,MNTN,mntn,2024-01-04 08:37:10+00:00,2024-01-02 06:31:55.526000+00:00,2
2024-01-02 08:54:59.417000+00:00,2024-01-09 23:42:34+00:00,display,cross-sell,new,direct_email_match,7,32.0,12000.716,7918.0,9959.358,2354647,Facebook Ads,fb,2024-01-09 21:30:36+00:00,2024-01-02 12:15:00.133000+00:00,7
2024-01-02 09:13:13.266000+00:00,2024-01-03 18:17:51+00:00,display,cross-sell,returning,consumer_hash,1,20.0,8432.709,2982.0,5707.3545,2341692,Facebook Ads,fb,2024-01-03 17:28:09+00:00,2024-01-02 11:33:45.975000+00:00,1
2024-01-02 09:13:20.906000+00:00,2024-01-05 23:33:44+00:00,display,cross-sell,returning,order_mapping_hash,3,20.0,7883.296,4350.0,6116.648,2347132,MNTN,mntn,2024-01-06 00:46:14+00:00,2024-01-02 11:24:44.202000+00:00,3
2024-01-02 09:39:24.596000+00:00,2024-01-04 15:07:18+00:00,display,cross-sell,new,consumer_hash,2,32.0,2480.325,6811.0,4645.6625,2344030,MNTN,mntn,2024-01-04 17:00:49+00:00,2024-01-02 10:20:44.921000+00:00,2
2024-01-02 10:09:34.386000+00:00,2024-01-06 00:23:21+00:00,display,cross-sell,new,order_mapping_hash,4,32.0,4509.816,1373.0,2941.408,2347132,MNTN,mntn,2024-01-06 00:46:14+00:00,2024-01-02 11:24:44.202000+00:00,3
2024-01-02 10:23:21.992000+00:00,2024-01-03 17:49:35+00:00,display,cross-sell,returning,order_mapping_hash,1,20.0,4223.983,1286.0,2754.9915,2341692,Facebook Ads,fb,2024-01-03 17:28:09+00:00,2024-01-02 11:33:45.975000+00:00,1
2024-01-02 11:00:12.734000+00:00,2024-01-02 16:53:24+00:00,display,cross-sell,new,order_mapping_hash,0,32.0,741.892,8079.0,4410.446,2339833,MNTN,mntn,2024-01-02 19:08:03+00:00,2024-01-02 10:47:50.842000+00:00,0
2024-01-02 15:51:00.285000+00:00,2024-01-04 20:12:05+00:00,display,cross-sell,returning,consumer_hash,2,20.0,1382.998,3943.0,2662.999,2344602,Organic,direct,2024-01-04 21:17:48+00:00,2024-01-02 15:27:57.287000+00:00,2
2024-01-02 15:57:54.503000+00:00,2024-01-04 01:04:38+00:00,display,cross-sell,returning,direct_email_match,2,20.0,1696.857,5969.0,3832.9285,2342947,Google Ads,adwords,2024-01-04 02:44:07+00:00,2024-01-02 16:26:11.360000+00:00,1
2024-01-02 15:57:54.503000+00:00,2024-01-04 01:08:07+00:00,display,cross-sell,returning,direct_email_match,2,20.0,1696.857,5760.0,3728.4285,2342947,Google Ads,adwords,2024-01-04 02:44:07+00:00,2024-01-02 16:26:11.360000+00:00,1
2024-01-02 15:58:01.758000+00:00,2024-01-04 20:32:09+00:00,display,cross-sell,new,order_mapping_hash,2,32.0,1804.471,2739.0,2271.7355,2344602,Organic,direct,2024-01-04 21:17:48+00:00,2024-01-02 15:27:57.287000+00:00,2
2024-01-02 16:17:41.030000+00:00,2024-01-02 17:59:08+00:00,click,cross-sell,returning,consumer_hash,0,20.0,31.822,29.0,30.411,2339663,Disco,utm medium - disco_paid,2024-01-02 17:59:37+00:00,2024-01-02 16:17:09.208000+00:00,0
2024-01-02 16:32:25.120000+00:00,2024-01-02 17:29:04+00:00,display,cross-sell,returning,order_mapping_hash,0,20.0,612.293,1079.0,845.6465000000001,2339550,Organic,direct,2024-01-02 17:11:05+00:00,2024-01-02 16:22:12.827000+00:00,0
2024-01-02 16:32:34.733000+00:00,2024-01-08 22:00:58+00:00,display,cross-sell,new,direct_email_match,6,32.0,15454.6,8693.0,12073.8,2353095,Facebook Ads,fb,2024-01-09 00:25:51+00:00,2024-01-02 12:15:00.133000+00:00,6
2024-01-02 16:44:36.372000+00:00,2024-01-07 20:41:32+00:00,display,cross-sell,new,order_mapping_hash,5,32.0,1046.746,21054.0,11050.373,2351572,Organic,direct,2024-01-08 02:32:26+00:00,2024-01-02 16:27:09.626000+00:00,5
2024-01-25 05:02:07.218000+00:00,2024-01-27 12:50:25+00:00,display,cross-sell,returning,order_mapping_hash,2,20.0,4884.166,1847.0,3365.583,2391332,Organic,direct,2024-01-27 13:21:12+00:00,2024-01-25 03:40:43.052000+00:00,2
