order_number,northbeam_platform,source,order_time,event_time,attribution_days,total_tp,tp_seq
2336088,Klaviyo,utm medium - email,2024-01-01 02:59:58+00:00,2023-12-21 13:56:21.640000+00:00,10,4,2
2336088,Organic Search,referral,2024-01-01 02:59:58+00:00,2023-12-31 18:25:58.110000+00:00,0,4,3
2336088,Unattributed,unattributed,2024-01-01 02:59:58+00:00,2024-01-01 02:59:58+00:00,0,4,4
2336100,Klaviyo,utm medium - email,2024-01-01 03:08:16+00:00,2023-12-31 23:19:23.788000+00:00,0,3,1
2336100,Google Ads,adwords,2024-01-01 03:08:16+00:00,2024-01-01 03:04:55.191000+00:00,0,3,2
2336100,Unattributed,unattributed,2024-01-01 03:08:16+00:00,2024-01-01 03:08:16+00:00,0,3,3
2336104,Facebook Ads,fb,2024-01-01 03:10:04+00:00,2023-12-19 20:18:49.768000+00:00,12,4,1
2336104,Klaviyo,utm medium - email,2024-01-01 03:10:04+00:00,2023-12-31 14:53:02.571000+00:00,0,4,2
2336104,Klaviyo,utm medium - email,2024-01-01 03:10:04+00:00,2024-01-01 03:03:35.917000+00:00,0,4,3
2336104,Unattributed,unattributed,2024-01-01 03:10:04+00:00,2024-01-01 03:10:04+00:00,0,4,4
2336132,Klaviyo,utm medium - email,2024-01-01 03:21:09+00:00,2023-12-20 13:57:52.233000+00:00,11,7,1
2336132,Klaviyo,utm medium - email,2024-01-01 03:21:09+00:00,2023-12-23 16:18:08.522000+00:00,8,7,2
2336132,Klaviyo,utm medium - email,2024-01-01 03:21:09+00:00,2023-12-30 17:29:29.599000+00:00,1,7,3
2336132,Klaviyo,utm medium - email,2024-01-01 03:21:09+00:00,2023-12-31 17:15:30.115000+00:00,0,7,4
2336132,Klaviyo,utm medium - email,2024-01-01 03:21:09+00:00,2023-12-31 23:15:24.479000+00:00,0,7,5
2336132,Klaviyo,utm medium - email,2024-01-01 03:21:09+00:00,2024-01-01 03:02:54.915000+00:00,0,7,6
2336132,Unattributed,unattributed,2024-01-01 03:21:09+00:00,2024-01-01 03:21:09+00:00,0,7,7
2336162,Klaviyo,utm medium - email,2024-01-01 03:35:17+00:00,2023-12-30 04:53:08.163000+00:00,1,5,1
2336162,Klaviyo,utm medium - email,2024-01-01 03:35:17+00:00,2023-12-30 17:37:08.296000+00:00,1,5,2
2336162,Facebook Ads,fb,2024-01-01 03:35:17+00:00,2023-12-30 21:04:24.369000+00:00,1,5,3
2336162,Klaviyo,utm medium - email,2024-01-01 03:35:17+00:00,2024-01-01 03:26:00.682000+00:00,0,5,4
2336162,Unattributed,unattributed,2024-01-01 03:35:17+00:00,2024-01-01 03:35:17+00:00,0,5,5
2336170,Google Ads,adwords,2024-01-01 03:39:06+00:00,2023-12-29 03:33:22.141000+00:00,3,6,1
2336170,Microsoft Ads,microsoft,2024-01-01 03:39:06+00:00,2023-12-29 19:49:18.665000+00:00,2,6,2
2336170,Klaviyo,utm medium - email,2024-01-01 03:39:06+00:00,2023-12-30 10:02:32.313000+00:00,1,6,3
2336170,Microsoft Ads,microsoft,2024-01-01 03:39:06+00:00,2023-12-31 21:39:37.577000+00:00,0,6,4
2336170,Microsoft Ads,microsoft,2024-01-01 03:39:06+00:00,2024-01-01 01:05:07.237000+00:00,0,6,5
2336170,Unattributed,unattributed,2024-01-01 03:39:06+00:00,2024-01-01 03:39:06+00:00,0,6,6
2336194,Klaviyo,utm medium - email,2024-01-01 03:48:52+00:00,2023-12-30 02:15:31.498000+00:00,2,3,1
2336194,Klaviyo,utm medium - email,2024-01-01 03:48:52+00:00,2024-01-01 03:41:38.581000+00:00,0,3,2
2336194,Unattributed,unattributed,2024-01-01 03:48:52+00:00,2024-01-01 03:48:52+00:00,0,3,3
2336254,Google Ads,adwords,2024-01-01 04:16:20+00:00,2024-01-01 04:02:16.681000+00:00,0,3,1
2336254,Google Ads,adwords,2024-01-01 04:16:20+00:00,2024-01-01 04:13:23.306000+00:00,0,3,2
2336254,Unattributed,unattributed,2024-01-01 04:16:20+00:00,2024-01-01 04:16:20+00:00,0,3,3
2336276,Facebook Ads,fb,2024-01-01 04:26:44+00:00,2024-01-01 04:11:36.882000+00:00,0,2,1
2336276,Unattributed,unattributed,2024-01-01 04:26:44+00:00,2024-01-01 04:26:44+00:00,0,2,2
2336310,Unattributed,unattributed,2024-01-01 04:45:35+00:00,2024-01-01 04:45:35+00:00,0,1,1
2336335,Klaviyo,utm medium - email,2024-01-01 04:59:02+00:00,2023-12-21 14:18:03.986000+00:00,10,4,1
2336335,Klaviyo,utm medium - email,2024-01-01 04:59:02+00:00,2023-12-22 14:05:55.067000+00:00,9,4,2
2336335,Klaviyo,utm medium - email,2024-01-01 04:59:02+00:00,2023-12-22 16:13:49.834000+00:00,9,4,3
2336335,Unattributed,unattributed,2024-01-01 04:59:02+00:00,2024-01-01 04:59:02+00:00,0,4,4
2336345,Organic Search,referral,2024-01-01 05:04:42+00:00,2024-01-01 04:45:17.197000+00:00,0,3,1
2336345,Google Ads,adwords,2024-01-01 05:04:42+00:00,2024-01-01 04:55:38.843000+00:00,0,3,2
2336345,Unattributed,unattributed,2024-01-01 05:04:42+00:00,2024-01-01 05:04:42+00:00,0,3,3
2336392,Unattributed,unattributed,2024-01-01 05:47:38+00:00,2024-01-01 05:47:38+00:00,0,1,1
2336456,Facebook Ads,fb,2024-01-01 07:02:02+00:00,2024-01-01 06:48:55.910000+00:00,0,3,1
2336456,Facebook Ads,fb,2024-01-01 07:02:02+00:00,2024-01-01 06:52:26.510000+00:00,0,3,2
2336456,Unattributed,unattributed,2024-01-01 07:02:02+00:00,2024-01-01 07:02:02+00:00,0,3,3
2336471,Klaviyo,utm medium - email,2024-01-01 07:23:23+00:00,2024-01-01 07:19:21.978000+00:00,0,2,1
2336471,Unattributed,unattributed,2024-01-01 07:23:23+00:00,2024-01-01 07:23:23+00:00,0,2,2
2336480,Google Ads,adwords,2024-01-01 07:41:59+00:00,2023-12-31 02:00:29.147000+00:00,1,2,1
2336480,Unattributed,unattributed,2024-01-01 07:41:59+00:00,2024-01-01 07:41:59+00:00,0,2,2
2336484,Unattributed,unattributed,2024-01-01 07:51:33+00:00,2024-01-01 07:51:33+00:00,0,1,1
2336512,Unattributed,unattributed,2024-01-01 09:56:01+00:00,2024-01-01 09:56:01+00:00,0,1,1
2336546,Google Ads,adwords,2024-01-01 12:17:35+00:00,2024-01-01 12:12:51.889000+00:00,0,2,1
2336546,Unattributed,unattributed,2024-01-01 12:17:35+00:00,2024-01-01 12:17:35+00:00,0,2,2
2336556,Klaviyo,utm medium - email,2024-01-01 12:32:08+00:00,2023-12-27 12:47:02.733000+00:00,4,4,1
2336556,MNTN,mntn,2024-01-01 12:32:08+00:00,2023-12-29 15:16:41.807000+00:00,2,4,2
2336556,MNTN,mntn,2024-01-01 12:32:08+00:00,2023-12-30 02:46:54.160000+00:00,2,4,3
2336556,Unattributed,unattributed,2024-01-01 12:32:08+00:00,2024-01-01 12:32:08+00:00,0,4,4
2336560,MNTN,mntn,2024-01-01 12:37:07+00:00,2023-12-28 16:57:05.779000+00:00,3,21,1
2336560,MNTN,mntn,2024-01-01 12:37:07+00:00,2023-12-28 18:25:24.921000+00:00,3,21,2
2336560,MNTN,mntn,2024-01-01 12:37:07+00:00,2023-12-28 18:37:29.466000+00:00,3,21,3
2336560,MNTN,mntn,2024-01-01 12:37:07+00:00,2023-12-29 00:47:42.647000+00:00,3,21,4
2336560,MNTN,mntn,2024-01-01 12:37:07+00:00,2023-12-29 02:36:16.977000+00:00,3,21,5
2336560,MNTN,mntn,2024-01-01 12:37:07+00:00,2023-12-29 03:16:52.440000+00:00,3,21,6
2336560,MNTN,mntn,2024-01-01 12:37:07+00:00,2023-12-29 07:38:20.591000+00:00,3,21,7
2336560,MNTN,mntn,2024-01-01 12:37:07+00:00,2023-12-29 08:37:51.617000+00:00,3,21,8
2336560,Klaviyo,utm medium - email,2024-01-01 12:37:07+00:00,2023-12-29 11:10:09.131000+00:00,3,21,9
2336560,MNTN,mntn,2024-01-01 12:37:07+00:00,2023-12-29 14:32:28.454000+00:00,2,21,10
2336560,MNTN,mntn,2024-01-01 12:37:07+00:00,2023-12-30 03:48:12.810000+00:00,2,21,11
2336560,MNTN,mntn,2024-01-01 12:37:07+00:00,2023-12-30 04:50:31.723000+00:00,2,21,12
2336560,MNTN,mntn,2024-01-01 12:37:07+00:00,2023-12-30 07:04:14.130000+00:00,2,21,13
2336560,MNTN,mntn,2024-01-01 12:37:07+00:00,2023-12-30 08:23:08.107000+00:00,2,21,14
2336560,MNTN,mntn,2024-01-01 12:37:07+00:00,2023-12-30 09:57:12.205000+00:00,2,21,15
2336560,MNTN,mntn,2024-01-01 12:37:07+00:00,2023-12-30 10:51:13.322000+00:00,2,21,16
2336560,MNTN,mntn,2024-01-01 12:37:07+00:00,2023-12-30 13:28:44.684000+00:00,1,21,17
2336560,MNTN,mntn,2024-01-01 12:37:07+00:00,2024-01-01 00:43:35.989000+00:00,0,21,18
2336560,MNTN,mntn,2024-01-01 12:37:07+00:00,2024-01-01 01:38:57.967000+00:00,0,21,19
2336560,MNTN,mntn,2024-01-01 12:37:07+00:00,2024-01-01 01:38:58.995000+00:00,0,21,20
2336560,Unattributed,unattributed,2024-01-01 12:37:07+00:00,2024-01-01 12:37:07+00:00,0,21,21
2336621,Facebook Ads,fb,2024-01-01 13:45:10+00:00,2023-12-31 13:04:22.282000+00:00,1,3,1
2336621,Facebook Ads,fb,2024-01-01 13:45:10+00:00,2024-01-01 13:38:24.056000+00:00,0,3,2
2336621,Unattributed,unattributed,2024-01-01 13:45:10+00:00,2024-01-01 13:45:10+00:00,0,3,3
2336631,Rakuten,utm medium -,2024-01-01 13:52:18+00:00,2024-01-01 13:49:48.355000+00:00,0,2,1
2336631,Unattributed,unattributed,2024-01-01 13:52:18+00:00,2024-01-01 13:52:18+00:00,0,2,2
2336657,Google Ads,adwords,2024-01-01 14:05:25+00:00,2024-01-01 13:52:23.963000+00:00,0,2,1
2336657,Unattributed,unattributed,2024-01-01 14:05:25+00:00,2024-01-01 14:05:25+00:00,0,2,2
2336663,Google Ads,adwords,2024-01-01 14:09:38+00:00,2023-12-21 19:35:57.680000+00:00,10,3,1
2336663,Organic Search,referral,2024-01-01 14:09:38+00:00,2023-12-31 16:42:32.579000+00:00,0,3,2
2336663,Unattributed,unattributed,2024-01-01 14:09:38+00:00,2024-01-01 14:09:38+00:00,0,3,3
2336675,MNTN,mntn,2024-01-01 14:18:04+00:00,2023-12-26 17:35:17.231000+00:00,5,9,1
2336675,MNTN,mntn,2024-01-01 14:18:04+00:00,2023-12-26 18:18:46.272000+00:00,5,9,2
2336675,MNTN,mntn,2024-01-01 14:18:04+00:00,2023-12-26 18:18:56.062000+00:00,5,9,3
2336675,MNTN,mntn,2024-01-01 14:18:04+00:00,2023-12-30 07:00:33.716000+00:00,2,9,4
2336675,MNTN,mntn,2024-01-01 14:18:04+00:00,2024-01-01 01:50:19.806000+00:00,0,9,5
2336675,MNTN,mntn,2024-01-01 14:18:04+00:00,2024-01-01 01:50:20.351000+00:00,0,9,6
2336675,MNTN,mntn,2024-01-01 14:18:04+00:00,2024-01-01 02:49:29.297000+00:00,0,9,7
2336675,Google Ads,adwords,2024-01-01 14:18:04+00:00,2024-01-01 14:05:14.919000+00:00,0,9,8
2336675,Unattributed,unattributed,2024-01-01 14:18:04+00:00,2024-01-01 14:18:04+00:00,0,9,9
2336676,Google Ads,adwords,2024-01-01 14:18:19+00:00,2023-12-31 05:37:25.939000+00:00,1,3,1
2336676,Google Ads,adwords,2024-01-01 14:18:19+00:00,2024-01-01 14:11:56.959000+00:00,0,3,2
2336676,Unattributed,unattributed,2024-01-01 14:18:19+00:00,2024-01-01 14:18:19+00:00,0,3,3
2336686,Unattributed,unattributed,2024-01-01 14:23:49+00:00,2024-01-01 14:23:49+00:00,0,1,1
2336704,Klaviyo,utm medium - email,2024-01-01 14:30:47+00:00,2023-12-20 11:06:38.406000+00:00,12,10,1
2336704,MNTN,mntn,2024-01-01 14:30:47+00:00,2023-12-26 14:09:12.502000+00:00,6,10,2
2336704,MNTN,mntn,2024-01-01 14:30:47+00:00,2023-12-26 15:04:41.667000+00:00,5,10,3
2336704,MNTN,mntn,2024-01-01 14:30:47+00:00,2023-12-26 15:28:33.608000+00:00,5,10,4
2336704,MNTN,mntn,2024-01-01 14:30:47+00:00,2023-12-26 17:42:34.129000+00:00,5,10,5
2336704,MNTN,mntn,2024-01-01 14:30:47+00:00,2023-12-26 20:58:44.774000+00:00,5,10,6
2336704,Klaviyo,utm medium - email,2024-01-01 14:30:47+00:00,2023-12-27 12:56:48.408000+00:00,5,10,7
2336704,Klaviyo,utm medium - email,2024-01-01 14:30:47+00:00,2023-12-27 13:41:49.980000+00:00,5,10,8
2336704,Klaviyo,utm medium - email,2024-01-01 14:30:47+00:00,2023-12-28 11:49:56.932000+00:00,4,10,9
2336704,Unattributed,unattributed,2024-01-01 14:30:47+00:00,2024-01-01 14:30:47+00:00,0,10,10
2336708,Organic Search,referral,2024-01-01 14:31:37+00:00,2024-01-01 14:25:14.952000+00:00,0,2,1
2336708,Unattributed,unattributed,2024-01-01 14:31:37+00:00,2024-01-01 14:31:37+00:00,0,2,2
2336734,Facebook Organic,fb,2024-01-01 14:41:26+00:00,2023-12-26 16:59:46.187000+00:00,5,3,1
2336734,Facebook Organic,fb,2024-01-01 14:41:26+00:00,2024-01-01 14:32:38.917000+00:00,0,3,2
2336734,Unattributed,unattributed,2024-01-01 14:41:26+00:00,2024-01-01 14:41:26+00:00,0,3,3
2336747,Unattributed,unattributed,2024-01-01 14:45:05+00:00,2024-01-01 14:45:05+00:00,0,1,1
2336755,Facebook Ads,utm medium - paid,2024-01-01 14:48:44+00:00,2024-01-01 14:45:23.978000+00:00,0,2,1
2336755,Unattributed,unattributed,2024-01-01 14:48:44+00:00,2024-01-01 14:48:44+00:00,0,2,2
2336795,OneText,referral,2024-01-01 15:02:41+00:00,2023-12-31 15:13:15.129000+00:00,0,2,1
2336795,Unattributed,unattributed,2024-01-01 15:02:41+00:00,2024-01-01 15:02:41+00:00,0,2,2
2336802,Facebook Ads,fb,2024-01-01 15:06:07+00:00,2024-01-01 04:17:37.372000+00:00,0,2,1
2336802,Unattributed,unattributed,2024-01-01 15:06:07+00:00,2024-01-01 15:06:07+00:00,0,2,2
2336815,Facebook Ads,fb,2024-01-01 15:11:36+00:00,2023-12-23 16:09:05.465000+00:00,8,4,1
2336815,Organic Search,referral,2024-01-01 15:11:36+00:00,2023-12-28 15:12:48.348000+00:00,3,4,2
2336815,Rakuten,utm medium -,2024-01-01 15:11:36+00:00,2023-12-30 20:20:22.875000+00:00,1,4,3
2336815,Unattributed,unattributed,2024-01-01 15:11:36+00:00,2024-01-01 15:11:36+00:00,0,4,4
2336817,Klaviyo,utm medium - email,2024-01-01 15:12:01+00:00,2024-01-01 15:02:26.017000+00:00,0,2,1
2336817,Unattributed,unattributed,2024-01-01 15:12:01+00:00,2024-01-01 15:12:01+00:00,0,2,2
2336848,Facebook Ads,fb,2024-01-01 15:22:30+00:00,2024-01-01 15:12:52.843000+00:00,0,3,1
2336848,Facebook Ads,fb,2024-01-01 15:22:30+00:00,2024-01-01 15:12:54.688000+00:00,0,3,2
2336848,Unattributed,unattributed,2024-01-01 15:22:30+00:00,2024-01-01 15:22:30+00:00,0,3,3
2336886,Facebook Ads,fb,2024-01-01 15:40:36+00:00,2024-01-01 15:31:17.213000+00:00,0,2,1
2336886,Unattributed,unattributed,2024-01-01 15:40:36+00:00,2024-01-01 15:40:36+00:00,0,2,2
2336892,Klaviyo,utm medium - email,2024-01-01 15:42:29+00:00,2023-12-20 10:27:10.052000+00:00,12,2,1
2336892,Unattributed,unattributed,2024-01-01 15:42:29+00:00,2024-01-01 15:42:29+00:00,0,2,2
2336898,MNTN,mntn,2024-01-01 15:43:41+00:00,2023-12-28 04:23:44.505000+00:00,4,4,1
2336898,MNTN,mntn,2024-01-01 15:43:41+00:00,2023-12-29 04:21:25.735000+00:00,3,4,2
2336898,MNTN,mntn,2024-01-01 15:43:41+00:00,2024-01-01 03:03:40.578000+00:00,0,4,3
2336898,Unattributed,unattributed,2024-01-01 15:43:41+00:00,2024-01-01 15:43:41+00:00,0,4,4
2336932,Unattributed,unattributed,2024-01-01 15:57:24+00:00,2024-01-01 15:57:24+00:00,0,1,1
2336986,Unattributed,unattributed,2024-01-01 16:13:37+00:00,2024-01-01 16:13:37+00:00,0,1,1
2337032,Facebook Ads,fb,2024-01-01 16:31:32+00:00,2024-01-01 03:12:09.501000+00:00,0,2,1
2337032,Unattributed,unattributed,2024-01-01 16:31:32+00:00,2024-01-01 16:31:32+00:00,0,2,2
2337048,Unattributed,unattributed,2024-01-01 16:37:28+00:00,2024-01-01 16:37:28+00:00,0,1,1
2337081,Facebook Ads,fb,2024-01-01 16:50:29+00:00,2024-01-01 03:37:44.494000+00:00,0,3,1
2337081,Google Ads,adwords,2024-01-01 16:50:29+00:00,2024-01-01 16:34:59.044000+00:00,0,3,2
2337081,Unattributed,unattributed,2024-01-01 16:50:29+00:00,2024-01-01 16:50:29+00:00,0,3,3
2337085,Google Ads,adwords,2024-01-01 16:51:35+00:00,2024-01-01 16:07:28.523000+00:00,0,2,1
2337085,Unattributed,unattributed,2024-01-01 16:51:35+00:00,2024-01-01 16:51:35+00:00,0,2,2
2337094,Unattributed,unattributed,2024-01-01 16:55:24+00:00,2024-01-01 16:55:24+00:00,0,1,1
2337111,Organic Search,referral,2024-01-01 17:00:49+00:00,2024-01-01 03:56:24.925000+00:00,0,3,1
2337111,Facebook Ads,fb,2024-01-01 17:00:49+00:00,2024-01-01 16:54:36.814000+00:00,0,3,2
2337111,Unattributed,unattributed,2024-01-01 17:00:49+00:00,2024-01-01 17:00:49+00:00,0,3,3
2337125,Google Ads,adwords,2024-01-01 17:05:05+00:00,2024-01-01 17:00:42.041000+00:00,0,2,1
2337125,Unattributed,unattributed,2024-01-01 17:05:05+00:00,2024-01-01 17:05:05+00:00,0,2,2
2337150,Unattributed,unattributed,2024-01-01 17:13:11+00:00,2024-01-01 17:13:11+00:00,0,1,1
2337173,Klaviyo,utm medium - email,2024-01-01 17:23:44+00:00,2023-12-28 17:34:22.283000+00:00,3,47,1
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-29 07:16:09.029000+00:00,3,47,2
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-29 07:51:03.844000+00:00,3,47,3
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-29 07:51:03.930000+00:00,3,47,4
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-29 07:51:35.017000+00:00,3,47,5
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-29 07:51:36.333000+00:00,3,47,6
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-29 08:09:37.367000+00:00,3,47,7
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-29 08:15:52.236000+00:00,3,47,8
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-29 08:16:27.936000+00:00,3,47,9
2337173,Facebook Ads,fb,2024-01-01 17:23:44+00:00,2023-12-30 02:53:09.655000+00:00,2,47,10
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-30 06:19:32.679000+00:00,2,47,11
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-30 06:26:26.538000+00:00,2,47,12
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-30 06:26:56.515000+00:00,2,47,13
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-30 06:27:29.635000+00:00,2,47,14
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-30 06:27:30.551000+00:00,2,47,15
2337173,Facebook Ads,fb,2024-01-01 17:23:44+00:00,2023-12-30 20:25:31.814000+00:00,1,47,16
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-31 04:29:36.494000+00:00,1,47,17
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-31 05:14:54.957000+00:00,1,47,18
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-31 10:54:35.969000+00:00,1,47,19
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-31 11:22:57.285000+00:00,1,47,20
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-31 11:23:01.960000+00:00,1,47,21
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-31 11:26:04.645000+00:00,1,47,22
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-31 12:15:14.627000+00:00,1,47,23
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-31 12:18:01.085000+00:00,1,47,24
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-31 12:24:38.630000+00:00,1,47,25
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-31 17:12:18.889000+00:00,1,47,26
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-31 17:12:51.569000+00:00,1,47,27
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-31 17:16:38.270000+00:00,1,47,28
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-31 17:34:06.498000+00:00,0,47,29
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-31 17:36:24.352000+00:00,0,47,30
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-31 17:37:32.598000+00:00,0,47,31
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-31 17:41:07.857000+00:00,0,47,32
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-31 17:57:21.519000+00:00,0,47,33
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-31 18:01:07.328000+00:00,0,47,34
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-31 18:02:14.307000+00:00,0,47,35
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2024-01-01 00:35:28.333000+00:00,0,47,36
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2024-01-01 00:35:30.629000+00:00,0,47,37
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2024-01-01 00:35:49.760000+00:00,0,47,38
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2024-01-01 00:36:06.825000+00:00,0,47,39
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2024-01-01 00:36:06.845000+00:00,0,47,40
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2024-01-01 00:36:06.932000+00:00,0,47,41
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2024-01-01 00:36:07.029000+00:00,0,47,42
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2024-01-01 00:36:11.476000+00:00,0,47,43
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2024-01-01 01:05:24.992000+00:00,0,47,44
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2024-01-01 01:06:50.726000+00:00,0,47,45
2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2024-01-01 01:07:32.535000+00:00,0,47,46
2337173,Unattributed,unattributed,2024-01-01 17:23:44+00:00,2024-01-01 17:23:44+00:00,0,47,47
2337189,Google Ads,adwords,2024-01-01 17:26:54+00:00,2024-01-01 17:18:56.396000+00:00,0,2,1
2337189,Unattributed,unattributed,2024-01-01 17:26:54+00:00,2024-01-01 17:26:54+00:00,0,2,2
2337390,Google Ads,adwords,2024-01-01 18:46:29+00:00,2023-12-19 17:34:20.947000+00:00,13,4,1
2337390,Google Ads,adwords,2024-01-01 18:46:29+00:00,2023-12-20 01:14:09.226000+00:00,12,4,2
2337390,Google Ads,adwords,2024-01-01 18:46:29+00:00,2024-01-01 18:40:15.311000+00:00,0,4,3
2337390,Unattributed,unattributed,2024-01-01 18:46:29+00:00,2024-01-01 18:46:29+00:00,0,4,4
2337401,Unattributed,unattributed,2024-01-01 18:51:05+00:00,2024-01-01 18:51:05+00:00,0,1,1
2337460,Klaviyo,utm medium - email,2024-01-01 19:15:12+00:00,2024-01-01 19:00:04.896000+00:00,0,2,1
2337460,Unattributed,unattributed,2024-01-01 19:15:12+00:00,2024-01-01 19:15:12+00:00,0,2,2
2337484,Klaviyo,utm medium - email,2024-01-01 19:24:44+00:00,2023-12-19 16:04:00.763000+00:00,13,4,1
2337484,Klaviyo,utm medium - email,2024-01-01 19:24:44+00:00,2023-12-22 16:11:15.326000+00:00,10,4,2
2337484,Google Ads,adwords,2024-01-01 19:24:44+00:00,2023-12-22 16:49:11.353000+00:00,10,4,3
2337484,Unattributed,unattributed,2024-01-01 19:24:44+00:00,2024-01-01 19:24:44+00:00,0,4,4
2337490,Google Ads,adwords,2024-01-01 19:25:40+00:00,2024-01-01 18:47:16.918000+00:00,0,2,1
2337490,Unattributed,unattributed,2024-01-01 19:25:40+00:00,2024-01-01 19:25:40+00:00,0,2,2
2337500,Klaviyo,utm medium - email,2024-01-01 19:30:01+00:00,2024-01-01 19:00:04.896000+00:00,0,3,1
2337500,Klaviyo,utm medium - email,2024-01-01 19:30:01+00:00,2024-01-01 19:17:41.802000+00:00,0,3,2
2337500,Unattributed,unattributed,2024-01-01 19:30:01+00:00,2024-01-01 19:30:01+00:00,0,3,3
2337527,Facebook Ads,fb,2024-01-01 19:41:19+00:00,2024-01-01 16:20:20.483000+00:00,0,3,1
2337527,Facebook Ads,fb,2024-01-01 19:41:19+00:00,2024-01-01 19:20:51.106000+00:00,0,3,2
2337527,Unattributed,unattributed,2024-01-01 19:41:19+00:00,2024-01-01 19:41:19+00:00,0,3,3
2337563,Unattributed,unattributed,2024-01-01 19:56:31+00:00,2024-01-01 19:56:31+00:00,0,1,1
2337564,Rakuten,utm medium -,2024-01-01 19:56:34+00:00,2023-12-26 03:43:53.046000+00:00,6,3,1
2337564,Google Ads,adwords,2024-01-01 19:56:34+00:00,2024-01-01 19:42:13.784000+00:00,0,3,2
2337564,Unattributed,unattributed,2024-01-01 19:56:34+00:00,2024-01-01 19:56:34+00:00,0,3,3
2337573,Unattributed,unattributed,2024-01-01 20:01:54+00:00,2024-01-01 20:01:54+00:00,0,1,1
2337609,Klaviyo,utm medium - email,2024-01-01 20:20:14+00:00,2023-12-24 15:59:40.746000+00:00,8,6,1
2337609,Klaviyo,utm medium - email,2024-01-01 20:20:14+00:00,2023-12-25 22:09:39.132000+00:00,6,6,2
2337609,Klaviyo,utm medium - email,2024-01-01 20:20:14+00:00,2023-12-28 13:14:17.977000+00:00,4,6,3
2337609,Klaviyo,utm medium - email,2024-01-01 20:20:14+00:00,2023-12-29 14:42:37.744000+00:00,3,6,4
2337609,Google Ads,adwords,2024-01-01 20:20:14+00:00,2024-01-01 18:27:29.010000+00:00,0,6,5
2337609,Unattributed,unattributed,2024-01-01 20:20:14+00:00,2024-01-01 20:20:14+00:00,0,6,6
2337614,Rakuten,utm medium -,2024-01-01 20:22:50+00:00,2024-01-01 20:16:38.026000+00:00,0,2,1
2337614,Unattributed,unattributed,2024-01-01 20:22:50+00:00,2024-01-01 20:22:50+00:00,0,2,2
2337638,Organic Search,referral,2024-01-01 20:32:07+00:00,2024-01-01 20:27:43.063000+00:00,0,2,1
2337638,Unattributed,unattributed,2024-01-01 20:32:07+00:00,2024-01-01 20:32:07+00:00,0,2,2
2337649,Google Ads,adwords,2024-01-01 20:35:27+00:00,2023-12-24 14:15:29.529000+00:00,8,4,1
2337649,Facebook Ads,utm medium - Facebook_Mobile_Feed,2024-01-01 20:35:27+00:00,2023-12-30 22:57:35.588000+00:00,1,4,2
