CL_ORDER_NUM,ORDER_DATE,DISPLAY_TIME,SOURCE_EVENT,TIME_DELTA_DAYS,SHOPIFY_ORDER_ID
2382169,2024-01-22T20:33:27Z,2024-01-19T03:02:14Z,WIDGET_DISPLAY,3,5179973369916
2393066,2024-01-28T03:59:06Z,2024-01-16T14:16:39Z,WIDGET_DISPLAY,11,5185308459068
2351405,2024-01-08T01:28:29Z,2024-01-06T23:15:15Z,WIDGET_DISPLAY,1,5163469930556
2370955,2024-01-17T19:23:41Z,2024-01-03T14:44:32Z,WIDGET_DISPLAY,14,5174812409916
2365808,2024-01-15T04:58:58Z,2024-01-13T21:49:51Z,WIDGET_DISPLAY,1,5172203978812
2396515,2024-01-29T17:02:58Z,2024-01-24T04:10:54Z,WIDGET_DISPLAY,5,5186820505660
2381978,2024-01-22T18:55:53Z,2024-01-22T02:32:14Z,WIDGET_DISPLAY,0,5179889090620
2378366,2024-01-21T02:49:25Z,2024-01-20T11:04:19Z,WIDGET_DISPLAY,0,5178191937596
2390118,2024-01-26T19:57:43Z,2024-01-22T23:34:43Z,WIDGET_DISPLAY,4,5184015237180
2360870,2024-01-13T03:20:27Z,2024-01-08T16:49:26Z,WIDGET_DISPLAY,4,5170110136380
2374920,2024-01-19T19:50:35Z,2024-01-05T13:52:38Z,WIDGET_DISPLAY,14,5176866439228
2391072,2024-01-27T04:13:55Z,2024-01-22T23:15:10Z,WIDGET_DISPLAY,4,5184355926076
2376631,2024-01-20T16:00:36Z,2024-01-20T15:11:46Z,WIDGET_DISPLAY,0,5177631244348
2358056,2024-01-11T20:43:42Z,2024-01-09T21:01:43Z,WIDGET_DISPLAY,2,5168741613628
2344482,2024-01-04T20:12:05Z,2024-01-02T15:51:00Z,WIDGET_DISPLAY,2,5158993494076
2350822,2024-01-07T20:47:23Z,2023-12-25T19:42:41Z,WIDGET_DISPLAY,13,5163212865596
2338949,2024-01-02T05:03:59Z,2024-01-02T01:15:03Z,WIDGET_DISPLAY,0,5155678814268
2349300,2024-01-07T01:58:39Z,2024-01-06T23:15:15Z,WIDGET_DISPLAY,0,5162197090364
2360703,2024-01-13T02:07:27Z,2024-01-03T00:18:29Z,WIDGET_DISPLAY,10,5170060263484
2400355,2024-01-31T14:44:23Z,2024-01-23T13:01:39Z,WIDGET_DISPLAY,8,5188706041916
2340641,2024-01-03T02:01:09Z,2023-12-30T01:40:02Z,WIDGET_DISPLAY,4,5156735254588
2348664,2024-01-06T20:58:10Z,2023-12-27T14:29:03Z,WIDGET_DISPLAY,10,5161923641404
2376492,2024-01-20T15:16:44Z,2024-01-20T05:30:45Z,WIDGET_DISPLAY,0,5177594249276
2381585,2024-01-22T16:05:32Z,2024-01-20T16:33:42Z,WIDGET_DISPLAY,2,5179736522812
2382887,2024-01-23T03:08:14Z,2024-01-11T09:36:19Z,WIDGET_DISPLAY,11,5180291383356
2336734,2024-01-01T14:41:00Z,2023-12-20T03:30:07Z,WIDGET_DISPLAY,12,5155101311036
2376292,2024-01-20T14:12:28Z,2024-01-20T11:04:19Z,WIDGET_DISPLAY,0,5177544343612
2347935,2024-01-06T14:54:58Z,2024-01-01T17:00:13Z,WIDGET_DISPLAY,5,5161501098044
2399972,2024-01-31T04:31:01Z,2024-01-20T18:36:54Z,WIDGET_DISPLAY,10,5188368203836
2341414,2024-01-03T15:33:38Z,2024-01-02T03:32:27Z,WIDGET_DISPLAY,1,5157287919676
2352879,2024-01-08T22:00:58Z,2024-01-02T16:32:34Z,WIDGET_DISPLAY,6,5164596199484
2358623,2024-01-12T02:17:08Z,2024-01-11T19:49:10Z,WIDGET_DISPLAY,0,5168999628860
2372537,2024-01-18T17:17:04Z,2024-01-05T19:12:50Z,WIDGET_DISPLAY,13,5175663394876
2391332,2024-01-27T13:20:45Z,2024-01-21T04:08:57Z,WIDGET_DISPLAY,6,5184605880380
2386709,2024-01-25T02:56:14Z,2024-01-19T15:54:00Z,WIDGET_DISPLAY,5,5182279450684
2360275,2024-01-12T22:10:21Z,2024-01-04T16:26:13Z,WIDGET_DISPLAY,8,5169890426940
2359269,2024-01-12T14:38:33Z,2024-01-02T11:34:31Z,WIDGET_DISPLAY,10,5169465131068
2396622,2024-01-29T17:49:03Z,2024-01-29T12:54:23Z,WIDGET_DISPLAY,0,5186859860028
2341545,2024-01-03T16:33:29Z,2023-12-24T00:07:13Z,WIDGET_DISPLAY,10,5157355028540
2350414,2024-01-07T17:38:01Z,2024-01-05T22:22:09Z,WIDGET_DISPLAY,2,5162989944892
2355659,2024-01-10T14:53:43Z,2023-12-30T17:29:12Z,WIDGET_DISPLAY,11,5167121465404
2390918,2024-01-27T02:35:00Z,2024-01-22T00:50:50Z,WIDGET_DISPLAY,5,5184299892796
2356263,2024-01-10T20:27:10Z,2024-01-06T19:15:25Z,WIDGET_DISPLAY,4,5167509635132
2351131,2024-01-07T23:13:47Z,2024-01-07T21:14:32Z,WIDGET_DISPLAY,0,5163354325052
2386495,2024-01-25T01:45:46Z,2024-01-24T01:25:29Z,WIDGET_DISPLAY,1,5182221516860
2347553,2024-01-06T04:12:52Z,2024-01-05T17:58:30Z,WIDGET_DISPLAY,0,5160872017980
2342070,2024-01-03T20:11:56Z,2024-01-03T00:47:59Z,WIDGET_DISPLAY,0,5157604851772
2344059,2024-01-04T17:15:59Z,2024-01-01T19:57:13Z,WIDGET_DISPLAY,3,5158788038716
2392651,2024-01-28T00:05:13Z,2024-01-18T23:27:20Z,WIDGET_DISPLAY,9,5185159462972
2344228,2024-01-04T18:26:29Z,2023-12-22T01:22:46Z,WIDGET_DISPLAY,13,5158874251324
2366251,2024-01-15T15:53:00Z,2024-01-14T19:06:05Z,WIDGET_DISPLAY,1,5172599750716
2397306,2024-01-30T00:00:24Z,2024-01-29T04:21:33Z,WIDGET_DISPLAY,1,5187176857660
2348558,2024-01-06T20:01:32Z,2023-12-27T14:19:19Z,WIDGET_DISPLAY,10,5161865150524
2348195,2024-01-06T17:01:45Z,2024-01-04T20:53:17Z,WIDGET_DISPLAY,2,5161637347388
2335923,2024-01-01T01:36:57Z,2023-12-20T22:40:15Z,WIDGET_DISPLAY,11,5154733260860
2370843,2024-01-17T18:27:12Z,2024-01-17T04:16:03Z,WIDGET_DISPLAY,0,5174763946044
2364289,2024-01-14T17:34:38Z,2024-01-13T17:51:15Z,WIDGET_DISPLAY,1,5171643580476
2339280,2024-01-02T14:58:57Z,2023-12-31T22:21:19Z,WIDGET_DISPLAY,2,5156026712124
2377941,2024-01-20T23:53:29Z,2024-01-12T17:43:52Z,WIDGET_DISPLAY,8,5178064044092
2348436,2024-01-06T19:11:58Z,2024-01-06T12:50:41Z,WIDGET_DISPLAY,0,5161809969212
2352760,2024-01-08T20:43:32Z,2024-01-07T05:31:55Z,WIDGET_DISPLAY,1,5164521357372
2357110,2024-01-11T05:06:14Z,2024-01-11T00:06:33Z,WIDGET_DISPLAY,0,5167928082492
2399136,2024-01-30T21:03:37Z,2024-01-22T18:37:18Z,WIDGET_DISPLAY,8,5188033806396
2362533,2024-01-13T21:07:25Z,2024-01-08T00:18:43Z,WIDGET_DISPLAY,5,5170842304572
2374248,2024-01-19T15:09:52Z,2024-01-19T14:59:35Z,WIDGET_DISPLAY,0,5176585257020
2384158,2024-01-23T21:15:24Z,2024-01-09T00:32:38Z,WIDGET_DISPLAY,14,5181021028412
2398811,2024-01-30T18:16:22Z,2024-01-24T17:38:34Z,WIDGET_DISPLAY,6,5187892903996
2367827,2024-01-16T03:17:43Z,2024-01-16T02:00:33Z,WIDGET_DISPLAY,0,5173215723580
2376127,2024-01-20T13:05:47Z,2024-01-08T16:17:11Z,WIDGET_DISPLAY,12,5177504727100
2372724,2024-01-18T18:45:39Z,2024-01-13T16:28:26Z,WIDGET_DISPLAY,5,5175740661820
2346643,2024-01-05T20:25:53Z,2024-01-04T21:17:57Z,WIDGET_DISPLAY,1,5160411824188
2400497,2024-01-31T16:01:32Z,2024-01-26T17:44:03Z,WIDGET_DISPLAY,5,5188771086396
2382379,2024-01-22T22:50:38Z,2024-01-22T21:49:42Z,WIDGET_DISPLAY,0,5180095201340
2389594,2024-01-26T17:17:40Z,2024-01-19T19:22:56Z,WIDGET_DISPLAY,7,5183865978940
2384092,2024-01-23T20:38:40Z,2024-01-21T00:29:53Z,WIDGET_DISPLAY,2,5180987146300
2358911,2024-01-12T05:22:21Z,2024-01-07T04:25:51Z,WIDGET_DISPLAY,5,5169130995772
2345643,2024-01-05T12:42:53Z,2024-01-04T21:17:57Z,WIDGET_DISPLAY,1,5159860240444
2356202,2024-01-10T19:53:28Z,2024-01-03T01:20:05Z,WIDGET_DISPLAY,7,5167479488572
2343618,2024-01-04T14:23:58Z,2024-01-03T01:20:05Z,WIDGET_DISPLAY,1,5158585466940
2347945,2024-01-06T15:04:50Z,2024-01-05T17:58:30Z,WIDGET_DISPLAY,1,5161509453884
2342309,2024-01-03T22:25:57Z,2023-12-27T21:28:24Z,WIDGET_DISPLAY,7,5157760925756
2368920,2024-01-16T18:35:57Z,2024-01-12T15:53:13Z,WIDGET_DISPLAY,4,5173782577212
2375767,2024-01-20T03:21:41Z,2024-01-20T02:30:46Z,WIDGET_DISPLAY,0,5177228296252
2365856,2024-01-15T06:24:59Z,2024-01-13T16:38:21Z,WIDGET_DISPLAY,1,5172248248380
2350304,2024-01-07T16:45:20Z,2024-01-01T15:59:59Z,WIDGET_DISPLAY,6,5162922475580
2379624,2024-01-21T19:20:50Z,2024-01-08T01:14:03Z,WIDGET_DISPLAY,13,5178795982908
2336676,2024-01-01T14:17:50Z,2023-12-31T18:34:51Z,WIDGET_DISPLAY,1,5155089055804
2345859,2024-01-05T14:52:00Z,2024-01-05T14:11:02Z,WIDGET_DISPLAY,0,5159990329404
2337765,2024-01-01T21:24:59Z,2024-01-01T19:52:28Z,WIDGET_DISPLAY,0,5155395043388
2338306,2024-01-02T01:10:23Z,2023-12-25T21:20:59Z,WIDGET_DISPLAY,7,5155537846332
2352565,2024-01-08T18:39:02Z,2024-01-03T14:44:32Z,WIDGET_DISPLAY,5,5164377964604
2400758,2024-01-31T18:04:20Z,2024-01-31T02:10:11Z,WIDGET_DISPLAY,0,5188882858044
2379069,2024-01-21T15:29:51Z,2024-01-21T14:26:05Z,WIDGET_DISPLAY,0,5178579222588
2367021,2024-01-15T22:06:53Z,2024-01-08T18:43:45Z,WIDGET_DISPLAY,7,5172966621244
2349092,2024-01-07T00:54:34Z,2024-01-06T23:15:15Z,WIDGET_DISPLAY,0,5162141515836
2397925,2024-01-30T04:04:07Z,2024-01-25T20:07:54Z,WIDGET_DISPLAY,4,5187354198076
2361087,2024-01-13T07:07:05Z,2024-01-06T23:15:15Z,WIDGET_DISPLAY,6,5170238783548
2399368,2024-01-30T23:13:19Z,2024-01-29T14:40:24Z,WIDGET_DISPLAY,1,5188141776956
2343308,2024-01-04T06:46:48Z,2024-01-04T04:34:02Z,WIDGET_DISPLAY,0,5158252970044
2353801,2024-01-09T14:21:55Z,2024-01-02T23:44:59Z,WIDGET_DISPLAY,7,5165492731964
2346635,2024-01-05T20:22:10Z,2023-12-30T04:04:55Z,WIDGET_DISPLAY,6,5160407334972
2347065,2024-01-06T00:12:35Z,2023-12-23T22:27:35Z,WIDGET_DISPLAY,13,5160645328956
2373063,2024-01-18T21:44:59Z,2024-01-12T15:23:44Z,WIDGET_DISPLAY,6,5175889035324
2353600,2024-01-09T05:28:21Z,2024-01-08T21:41:38Z,WIDGET_DISPLAY,0,5164971360316
2354002,2024-01-09T16:22:39Z,2024-01-08T22:47:06Z,WIDGET_DISPLAY,1,5165693501500
2343246,2024-01-04T05:10:23Z,2023-12-26T17:20:27Z,WIDGET_DISPLAY,8,5158193496124
2346060,2024-01-05T16:03:29Z,2024-01-05T14:11:02Z,WIDGET_DISPLAY,0,5160078770236
2336556,2024-01-01T12:31:39Z,2024-01-01T10:51:37Z,WIDGET_DISPLAY,0,5155046457404
2351936,2024-01-08T09:59:42Z,2024-01-04T02:03:31Z,WIDGET_DISPLAY,4,5163943690300
2373367,2024-01-19T00:59:28Z,2024-01-05T16:21:35Z,WIDGET_DISPLAY,13,5176022073404
2374924,2024-01-19T19:53:29Z,2024-01-15T15:55:31Z,WIDGET_DISPLAY,4,5176868896828
2370857,2024-01-17T18:35:22Z,2024-01-07T12:30:48Z,WIDGET_DISPLAY,10,5174770499644
2400769,2024-01-31T18:08:37Z,2024-01-20T13:22:59Z,WIDGET_DISPLAY,11,5188886954044
2360332,2024-01-12T22:43:56Z,2024-01-06T01:37:25Z,WIDGET_DISPLAY,6,5169915592764
2340620,2024-01-03T01:51:53Z,2023-12-27T15:46:51Z,WIDGET_DISPLAY,6,5156724080700
2382807,2024-01-23T02:32:56Z,2024-01-12T17:42:14Z,WIDGET_DISPLAY,10,5180262285372
2336686,2024-01-01T14:23:20Z,2023-12-28T20:23:48Z,WIDGET_DISPLAY,4,5155091775548
2354811,2024-01-09T23:10:24Z,2024-01-09T02:00:05Z,WIDGET_DISPLAY,0,5166157201468
2397152,2024-01-29T22:27:19Z,2024-01-28T03:01:26Z,WIDGET_DISPLAY,1,5187107979324
2348011,2024-01-06T15:43:24Z,2024-01-02T18:12:42Z,WIDGET_DISPLAY,4,5161547399228
2339550,2024-01-02T17:10:40Z,2024-01-02T01:09:15Z,WIDGET_DISPLAY,0,5156148871228
2374314,2024-01-19T15:37:28Z,2024-01-18T04:29:02Z,WIDGET_DISPLAY,1,5176610193468
2358721,2024-01-12T02:56:17Z,2024-01-11T19:49:10Z,WIDGET_DISPLAY,0,5169031053372
2391479,2024-01-27T14:39:47Z,2024-01-23T19:58:34Z,WIDGET_DISPLAY,4,5184653033532
2387872,2024-01-25T19:44:54Z,2024-01-25T14:45:49Z,WIDGET_DISPLAY,0,5182950965308
2357740,2024-01-11T17:28:46Z,2024-01-09T14:31:32Z,WIDGET_DISPLAY,2,5168533209148
2365983,2024-01-15T13:21:27Z,2024-01-12T09:19:10Z,WIDGET_DISPLAY,3,5172487553084
2382167,2024-01-22T20:30:02Z,2024-01-22T20:05:26Z,WIDGET_DISPLAY,0,5179970781244
2348153,2024-01-06T16:46:13Z,2024-01-04T21:17:57Z,WIDGET_DISPLAY,2,5161617653820
2371913,2024-01-18T04:34:00Z,2024-01-10T17:52:14Z,WIDGET_DISPLAY,7,5175221583932
2336663,2024-01-01T14:09:12Z,2023-12-30T02:41:55Z,WIDGET_DISPLAY,2,5155084959804
2399925,2024-01-31T04:03:23Z,2024-01-19T14:53:29Z,WIDGET_DISPLAY,11,5188351787068
2381462,2024-01-22T15:06:36Z,2024-01-19T21:11:39Z,WIDGET_DISPLAY,3,5179686518844
2351802,2024-01-08T04:22:43Z,2024-01-07T05:31:55Z,WIDGET_DISPLAY,1,5163642519612
2394033,2024-01-28T18:38:11Z,2024-01-16T21:03:25Z,WIDGET_DISPLAY,12,5185801683004
2396539,2024-01-29T17:17:39Z,2024-01-28T15:06:36Z,WIDGET_DISPLAY,1,5186832728124
2342985,2024-01-04T02:54:31Z,2024-01-04T00:53:25Z,WIDGET_DISPLAY,0,5158064390204
2336310,2024-01-01T04:45:06Z,2023-12-29T02:51:07Z,WIDGET_DISPLAY,3,5154819014716
2381094,2024-01-22T05:53:23Z,2024-01-16T03:11:38Z,WIDGET_DISPLAY,6,5179366735932
2377754,2024-01-20T22:26:56Z,2024-01-18T01:40:27Z,WIDGET_DISPLAY,2,5177997131836
2340161,2024-01-02T21:42:35Z,2024-01-02T15:09:10Z,WIDGET_DISPLAY,0,5156435132476
2351852,2024-01-08T05:02:01Z,2023-12-29T20:39:52Z,WIDGET_DISPLAY,9,5163672535100
2382591,2024-01-23T00:56:41Z,2024-01-19T15:32:37Z,WIDGET_DISPLAY,3,5180185641020
2349222,2024-01-07T01:35:39Z,2023-12-25T06:41:55Z,WIDGET_DISPLAY,13,5162176118844
2388874,2024-01-26T08:00:01Z,2024-01-26T05:11:54Z,WIDGET_DISPLAY,0,5183480528956
2395978,2024-01-29T09:55:43Z,2024-01-26T00:30:43Z,WIDGET_DISPLAY,3,5186558984252
2360809,2024-01-13T02:53:30Z,2024-01-06T23:15:15Z,WIDGET_DISPLAY,6,5170091982908
2359434,2024-01-12T15:48:24Z,2024-01-12T14:55:41Z,WIDGET_DISPLAY,0,5169533583420
2336708,2024-01-01T14:31:09Z,2023-12-23T00:58:28Z,WIDGET_DISPLAY,9,5155096100924
2347463,2024-01-06T03:15:12Z,2023-12-28T02:37:26Z,WIDGET_DISPLAY,9,5160818933820
2344492,2024-01-04T20:17:55Z,2024-01-01T16:01:28Z,WIDGET_DISPLAY,3,5158999654460
2393367,2024-01-28T13:51:51Z,2024-01-15T21:49:32Z,WIDGET_DISPLAY,13,5185575485500
2360553,2024-01-13T00:44:10Z,2024-01-07T13:09:16Z,WIDGET_DISPLAY,5,5170001150012
2388922,2024-01-26T11:24:13Z,2024-01-12T15:42:42Z,WIDGET_DISPLAY,14,5183607472188
2377199,2024-01-20T18:45:58Z,2024-01-19T21:40:45Z,WIDGET_DISPLAY,1,5177797115964
2339484,2024-01-02T16:39:31Z,2023-12-23T15:18:15Z,WIDGET_DISPLAY,10,5156120985660
2353415,2024-01-09T03:02:27Z,2024-01-05T23:43:47Z,WIDGET_DISPLAY,3,5164857851964
2340959,2024-01-03T05:11:45Z,2023-12-31T06:04:10Z,WIDGET_DISPLAY,3,5156898603068
2338429,2024-01-02T01:43:45Z,2023-12-19T20:56:50Z,WIDGET_DISPLAY,13,5155558981692
2363811,2024-01-14T14:09:21Z,2024-01-06T17:58:02Z,WIDGET_DISPLAY,8,5171467223100
2355062,2024-01-10T01:38:15Z,2023-12-27T01:57:56Z,WIDGET_DISPLAY,14,5166277591100
2362503,2024-01-13T20:53:27Z,2024-01-01T02:34:54Z,WIDGET_DISPLAY,12,5170830442556
2362802,2024-01-13T23:05:06Z,2024-01-04T02:07:54Z,WIDGET_DISPLAY,9,5170940379196
2373339,2024-01-19T00:48:55Z,2024-01-18T13:39:17Z,WIDGET_DISPLAY,0,5176014045244
2357083,2024-01-11T04:39:58Z,2024-01-11T04:14:14Z,WIDGET_DISPLAY,0,5167908978748
2395963,2024-01-29T08:29:33Z,2024-01-26T18:11:56Z,WIDGET_DISPLAY,3,5186518450236
2387066,2024-01-25T12:40:57Z,2024-01-12T14:58:30Z,WIDGET_DISPLAY,13,5182616076348
2361817,2024-01-13T17:01:59Z,2024-01-02T20:11:16Z,WIDGET_DISPLAY,11,5170610372668
2356897,2024-01-11T02:46:17Z,2024-01-03T01:46:53Z,WIDGET_DISPLAY,8,5167812247612
2397826,2024-01-30T03:20:23Z,2024-01-29T17:13:20Z,WIDGET_DISPLAY,0,5187325657148
2390559,2024-01-26T23:32:54Z,2024-01-19T23:19:50Z,WIDGET_DISPLAY,7,5184186023996
2369670,2024-01-17T01:22:34Z,2024-01-16T17:37:22Z,WIDGET_DISPLAY,0,5174111502396
2370174,2024-01-17T06:40:30Z,2024-01-03T23:56:26Z,WIDGET_DISPLAY,13,5174308569148
2348813,2024-01-06T22:17:24Z,2023-12-25T17:24:23Z,WIDGET_DISPLAY,12,5162002972732
2379556,2024-01-21T18:57:09Z,2024-01-21T18:02:04Z,WIDGET_DISPLAY,0,5178772324412
2363018,2024-01-14T00:45:07Z,2024-01-12T22:58:56Z,WIDGET_DISPLAY,1,5171007946812
2380454,2024-01-22T01:17:33Z,2024-01-20T14:18:11Z,WIDGET_DISPLAY,1,5179145486396
2386555,2024-01-25T02:03:47Z,2024-01-24T22:36:46Z,WIDGET_DISPLAY,0,5182236295228
2379954,2024-01-21T21:38:44Z,2024-01-14T05:55:40Z,WIDGET_DISPLAY,7,5178936950844
2349195,2024-01-07T01:26:01Z,2024-01-06T23:15:15Z,WIDGET_DISPLAY,0,5162168549436
2354224,2024-01-09T18:03:44Z,2024-01-06T18:46:29Z,WIDGET_DISPLAY,3,5165818609724
2370684,2024-01-17T17:05:39Z,2024-01-17T15:38:37Z,WIDGET_DISPLAY,0,5174691266620
2341059,2024-01-03T08:56:09Z,2023-12-31T20:45:24Z,WIDGET_DISPLAY,3,5157047107644
2355814,2024-01-10T16:14:12Z,2024-01-03T21:31:22Z,WIDGET_DISPLAY,7,5167234973756
2349757,2024-01-07T05:33:32Z,2024-01-07T05:31:55Z,WIDGET_DISPLAY,0,5162393305148
2356559,2024-01-11T00:03:11Z,2024-01-10T20:48:22Z,WIDGET_DISPLAY,0,5167683469372
2363640,2024-01-14T09:03:01Z,2024-01-13T13:05:45Z,WIDGET_DISPLAY,1,5171325468732
2354147,2024-01-09T17:38:37Z,2024-01-06T03:56:24Z,WIDGET_DISPLAY,3,5165789282364
2385670,2024-01-24T18:29:18Z,2024-01-24T16:13:52Z,WIDGET_DISPLAY,0,5181875683388
2393876,2024-01-28T17:32:45Z,2024-01-27T19:44:30Z,WIDGET_DISPLAY,1,5185743814716
2341842,2024-01-03T18:21:56Z,2024-01-02T18:53:28Z,WIDGET_DISPLAY,1,5157479284796
2348797,2024-01-06T22:11:32Z,2023-12-24T17:52:00Z,WIDGET_DISPLAY,13,5161996943420
2339924,2024-01-02T19:47:08Z,2024-01-02T17:57:32Z,WIDGET_DISPLAY,0,5156299669564
2401014,2024-01-31T19:57:02Z,2024-01-26T14:35:42Z,WIDGET_DISPLAY,5,5188994138172
2369525,2024-01-17T00:18:34Z,2024-01-04T23:20:56Z,WIDGET_DISPLAY,12,5174062940220
2382371,2024-01-22T22:43:45Z,2024-01-22T16:25:37Z,WIDGET_DISPLAY,0,5180089565244
2345687,2024-01-05T13:23:46Z,2024-01-05T13:11:14Z,WIDGET_DISPLAY,0,5159895072828
2360355,2024-01-12T22:52:02Z,2024-01-06T15:49:20Z,WIDGET_DISPLAY,6,5169921851452
2360407,2024-01-12T23:24:17Z,2023-12-30T18:17:46Z,WIDGET_DISPLAY,13,5169945116732
2395860,2024-01-29T05:04:30Z,2024-01-16T07:02:47Z,WIDGET_DISPLAY,13,5186366537788
2394660,2024-01-28T22:20:51Z,2024-01-16T05:05:09Z,WIDGET_DISPLAY,12,5186020311100
2375511,2024-01-20T00:58:16Z,2024-01-05T23:10:12Z,WIDGET_DISPLAY,14,5177125994556
2373791,2024-01-19T04:21:44Z,2024-01-11T16:34:08Z,WIDGET_DISPLAY,7,5176166613052
2337173,2024-01-01T17:23:15Z,2024-01-01T17:04:32Z,WIDGET_DISPLAY,0,5155209510972
2396770,2024-01-29T18:57:04Z,2024-01-22T21:11:18Z,WIDGET_DISPLAY,7,5186917957692
2347558,2024-01-06T04:14:29Z,2024-01-04T21:31:51Z,WIDGET_DISPLAY,1,5160874016828
2344211,2024-01-04T18:20:31Z,2024-01-04T15:06:09Z,WIDGET_DISPLAY,0,5158865928252
2381873,2024-01-22T18:15:17Z,2024-01-16T08:59:17Z,WIDGET_DISPLAY,6,5179850588220
2356194,2024-01-10T19:47:05Z,2024-01-09T14:31:32Z,WIDGET_DISPLAY,1,5167473623100
2364365,2024-01-14T18:08:32Z,2024-01-14T14:47:58Z,WIDGET_DISPLAY,0,5171677036604
2345214,2024-01-05T02:24:48Z,2024-01-04T00:02:31Z,WIDGET_DISPLAY,1,5159362494524
2352630,2024-01-08T19:13:37Z,2024-01-02T01:44:51Z,WIDGET_DISPLAY,6,5164414599228
2363194,2024-01-14T01:56:58Z,2024-01-12T22:58:56Z,WIDGET_DISPLAY,1,5171058343996
2400764,2024-01-31T18:06:14Z,2024-01-31T16:28:55Z,WIDGET_DISPLAY,0,5188885053500
2365316,2024-01-15T01:14:01Z,2024-01-02T02:12:12Z,WIDGET_DISPLAY,13,5172048134204
2382264,2024-01-22T21:27:17Z,2024-01-18T20:24:45Z,WIDGET_DISPLAY,4,5180022718524
2369477,2024-01-16T23:50:02Z,2024-01-13T19:02:45Z,WIDGET_DISPLAY,3,5174042034236
2347223,2024-01-06T01:26:45Z,2024-01-05T17:58:30Z,WIDGET_DISPLAY,0,5160714240060
2369029,2024-01-16T19:36:04Z,2024-01-14T21:25:10Z,WIDGET_DISPLAY,2,5173834874940
2368285,2024-01-16T13:19:08Z,2024-01-16T02:42:02Z,WIDGET_DISPLAY,0,5173537570876
2344580,2024-01-04T21:05:40Z,2024-01-02T05:01:25Z,WIDGET_DISPLAY,2,5159047757884
2366811,2024-01-15T20:12:21Z,2024-01-06T23:15:15Z,WIDGET_DISPLAY,9,5172858617916
2390069,2024-01-26T19:40:29Z,2024-01-15T16:47:52Z,WIDGET_DISPLAY,11,5183999606844
2382794,2024-01-23T02:28:21Z,2024-01-18T17:53:35Z,WIDGET_DISPLAY,4,5180258418748
2351940,2024-01-08T10:25:31Z,2024-01-07T05:31:55Z,WIDGET_DISPLAY,1,5163955388476
2364712,2024-01-14T20:45:20Z,2024-01-14T20:29:07Z,WIDGET_DISPLAY,0,5171828228156
2396926,2024-01-29T20:15:59Z,2024-01-29T17:13:20Z,WIDGET_DISPLAY,0,5186986311740
2356578,2024-01-11T00:13:02Z,2024-01-09T19:15:54Z,WIDGET_DISPLAY,1,5167690907708
2356962,2024-01-11T03:11:49Z,2024-01-07T05:31:55Z,WIDGET_DISPLAY,4,5167834005564
2372337,2024-01-18T15:44:58Z,2024-01-18T15:26:24Z,WIDGET_DISPLAY,0,5175585734716
2373167,2024-01-18T22:52:31Z,2024-01-12T02:41:05Z,WIDGET_DISPLAY,6,5175937466428
2341072,2024-01-03T10:36:31Z,2023-12-20T09:43:38Z,WIDGET_DISPLAY,14,5157089443900
2386879,2024-01-25T04:57:12Z,2024-01-18T18:43:01Z,WIDGET_DISPLAY,6,5182364024892
2341432,2024-01-03T15:38:34Z,2023-12-31T16:41:33Z,WIDGET_DISPLAY,3,5157295226940
2353027,2024-01-08T23:40:52Z,2024-01-03T23:13:41Z,WIDGET_DISPLAY,5,5164681560124
2399391,2024-01-30T23:24:43Z,2024-01-19T20:58:50Z,WIDGET_DISPLAY,11,5188150001724
2342994,2024-01-04T02:57:53Z,2024-01-04T00:53:25Z,WIDGET_DISPLAY,0,5158068355132
2387310,2024-01-25T15:10:58Z,2024-01-13T12:40:02Z,WIDGET_DISPLAY,12,5182714871868
2356235,2024-01-10T20:12:49Z,2023-12-28T18:34:44Z,WIDGET_DISPLAY,13,5167496888380
2375467,2024-01-20T00:35:01Z,2024-01-11T18:00:29Z,WIDGET_DISPLAY,8,5177106825276
2362743,2024-01-13T22:35:32Z,2024-01-13T13:05:45Z,WIDGET_DISPLAY,0,5170917244988
2354058,2024-01-09T16:55:58Z,2024-01-08T17:32:58Z,WIDGET_DISPLAY,1,5165737869372
2346935,2024-01-05T23:07:27Z,2023-12-29T14:08:59Z,WIDGET_DISPLAY,7,5160587198524
2387050,2024-01-25T12:23:52Z,2024-01-24T15:08:33Z,WIDGET_DISPLAY,1,5182607294524
2356294,2024-01-10T20:46:34Z,2024-01-03T19:02:10Z,WIDGET_DISPLAY,7,5167526379580
2357516,2024-01-11T15:42:23Z,2024-01-11T01:39:33Z,WIDGET_DISPLAY,0,5168369696828
2376518,2024-01-20T15:24:09Z,2024-01-15T02:43:28Z,WIDGET_DISPLAY,5,5177600868412
2342365,2024-01-03T22:59:27Z,2024-01-03T19:20:55Z,WIDGET_DISPLAY,0,5157796282428
2352408,2024-01-08T17:10:50Z,2024-01-03T01:20:05Z,WIDGET_DISPLAY,5,5164273467452
2373908,2024-01-19T10:01:16Z,2024-01-18T23:24:39Z,WIDGET_DISPLAY,1,5176410374204
2354196,2024-01-09T17:52:41Z,2024-01-09T14:31:32Z,WIDGET_DISPLAY,0,5165806354492
2349140,2024-01-07T01:10:39Z,2024-01-02T17:33:55Z,WIDGET_DISPLAY,4,5162155114556
2366054,2024-01-15T14:07:35Z,2024-01-11T12:50:20Z,WIDGET_DISPLAY,4,5172517732412
