BRAND_NAME,"VERTICAL_DISPLAY_POSITION",BRAND_DISPLAYS,CONV,AD_SPEND
"Just Date",128,3,0,0.00
"For Days",36,104,0,0.00
"Better & Better",34,37,0,0.00
"Mario Badescu Skin Care",131,1,0,0.00
"Green Paper Products",116,5,0,0.00
"Wild Cosmetics",24,8,0,0.00
Twillory,108,2,0,0.00
"Nala Care",57,6,0,0.00
Motherhood,32,3,0,0.00
"Petunia Pickle Bottom",275,1,0,0.00
Kinflyte,8,12,0,0.00
Storq,65,6,0,0.00
"Divya's",173,1,0,0.00
Rains,234,12,0,0.00
"Ritual Zero Proof",41,82,0,0.00
"Comeback Vinyl",177,1,0,0.00
"Dr. Motion",94,6,0,0.00
"Dagne Dover",51,21,0,0.00
120/Life,222,1,0,0.00
"Som Sleep",34,12,0,0.00
"Firebelly Tea",50,6,0,0.00
"Wren + Glory",87,7,0,0.00
"Dr. Motion",196,1,0,0.00
Otteroo,82,7,0,0.00
12|12,63,1,0,0.00
"Clean Age",144,1,0,0.00
"Raw Botanics",123,8,0,0.00
"SACHEU Beauty",201,1,0,0.00
"Toad&Co",53,6,0,0.00
Calin,94,2,0,0.00
JOI,49,45,0,0.00
UNTUCKit,16,908,0,0.00
Evereden,92,7,0,0.00
"Uncharted Coffee Supply",84,5,0,0.00
M.M.LaFleur,24,50,0,0.00
"Caden Lane",21,196,0,0.00
StackedSkincare,22,6,0,0.00
Bloomscape,19,100,0,0.00
LuminAID,12,79,0,0.00
"Ruggish Co.",279,1,0,0.00
"D.S. & Durga",140,1,0,0.00
"Love Your Melon",41,14,0,0.00
"Tiege Hanley",23,20,0,0.00
Gibsonlook,6,885,0,0.00
"Explorer Cold Brew",153,1,0,0.00
"Ora Organic",58,6,0,0.00
"Coco Moon",55,10,0,0.00
DEUX,157,1,0,0.00
Tushbaby,54,30,0,0.00
"Out of the Woods",135,5,0,0.00
SortJoy,161,1,0,0.00
"Explorer Cold Brew",152,4,0,0.00
Moonglow,118,1,0,0.00
"Seamless Lingerie",177,4,0,0.00
Kopari,112,1,0,0.00
"LINHART NYC",92,3,0,0.00
"Tinto Amorio",159,2,0,0.00
"Green Paper Products",36,5,0,0.00
UPSAINT,73,1,0,0.00
MantraBand,99,10,0,0.00
"Uncharted Coffee Supply",120,2,0,0.00
Homefield,172,1,0,0.00
Amberjack,32,32,0,0.00
woolino,152,1,0,0.00
Canary,154,2,0,0.00
"Baby Tula",95,5,0,0.00
"Just Date",142,2,0,0.00
"WP Standard",86,3,0,0.00
"Beekman 1802",141,1,0,0.00
"Sonrei Skin",110,7,0,0.00
"Coffee Bros.",125,1,0,0.00
Lalabu,70,17,0,0.00
"Dieux Skin",100,2,0,0.00
"Moon Pals",149,4,0,0.00
Storq,15,78,0,0.00
"MAW Energy",31,3,0,0.00
JOI,28,16,0,0.00
Doré,104,14,0,0.00
"Milton & Goose",11,30,0,0.00
"Love, Plants",215,1,0,0.00
jot,12,204,0,0.00
Vegamour,32,116,0,0.00
"JACK HENRY",164,5,0,0.00
wildwonder,93,11,0,0.00
"inklings baby",114,1,0,0.00
"jane iredale",141,26,0,0.00
"Modern Fuel",38,42,0,0.00
"For Days",22,182,0,0.00
"Fresh Peaches",11,13,0,0.00
"Uncharted Coffee Supply",175,1,0,0.00
"Food Huggers",141,1,0,0.00
embody,28,2,0,0.00
"Kortni Jeane",172,1,0,0.00
LuminAID,186,2,0,0.00
"Food Huggers",30,34,0,0.00
JOI,47,11,0,0.00
Storq,38,18,0,0.00
"Carve Designs",83,14,0,0.00
Kinflyte,127,1,0,0.00
"Electric Picks Jewelry",167,1,0,0.00
OrnamentallyYou,71,6,0,0.00
"Posh Peanut",62,22,0,0.00
"Winky Lux",96,5,0,0.00
FullWell,196,2,0,0.00
"Caden Lane",57,7,0,0.00
"Sunday Citizen",23,243,0,0.00
Zensah,42,8,0,0.00
Otteroo,45,15,0,0.00
"Explorer Cold Brew",107,9,0,0.00
"Cali's Books",177,1,0,0.00
"Felix Gray",58,8,0,0.00
SortJoy,187,1,0,0.00
"JACK HENRY",20,63,0,0.00
"Cuts Clothing",14,62,0,0.00
Ashlen,113,3,0,0.00
"ieró Beauty™",137,5,0,0.00
Evergreen,261,1,0,0.00
Bodily,70,5,0,0.00
Storq,91,19,0,0.00
"SoaPen Inc",160,1,0,0.00
"Karma Nuts",44,2,0,0.00
"Tubby Todd Bath Co.",40,22,0,0.00
"Solly Baby",179,1,0,0.00
Anyday,54,19,0,0.00
"Joanna Vargas Skincare",2,53,0,0.00
ETOILE,105,1,0,0.00
"Bushwick Kitchen",36,10,0,0.00
12|12,251,1,0,0.00
"Dr. Motion",275,1,0,0.00
"Luca Faloni",192,3,0,0.00
"Som Sleep",23,20,0,0.00
"Firebelly Tea",181,1,0,0.00
MANSCAPED,231,1,0,0.00
"JACK HENRY",141,13,0,0.00
"Matador Meggings",108,1,0,0.00
"Ry & Pen",118,3,0,0.00
"Cali's Books",64,21,0,0.00
"Les Belles",30,1,0,0.00
"esmi Skin Minerals",69,10,0,0.00
"Joanna Vargas Skincare",124,3,0,0.00
"Newton Baby",108,9,0,0.00
Create,45,32,0,0.00
Giapenta,26,49,0,0.00
"True Classic",57,2,0,0.00
Pendrell,268,1,0,0.00
Oradina,20,187,0,0.00
"Sunfood Superfoods",249,1,0,0.00
"Fable Home",120,1,0,0.00
iloveplum,134,2,0,0.00
"Tinto Amorio",29,1,0,0.00
"sproos!",29,2,0,0.00
Lalo,22,150,0,0.00
Hismile,35,1,0,0.00
"Highline Wellness",135,7,0,0.00
iloveplum,105,2,0,0.00
"ARMRA Colostrum™",66,1,0,0.00
"Kate Quinn",76,4,0,0.00
HATCH,97,5,0,0.00
Dropps,21,234,0,0.00
"Matador Meggings",216,2,0,0.00
"Revolution Cooking",156,3,0,0.00
wildwonder,237,1,0,0.00
"Compass Coffee",9,16,0,0.00
Doré,68,26,0,0.00
"Yana Sleep",34,21,0,0.00
"Billion Dollar Beauty",51,2,0,0.00
Evergreen,48,21,0,0.00
"Goodlife Clothing",3,149,0,0.00
Canary,43,1,0,0.00
"Moon Pals",9,3,0,0.00
Glamnetic,48,25,0,0.00
"Spärkel Beverage Systems",114,3,0,0.00
"West Chop Co",14,1,0,0.00
"Yana Sleep",134,5,0,0.00
"West Chop Co",383,1,0,0.00
"Highline Wellness",55,19,0,0.00
"Corpus Naturals",65,22,0,0.00
MANSCAPED,106,1,0,0.00
"Ry & Pen",162,2,0,0.00
"Baby Delight",91,19,0,0.00
"Monica & Andy Inc.",190,20,0,0.00
"Kosas Cosmetics",66,23,0,0.00
"Felix Gray",77,9,0,0.00
Canopy,75,16,0,0.00
Giapenta,95,7,0,0.00
Lalabu,19,172,0,0.00
Wondery,154,1,0,0.00
SENREVE,11,802,0,0.00
"Winged Wellness",79,5,0,0.00
"Gravity Blankets",13,5,0,0.00
Vacation®,304,1,0,0.00
"Tower 28 Beauty",26,113,0,0.00
"Coffee Bros.",143,2,0,0.00
"Uncharted Coffee Supply",106,1,0,0.00
"Love in Faith",178,2,0,0.00
"Luca Faloni",134,1,0,0.00
"Laura Geller",36,19,0,0.00
"Hedley & Bennett",24,122,0,0.00
"Buffbunny Collection",41,67,0,0.00
"happy being",71,8,0,0.00
"Degs & Sal",118,1,0,0.00
"Glimmer Wish",209,1,0,0.00
"Year & Day",134,3,0,0.00
"Doggy Do Good",53,5,0,0.00
"SACHEU Beauty",130,3,0,0.00
LuminAID,178,3,0,0.00
"True Botanicals",234,1,0,0.00
"LightWater Skin",187,4,0,0.00
"Airo Collective",115,2,0,0.00
"Primally Pure",83,5,0,0.00
ILIA,48,5,0,0.00
"Clover by CLOVE + HALLOW",34,14,0,0.00
"Le Monde Gourmand",15,47,0,0.00
Juna,157,2,0,0.00
"Fuse Lenses",14,198,0,0.00
"Rif Care",291,1,0,0.00
Quitch,156,2,0,0.00
"NOMAD Grills",60,4,0,0.00
"SACHEU Beauty",205,1,0,0.00
Morphe,219,1,0,0.00
"Degs & Sal",110,1,0,0.00
"Elegant Baby",269,1,0,0.00
Vegamour,73,1,0,0.00
Coterie,163,1,0,0.00
"Fable Home",99,3,0,0.00
Juna,107,3,0,0.00
"Crown Affair",118,2,0,0.00
"happy being",57,15,0,0.00
Juna,15,26,0,0.00
AAVRANI,6,409,0,0.00
"Cali's Books",37,50,0,0.00
Rags,0,3,0,0.00
Volcom,59,40,0,0.00
"sproos!",216,1,0,0.00
"Alpyn Beauty",122,6,0,0.00
Dakine,165,2,0,0.00
"The HoneyPot",261,1,0,0.00
"Green Paper Products",154,1,0,0.00
"Liquid I.V.",63,1,0,0.00
"Sonrei Skin",194,1,0,0.00
"Fresh Peaches",168,1,0,0.00
"Love Your Melon",65,6,0,0.00
"Ellie & Becks",72,10,0,0.00
"Ami Colé",22,23,0,0.00
Dakine,35,63,0,0.00
Sensate,109,1,0,0.00
"Surely Wines",93,3,0,0.00
"Baby Tula",14,129,0,0.00
"Winged Wellness",306,10,0,0.00
Jolie,98,3,0,0.00
"LINHART NYC",26,5,0,0.00
"Revolution Cooking",12,24,0,0.00
Homefield,190,1,0,0.00
"Laura Geller",160,1,0,0.00
"Firebelly Tea",129,4,0,0.00
"EGG New York",62,4,0,0.00
"The Plug Drink",250,1,0,0.00
"The Secure Mat",69,1,0,0.00
"ELVY Lab",87,8,0,0.00
"EVER Skincare",144,3,0,0.00
"Uncharted Coffee Supply",184,2,0,0.00
Divi,42,25,0,0.00
"Explorer Cold Brew",48,7,0,0.00
OrnamentallyYou,168,1,0,0.00
"Le Mini Macaron",166,5,0,0.00
Sensate,255,1,0,0.00
SENREVE,58,13,0,0.00
"Natalist Co.",119,3,0,0.00
"Moon Pals",132,7,0,0.00
"Oat Mama",145,4,0,0.00
"esmi Skin Minerals",82,1,0,0.00
"Why and Whale",104,4,0,0.00
"Dryft Sleep",12,4,0,0.00
"Hello Cake",125,2,0,0.00
"Mario Badescu Skin Care",166,2,0,0.00
Zensah,186,1,0,0.00
Jolie,85,2,0,0.00
LuminAID,138,1,0,0.00
"Moon Pals",54,9,0,0.00
BlendJet,60,6,0,0.00
"esmi Skin Minerals",122,1,0,0.00
"Corpus Naturals",72,13,0,0.00
"Compass Coffee",24,10,0,0.00
MANSCAPED,108,1,0,0.00
Anyday,101,4,0,0.00
"Oat Mama",130,2,0,0.00
"Love, Plants",202,2,0,0.00
"The CrunchCup",98,6,0,0.00
Alpha-H,104,2,0,0.00
Popadelics,24,15,0,0.00
Manduka,75,17,0,0.00
Glamnetic,122,16,0,0.00
FRANC,100,7,0,0.00
"KA! Empathogenics",241,1,0,0.00
"zing bars",82,2,0,0.00
"Nutshell Coolers",10,5,0,0.00
"Pulp Pantry",49,2,0,0.00
Otteroo,84,4,0,0.00
"Love, Plants",14,1,0,0.00
"Kate Quinn",27,445,0,0.00
Canopy,65,29,0,0.00
Oeuf,15,19,0,0.00
"Cuts Clothing",55,1,0,0.00
INBLOOM,185,1,0,0.00
"Captain Blankenship",75,9,0,0.00
Oradina,99,7,0,0.00
Amberjack,11,256,0,0.00
"Finn + Emma",42,7,0,0.00
KVRA,95,1,0,0.00
"Ancient Nutrition",139,1,0,0.00
"Food Huggers",77,4,0,0.00
"Thousand Fell",6,147,0,0.00
DEUX,94,6,0,0.00
"July A/C",157,1,0,0.00
LIVELY,42,15,0,0.00
"Saranoni Luxury Blankets",87,10,0,0.00
Molekule,15,170,0,0.00
Vacation®,10,339,0,0.00
Cardon,72,11,0,0.00
"Wild Cosmetics",99,1,0,0.00
Petaluma,3,105,0,0.00
"Giften Market",74,10,0,0.00
Gibsonlook,73,29,0,0.00
Volcom,4,1640,0,0.00
Oeuf,267,1,0,0.00
"Muslin Comfort",200,1,0,0.00
"Les Belles",37,1,0,0.00
"Fuse Lenses",35,80,0,0.00
"Tower 28 Beauty",145,1,0,0.00
"Ruggish Co.",206,1,0,0.00
BOLDE,55,4,0,0.00
StackedSkincare,194,2,0,0.00
"ZOA Energy",125,3,0,0.00
Natemia,74,8,0,0.00
"Bad Birdie",75,17,0,0.00
vitruvi,158,1,0,0.00
"EGG New York",33,37,0,0.00
"Coco Moon",134,6,0,0.00
"Nutshell Coolers",114,2,0,0.00
"Tinto Amorio",114,2,0,0.00
"Surely Wines",151,3,0,0.00
"Joanna Vargas Skincare",14,5,0,0.00
"Food Huggers",258,1,0,0.00
"Fuse Lenses",45,36,0,0.00
"21Seeds Tequila",101,1,0,0.00
"sproos!",73,1,0,0.00
"Sensory Joy",10,1,0,0.00
"Sensory Joy",11,4,0,0.00
"Common Era Jewelry",52,7,0,0.00
SortJoy,116,3,0,0.00
Dropps,5,1024,0,0.00
"Fuse Lenses",43,65,0,0.00
Thorlos,11,288,0,0.00
Storq,59,16,0,0.00
"Ritual Zero Proof",201,1,0,0.00
Lollipetals,220,1,0,0.00
"Siete Foods",66,47,0,0.00
"Lily Jade",109,2,0,0.00
"Distil Union",73,21,0,0.00
"Tia Lupita",64,1,0,0.00
Golde,4,1638,0,0.00
"Sprout Living",21,12,0,0.00
OrnamentallyYou,52,12,0,0.00
"Consciously Baby",28,24,0,0.00
vitruvi,150,2,0,0.00
"Baby K'tan",121,1,0,0.00
"Saranoni Luxury Blankets",16,155,0,0.00
Juna,163,2,0,0.00
ettitude,45,51,0,0.00
"Love, Plants",69,3,0,0.00
"Leeway Home",130,3,0,0.00
QALO,22,269,0,0.00
"Toad&Co",51,8,0,0.00
böhme,24,2,0,0.00
Calin,19,17,0,0.00
"jane iredale",105,3,0,0.00
"Hello Cake",142,1,0,0.00
"Oat Mama",37,6,0,0.00
120/Life,95,13,0,0.00
"Degs & Sal",51,19,0,0.00
"INH Hair",39,84,0,0.00
"Seamless Lingerie",161,1,0,0.00
"Food Huggers",129,4,0,0.00
"Ami Colé",111,5,0,0.00
"Ry & Pen",98,6,0,0.00
"Tower 28 Beauty",83,4,0,0.00
"Les Belles",21,1,0,0.00
Oeuf,4,33,0,0.00
Storq,89,5,0,0.00
Alpha-H,71,3,0,0.00
"Kate Quinn",90,4,0,0.00
"Girlfriend Collective",116,5,0,0.00
"Red Racer Books",78,2,0,0.00
"Altitude Functional Beverages",250,3,0,0.00
"Las Jaras Wines",148,2,0,0.00
"Glimmer Wish",103,3,0,0.00
Wildfang,42,34,0,0.00
Dame,101,1,0,0.00
"Moon Pals",167,2,0,0.00
"Year & Day",156,3,0,0.00
"Modern Picnic",50,57,0,0.00
Gathre,128,5,0,0.00
"Primally Pure",73,4,0,0.00
Bloomscape,75,23,0,0.00
Juna,212,2,0,0.00
"inklings baby",50,3,0,0.00
"Kortni Jeane",200,1,0,0.00
"Dieux Skin",29,66,0,0.00
"ELVY Lab",122,2,0,0.00
"Divya's",151,3,0,0.00
"KA! Empathogenics",99,13,0,0.00
"Sprout Living",20,11,0,0.00
"Ruggish Co.",266,1,0,0.00
Dakine,121,14,0,0.00
jot,86,12,0,0.00
"Food Huggers",88,5,0,0.00
"Spärkel Beverage Systems",96,2,0,0.00
ettitude,176,1,0,0.00
"SACHEU Beauty",176,3,0,0.00
"August Uncommon Tea",50,21,0,0.00
"Spärkel Beverage Systems",141,1,0,0.00
"Bare Performance Nutrition",14,11,0,0.00
"Hedley & Bennett",36,50,0,0.00
"Character Home",151,3,0,0.00
"Baby Tula",117,3,0,0.00
"Fulton Fish Market",37,3,0,0.00
TriLASTIN,66,16,0,0.00
Cleverman,78,5,0,0.00
"Newton Baby",39,152,0,0.00
Bliss,144,1,0,0.00
"Porter Road",294,1,0,0.00
"Dieux Skin",55,14,0,0.00
"Ellie & Becks",58,16,0,0.00
"Gravity Blankets",19,6,0,0.00
Moonglow,30,36,0,0.00
"Crown Affair",58,17,0,0.00
ettitude,35,110,0,0.00
Doré,70,13,0,0.00
"Seamless Lingerie",108,3,0,0.00
Manduka,111,11,0,0.00
"Love Your Melon",160,1,0,0.00
"Viori Beauty",41,24,0,0.00
Thorlos,81,5,0,0.00
"Little Words Project",55,17,0,0.00
"IVL Collective",155,2,0,0.00
Quitch,94,1,0,0.00
"Pulp Pantry",79,2,0,0.00
"Compass Coffee",39,8,0,0.00
"Alpyn Beauty",84,7,0,0.00
INBLOOM,92,6,0,0.00
"Myna Snacks",48,1,0,0.00
"Modern Fuel",157,1,0,0.00
"Dope Dog",135,1,0,0.00
"Mad Rabbit",52,1,0,0.00
Lollipetals,173,4,0,0.00
INBLOOM,126,1,0,0.00
"Doggy Do Good",60,2,0,0.00
"Haus of Brilliance",246,5,0,0.00
"Gravity Blankets",42,2,0,0.00
Hydrant,192,1,0,0.00
SortJoy,45,24,0,0.00
"Lily Jade",196,1,0,0.00
"Milton & Goose",88,3,0,0.00
Motherhood,39,3,0,0.00
Glamnetic,98,4,0,0.00
"Flying Embers",237,1,0,0.00
"Les Belles",13,9,0,0.00
"ieró Beauty™",141,4,0,0.00
OrnamentallyYou,35,51,0,0.00
"Red Racer Books",236,13,0,0.00
"Dirty Labs",69,33,0,0.00
"Bed Babe",100,13,0,0.00
"Petunia Pickle Bottom",155,4,0,0.00
"happy being",124,5,0,0.00
Nood,31,126,0,0.00
Needed,73,6,0,0.00
"Blessed Be Magick",20,14,0,0.00
Airsign,144,1,0,0.00
"Natalist Co.",46,32,0,0.00
"D.S. & Durga",103,5,0,0.00
Volcom,17,260,0,0.00
"Petunia Pickle Bottom",105,3,0,0.00
"Why and Whale",146,5,0,0.00
eeBoo,51,7,0,0.00
Cardon,168,1,0,0.00
Paperclip,206,1,0,0.00
"ieró Beauty™",42,2,0,0.00
Twillory,225,1,0,0.00
"Sprout Living",100,5,0,0.00
"Red Racer Books",80,1,0,0.00
Canopy,138,5,0,0.00
Paperclip,118,1,0,0.00
Oradina,112,7,0,0.00
woolino,65,4,0,0.00
Brightech,60,30,0,0.00
cbdMD,189,1,0,0.00
Shinesty,24,123,0,0.00
"esmi Skin Minerals",28,37,0,0.00
"NOTO Botanics",210,3,0,0.00
"Altitude Functional Beverages",116,12,0,0.00
FullWell,33,34,0,0.00
"Bushwick Kitchen",115,2,0,0.00
Dropps,115,2,0,0.00
Vegamour,26,177,0,0.00
"Tubby Todd Bath Co.",203,1,0,0.00
"Divya's",37,2,0,0.00
"California Arts",6,1467,0,0.00
"Girlfriend Collective",18,180,0,0.00
"Modern Picnic",213,1,0,0.00
"Tailored Pet Nutrition",338,1,0,0.00
Siblings,65,11,0,0.00
"Munk Pack",6,38,0,0.00
"Bokksu Market",49,34,0,0.00
"Felix Gray",71,6,0,0.00
"Thousand Fell",152,2,0,0.00
"Tower 28 Beauty",222,1,0,0.00
"Finn + Emma",88,6,0,0.00
"JACK HENRY",147,4,0,0.00
"My Girl Wellness",118,6,0,0.00
Afloral,91,5,0,0.00
Softies,155,3,0,0.00
"True Botanicals",120,1,0,0.00
"Baby Tula",84,7,0,0.00
Sensate,150,1,0,0.00
"Seafolly Australia",42,23,0,0.00
"Love, Plants",116,2,0,0.00
"Body High Body Care",109,1,0,0.00
"Hello Cake",90,1,0,0.00
"ARMRA Colostrum™",11,400,0,0.00
Sijo,10,1310,0,0.00
Dame,12,212,0,0.00
doublesoul,48,79,0,0.00
"Yana Sleep",299,1,0,0.00
Paperclip,155,1,0,0.00
Evergreen,205,2,0,0.00
Jolie,43,16,0,0.00
"Beyond Polish",135,1,0,0.00
Golde,95,9,0,0.00
"Joanna Vargas Skincare",138,4,0,0.00
"Comeback Vinyl",57,2,0,0.00
"NOT!CE Hair Co",217,3,0,0.00
"Snuggle Me Organic",51,32,0,0.00
"Birthdate Co.",58,23,0,0.00
Dropps,87,18,0,0.00
"Thousand Fell",237,1,0,0.00
"Homesick Candles",64,13,0,0.00
"Som Sleep",110,2,0,0.00
"Sonrei Skin",78,4,0,0.00
BlendJet,84,2,0,0.00
"NOTO Botanics",194,3,0,0.00
Bodily,55,16,0,0.00
"Corpus Naturals",88,6,0,0.00
"Bean Products",26,1,0,0.00
"Common Era Jewelry",23,124,0,0.00
"Buffbunny Collection",106,1,0,0.00
"Oat Mama",192,1,0,0.00
"Firebelly Tea",78,2,0,0.00
"Coffee Bros.",164,1,0,0.00
"Clover by CLOVE + HALLOW",62,88,0,0.00
Nood,209,13,0,0.00
UNTUCKit,72,1,0,0.00
Alkavida,242,1,0,0.00
"Year & Day",321,1,0,0.00
RiotSociety.com,196,1,0,0.00
"Buffbunny Collection",69,11,0,0.00
"Bamboo Ave",160,1,0,0.00
"Luca Faloni",191,1,0,0.00
"ieró Beauty™",67,6,0,0.00
"Girlfriend Collective",63,9,0,0.00
"Tula Skincare",70,1,0,0.00
"Goodlife Clothing",96,1,0,0.00
"Nutshell Coolers",167,2,0,0.00
INBLOOM,82,9,0,0.00
CoverFX,112,2,0,0.00
Calin,88,5,0,0.00
"Nuudii System",124,3,0,0.00
NEIWAI,102,1,0,0.00
Manduka,103,10,0,0.00
"Bamboo Ave",61,1,0,0.00
"Sunday Citizen",98,1,0,0.00
"Food Huggers",72,2,0,0.00
LIVELY,223,1,0,0.00
INBLOOM,39,43,0,0.00
"Sensory Joy",97,1,0,0.00
Cadence,26,122,0,0.00
"Natalist Co.",85,6,0,0.00
Canopy,109,6,0,0.00
"Winky Lux",145,1,0,0.00
"Red Racer Books",255,1,0,0.00
Bala,107,1,0,0.00
Softies,253,1,0,0.00
CoverFX,96,3,0,0.00
Nood,125,1,0,0.00
Cadence,156,1,0,0.00
"Moby Wrap",146,2,0,0.00
"Mented Cosmetics",61,15,0,0.00
"Oat Mama",39,1,0,0.00
"Body High Body Care",141,3,0,0.00
"Ry & Pen",150,3,0,0.00
"Highline Wellness",72,8,0,0.00
"The Secure Mat",31,1,0,0.00
"Carve Designs",149,1,0,0.00
Bliss,48,19,0,0.00
Kosterina,92,13,0,0.00
Thorlos,33,232,0,0.00
"Just Date",179,1,0,0.00
Curie,190,2,0,0.00
ezpz,104,55,0,0.00
"TUSOL Wellness",61,2,0,0.00
Juna,187,3,0,0.00
Evereden,16,362,0,0.00
"MAXPRO Fitness",144,3,0,0.00
"Fresh Peaches",34,16,0,0.00
Tushbaby,93,9,0,0.00
"Solly Baby",100,3,0,0.00
LIVELY,154,1,0,0.00
"Ruggish Co.",83,6,0,0.00
epi.logic,23,6,0,0.00
"EVER Skincare",134,3,0,0.00
Myles,197,3,0,0.00
"Beginning Boutique",111,6,0,0.00
"Birthdate Co.",101,6,0,0.00
"Monica & Andy Inc.",103,7,0,0.00
Spyder,64,15,0,0.00
"Primally Pure",65,5,0,0.00
"Luca Faloni",110,2,0,0.00
"Boie USA",108,3,0,0.00
"Newton Baby",42,85,0,0.00
"Giften Market",216,1,0,0.00
"My Medic",109,1,0,0.00
"NOT!CE Hair Co",40,23,0,0.00
GhostBed,23,72,0,0.00
"Sunday Citizen",64,21,0,0.00
CanDo,3,27,0,0.00
"Hello Cake",126,1,0,0.00
"Distil Union",95,26,0,0.00
Softies,3,38,0,0.00
120/Life,170,1,0,0.00
"Kortni Jeane",90,5,0,0.00
BuddyLove,4,128,0,0.00
Rains,21,63,0,0.00
"Love, Plants",185,1,0,0.00
"Coffee Bros.",69,6,0,0.00
Afloral,19,280,0,0.00
M.M.LaFleur,66,15,0,0.00
Bliss,249,1,0,0.00
Cardon,128,3,0,0.00
"Oars + Alps",63,8,0,0.00
Spyder,71,10,0,0.00
"happy being",3,33,0,0.00
"Outer Aisle",9,77,0,0.00
Zensah,13,23,0,0.00
"Yana Sleep",209,1,0,0.00
"Electric Picks Jewelry",206,1,0,0.00
"Aura Bora",174,1,0,0.00
Cardon,187,4,0,0.00
"Boie USA",179,2,0,0.00
"Just Date",5,10,0,0.00
"OOBE BRAND",2,67,0,0.00
"Nutshell Coolers",245,5,0,0.00
TriLASTIN,171,2,0,0.00
Shinesty,46,21,0,0.00
"Oars + Alps",169,1,0,0.00
"Character Home",155,1,0,0.00
FRANC,20,1,0,0.00
"Kortni Jeane",199,2,0,0.00
"Red Racer Books",242,1,0,0.00
"ZOA Energy",384,1,0,0.00
"Revolution Cooking",109,2,0,0.00
"Sparq Life",137,2,0,0.00
"SACHEU Beauty",64,9,0,0.00
"Elevated Faith",60,3,0,0.00
Molekule,3,1196,0,0.00
AAVRANI,207,1,0,0.00
"Comeback Vinyl",44,2,0,0.00
"Seamless Lingerie",94,1,0,0.00
"Red Racer Books",125,1,0,0.00
"Sparq Life",7,132,0,0.00
Lalo,65,18,0,0.00
Figgy,18,1,0,0.00
"Love in Faith",25,36,0,0.00
"Munk Pack",212,2,0,0.00
"Compass Coffee",275,1,0,0.00
Beachwaver,64,1,0,0.00
StackedSkincare,269,1,0,0.00
CanDo,48,30,0,0.00
Quitch,20,2,0,0.00
SolaWave,334,1,0,0.00
Rains,36,26,0,0.00
StackedSkincare,42,2,0,0.00
"Corpus Naturals",180,1,0,0.00
"Sonic Power",240,2,0,0.00
"Revolution Cooking",14,5,0,0.00
"Mented Cosmetics",45,32,0,0.00
"Oat Mama",157,1,0,0.00
"Verdant Lyfe",80,7,0,0.00
"Elevated Faith",38,17,0,0.00
Sijo,158,2,0,0.00
BelliWelli,106,6,0,0.00
OUAI,6,223,0,0.00
Waterboy,137,1,0,0.00
"Nala Care",158,3,0,0.00
"Corpus Naturals",37,14,0,0.00
"Dermaclara, LLC",80,12,0,0.00
"Elegant Baby",130,2,0,0.00
"ELVY Lab",150,1,0,0.00
"Bushwick Kitchen",41,19,0,0.00
Inamorata,31,19,0,0.00
MANSCAPED,90,1,0,0.00
"Ami Colé",105,6,0,0.00
"Posh Peanut",93,1,0,0.00
Airsign,35,7,0,0.00
"Sol de Janeiro",51,4,0,0.00
"Seamless Lingerie",83,5,0,0.00
"Spice Tribe",116,3,0,0.00
"Tini Lux",19,21,0,0.00
"Toad&Co",91,1,0,0.00
"Baby Delight",0,499,0,0.00
"Sonic Power",171,4,0,0.00
120/Life,55,24,0,0.00
"Ora Organic",135,2,0,0.00
"Beginning Boutique",95,4,0,0.00
"Food Huggers",117,3,0,0.00
"Sunfood Superfoods",227,4,0,0.00
"Native Pet",71,8,0,0.00
"Degs & Sal",129,1,0,0.00
"Little Words Project",34,174,0,0.00
"Giften Market",125,12,0,0.00
"Common Era Jewelry",8,1794,0,0.00
"The Secure Mat",24,35,0,0.00
"Nala Care",256,1,0,0.00
"Ora Organic",31,13,0,0.00
"Love Your Melon",52,10,0,0.00
"Bushwick Kitchen",190,1,0,0.00
CanDo,164,4,0,0.00
"Toad&Co",30,52,0,0.00
Kopari,161,2,0,0.00
Wildfang,187,1,0,0.00
"Rif Care",171,1,0,0.00
Vacation®,100,2,0,0.00
Koio,10,307,0,0.00
CanDo,54,100,0,0.00
"Food Huggers",229,1,0,0.00
FullWell,35,29,0,0.00
"Divya's",175,1,0,0.00
"EGG New York",48,9,0,0.00
"Ry & Pen",95,3,0,0.00
jot,179,3,0,0.00
Oeuf,106,5,0,0.00
"Tubby Todd Bath Co.",12,1026,0,0.00
"jane iredale",68,20,0,0.00
"Moby Wrap",43,23,0,0.00
"Oat Mama",4,1,0,0.00
"Natalist Co.",105,6,0,0.00
"Dermaclara, LLC",20,658,0,0.00
"Food Huggers",169,1,0,0.00
"My Medic",66,17,0,0.00
Calin,30,46,0,0.00
"Dirty Labs",37,56,0,0.00
"Winged Wellness",30,19,0,0.00
"Year & Day",170,1,0,0.00
"Carve Designs",220,1,0,0.00
"NOTO Botanics",193,3,0,0.00
"Sonic Power",245,1,0,0.00
"Moon Pals",51,12,0,0.00
"sproos!",23,5,0,0.00
"Outer Aisle",19,47,0,0.00
"Tini Lux",46,17,0,0.00
"The CrunchCup",41,22,0,0.00
FRANC,217,2,0,0.00
"Tiege Hanley",31,8,0,0.00
Pretzels.com,0,26062,103,1550.00
Volcom,1,33009,7,77.00
ezpz,0,3242,5,20.00
Jolie,2,7417,13,308.00
